time,sent,received,total
3.51,276923.47,1122769.41,1366.89
1005.69,276925.25,1122770.75,1366.89
2011.66,276928.72,1122773.2,1366.9
3016.36,276931.98,1122775.59,1366.9
4021.7,276935.44,1122777.98,1366.91
5027.2,276938.91,1122780.49,1366.91
6032.0,276942.36,1122782.88,1366.92
7037.89,276945.73,1122785.33,1366.92
8043.83,276949.08,1122787.72,1366.93
9047.86,276952.33,1122790.1,1366.94
10052.7,276962.17,1122803.47,1366.96
11054.52,276971.25,1123541.73,1367.69
12057.28,276975.25,1123544.93,1367.7
13062.14,276978.76,1123547.32,1367.7
14067.29,276981.99,1123549.63,1367.71
15072.38,276985.19,1123552.08,1367.71
16077.05,276988.28,1123554.39,1367.72
17082.46,276991.71,1123556.89,1367.72
18091.87,276995.08,1123559.28,1367.73
19098.41,276998.6,1123561.67,1367.73
20104.61,277001.77,1123564.04,1367.74
21111.06,277005.25,1123566.5,1367.75
