time,total,idle,mem_total,mem_free,2468/cpu,2468/rss
1004.26,5653883,5317066,3887864,201412,183874,814364
2005.91,5654278,5317414,3887864,199860,183897,814492
3007.38,5654675,5317781,3887864,200432,183912,815172
4008.14,5655067,5318141,3887864,198328,183925,815196
5008.71,5655466,5318530,3887864,199348,183930,815196
6009.34,5655864,5318918,3887864,201144,183936,815200
7010.03,5656263,5319304,3887864,202592,183941,815200
8010.72,5656660,5319691,3887864,203616,183948,815208
9011.95,5657060,5320065,3887864,204336,183964,815156
10012.72,5657460,5320422,3887864,211900,183973,815156
11013.36,5657855,5320810,3887864,211900,183980,815160
12014.02,5658252,5321176,3887864,211108,183989,815152
13014.68,5658650,5321568,3887864,211108,183993,815152
14015.42,5659047,5321929,3887864,215644,184003,815196
15018.06,5659442,5322290,3887864,216460,184019,815196
16019.1,5659836,5322634,3887864,205128,184037,815204
17019.81,5660237,5323019,3887864,216524,184044,815196
18022.56,5660637,5323410,3887864,216276,184049,815196
19023.16,5661031,5323773,3887864,211384,184058,815196
20024.36,5661429,5324165,3887864,211424,184064,815204
21026.14,5661823,5324525,3887864,198000,184077,815208
22028.1,5662220,5324904,3887864,199632,184091,815208
23029.07,5662616,5325255,3887864,187692,184101,815224
24029.74,5663016,5325646,3887864,191412,184106,815228
25030.38,5663409,5325997,3887864,185488,184115,815268
26031.46,5663805,5326388,3887864,186360,184121,815268
27032.2,5664204,5326751,3887864,202384,184129,815312
28033.51,5664599,5327139,3887864,206028,184136,815312
29035.15,5664994,5327512,3887864,206056,184150,815312
30036.08,5665389,5327875,3887864,196512,184158,815320
31036.86,5665786,5328246,3887864,197844,184171,815476
32037.61,5666182,5328601,3887864,194752,184180,815528
33038.28,5666576,5328972,3887864,194028,184191,815548
34038.98,5666976,5329320,3887864,182472,184200,815548
35039.73,5667370,5329663,3887864,192964,184210,815548
36040.43,5667765,5330017,3887864,189252,184217,815556
37041.11,5668161,5330395,3887864,188840,184225,815576
38041.82,5668553,5330740,3887864,197312,184236,817444
39042.53,5668951,5331120,3887864,198952,184241,817444
40044.07,5669344,5331484,3887864,193840,184249,817444
41045.02,5669737,5331836,3887864,199000,184259,817444
42045.75,5670134,5332211,3887864,199328,184265,817444
43046.49,5670527,5332561,3887864,198664,184276,817444
44047.27,5670923,5332939,3887864,198664,184283,817444
45047.96,5671316,5333277,3887864,198268,184292,817444
46048.89,5671699,5333502,3887864,192280,184380,814264
47049.64,5672088,5333746,3887864,183404,184416,814260
48050.62,5672483,5334121,3887864,184624,184425,814288
49052.02,5672877,5334455,3887864,189904,184445,814392
50053.53,5673266,5334790,3887864,190452,184471,814276
51055.09,5673662,5335155,3887864,190452,184486,814344
52056.06,5674061,5335510,3887864,191148,184496,814352
53056.91,5674457,5335893,3887864,192808,184502,814388
54057.76,5674854,5336252,3887864,193280,184510,814460
55059.3,5675248,5336628,3887864,189224,184518,814468
56060.19,5675644,5336975,3887864,185384,184528,814512
57062.43,5676041,5337345,3887864,186864,184538,814524
58063.5,5676434,5337687,3887864,180124,184551,814528
59064.33,5676829,5338071,3887864,182080,184556,814560
60065.14,5677228,5338432,3887864,185992,184565,814568
61066.18,5677625,5338667,3887864,182804,184647,814336
62067.32,5678009,5338881,3887864,169380,184683,814404
63068.05,5678397,5339156,3887864,166432,184736,814448
64068.99,5678791,5339531,3887864,167256,184748,814456
65069.88,5679180,5339827,3887864,167844,184785,814384
66070.64,5679578,5340187,3887864,170380,184791,814388
67071.6,5679975,5340541,3887864,174300,184800,814432
68072.59,5680374,5340725,3887864,150712,184993,835448
69073.34,5680770,5341016,3887864,92516,185062,889816
70074.08,5681167,5341396,3887864,91272,185071,891868
71074.8,5681568,5341750,3887864,90668,185081,892048
72075.62,5681968,5342130,3887864,90576,185089,892204
73077.36,5682364,5342497,3887864,90100,185100,892356
74078.22,5682757,5342858,3887864,88596,185107,892476
75079.31,5683151,5343232,3887864,89288,185118,892784
76080.17,5683552,5343568,3887864,86196,185132,893708
77081.18,5683947,5343950,3887864,86320,185137,893884
78081.94,5684345,5344300,3887864,89220,185149,894248
79083.5,5684737,5344653,3887864,87612,185170,895188
80084.34,5685126,5344997,3887864,92588,185180,895304
81085.04,5685520,5345379,3887864,93368,185189,895512
82085.74,5685915,5345739,3887864,90820,185196,895748
83086.52,5686314,5346119,3887864,91240,185203,895884
84087.4,5686713,5346492,3887864,84080,185211,895968
85088.8,5687103,5346829,3887864,84056,185226,897228
86089.63,5687498,5347181,3887864,76552,185236,897364
87090.34,5687891,5347536,3887864,88884,185245,897628
88091.17,5688286,5347912,3887864,88924,185255,897924
89092.01,5688685,5348270,3887864,93452,185263,898232
90092.96,5689083,5348655,3887864,93452,185270,898500
91094.4,5689474,5348998,3887864,94024,185288,897172
92095.97,5689864,5349361,3887864,94024,185301,897376
93096.96,5690257,5349692,3887864,95336,185322,898016
94097.77,5690654,5350076,3887864,95336,185329,898204
95099.61,5691049,5350434,3887864,78540,185337,898396
96100.92,5691449,5350795,3887864,77796,185346,898680
97101.89,5691843,5351176,3887864,86408,185352,898940
98103.82,5692239,5351521,3887864,84908,185366,899356
99105.56,5692633,5351884,3887864,84720,185377,899492
100106.66,5693023,5352230,3887864,96012,185389,899684
101107.55,5693423,5352613,3887864,96012,185396,899904
102108.44,5693821,5352972,3887864,82604,185404,900384
103109.24,5694219,5353357,3887864,84052,185409,900504
104110.13,5694612,5353711,3887864,89564,185418,900932
105112.01,5695006,5354078,3887864,89880,185431,901192
106113.02,5695395,5354419,3887864,81664,185455,902040
107113.85,5695793,5354770,3887864,91568,185463,902476
108114.81,5696188,5355140,3887864,91680,185474,903852
109115.65,5696588,5355499,3887864,82388,185482,904144
110116.49,5696983,5355883,3887864,82856,185488,904316
111117.82,5697378,5356241,3887864,81188,185497,904696
112119.43,5697768,5356605,3887864,82084,185511,905112
113122.24,5698158,5356941,3887864,79552,185528,905736
114123.11,5698555,5357320,3887864,80176,185536,906000
115123.96,5698951,5357673,3887864,79020,185547,906908
116124.81,5699345,5358055,3887864,79460,185555,907176
117125.88,5699739,5358396,3887864,70636,185565,907932
118129.09,5700134,5358760,3887864,83220,185578,908664
119131.35,5700530,5359132,3887864,83572,185587,908956
120132.77,5700928,5359471,3887864,75880,185606,910420
121133.62,5701326,5359776,3887864,76212,185696,910708
122134.32,5701723,5360143,3887864,85032,185704,910732
123135.09,5702118,5360528,3887864,84784,185711,910768
124136.03,5702517,5360892,3887864,75396,185720,910820
125137.48,5702912,5361272,3887864,76576,185732,910836
126138.46,5703308,5361622,3887864,76596,185749,910876
127139.3,5703705,5361995,3887864,68536,185754,910888
128140.69,5704104,5362360,3887864,64420,185764,910888
129141.57,5704503,5362741,3887864,73908,185772,910920
130143.34,5704903,5363133,3887864,74160,185777,910952
131144.77,5705297,5363495,3887864,76956,185789,910952
132147.66,5705690,5363874,3887864,76704,185802,910956
133148.77,5706089,5364233,3887864,77832,185811,910984
134149.62,5706490,5364621,3887864,78556,185818,911032
135150.45,5706891,5364984,3887864,70948,185827,911084
136151.34,5707290,5365366,3887864,71752,185839,911120
137152.24,5707685,5365718,3887864,68844,185847,911120
138153.8,5708080,5366079,3887864,69580,185865,911120
139155.05,5708477,5366435,3887864,60476,185877,911120
140157.16,5708874,5366821,3887864,71108,185883,911120
141157.98,5709273,5367211,3887864,72400,185890,911120
142158.88,5709672,5367577,3887864,72004,185899,911120
143159.71,5710070,5367968,3887864,72876,185904,911116
144164.91,5710471,5368331,3887864,73636,185914,911120
145166.94,5710869,5368709,3887864,74132,185928,911120
146167.92,5711270,5369062,3887864,74100,185940,911128
147168.75,5711668,5369453,3887864,74184,185946,911132
148169.61,5712069,5369795,3887864,73892,185957,911136
149170.43,5712468,5370189,3887864,73540,185962,911132
150171.28,5712864,5370551,3887864,72316,185972,911188
151172.98,5713257,5370930,3887864,72396,185988,911188
152174.79,5713652,5371300,3887864,71136,186005,911188
153175.88,5714050,5371658,3887864,72708,186017,911204
154176.72,5714450,5372048,3887864,73276,186023,911204
155177.55,5714843,5372406,3887864,74416,186035,911204
156178.4,5715240,5372795,3887864,74776,186041,911204
157179.27,5715634,5373159,3887864,75784,186052,911204
158180.11,5716032,5373509,3887864,78900,186066,911204
159180.94,5716434,5373877,3887864,76552,186072,911204
160181.79,5716831,5374258,3887864,75976,186081,911208
161182.78,5717230,5374624,3887864,74956,186090,911208
162183.61,5717632,5375015,3887864,74972,186096,911208
163185.3,5718028,5375385,3887864,67612,186104,911208
164186.17,5718425,5375763,3887864,67100,186111,911228
165187.04,5718827,5376150,3887864,68848,186121,911232
166188.01,5719225,5376511,3887864,68124,186132,911232
167188.85,5719624,5376901,3887864,69596,186138,911236
168190.33,5720018,5377231,3887864,74776,186153,911236
169192.08,5720415,5377618,3887864,75468,186161,911236
170193.12,5720814,5377971,3887864,77536,186173,911236
171194.08,5721213,5378362,3887864,77312,186181,911236
172194.98,5721613,5378727,3887864,81800,186188,911236
173195.93,5722013,5379120,3887864,81800,186194,911236
174196.86,5722410,5379487,3887864,68660,186202,911236
175198.22,5722807,5379864,3887864,82104,186215,911236
176199.86,5723200,5380238,3887864,82104,186231,911236
177200.86,5723598,5380596,3887864,65960,186240,911236
178201.71,5723994,5380963,3887864,71080,186250,911236
179202.55,5724390,5381332,3887864,54176,186257,911236
180203.43,5724793,5381718,3887864,54132,186267,911240
181204.27,5725190,5382082,3887864,62364,186276,911240
182205.23,5725584,5382354,3887864,65364,186346,909492
183206.22,5725972,5382605,3887864,70936,186400,910144
184207.12,5726370,5382995,3887864,72184,186405,910148
185207.94,5726768,5383360,3887864,74020,186413,910148
186208.78,5727165,5383750,3887864,75096,186420,910148
