time,total,idle,mem_total,mem_free,4320/cpu,4320/rss,4339/cpu,4339/rss,4349/cpu,4349/rss,4450/cpu,4450/rss,4451/cpu,4451/rss,8877/cpu,8877/rss,8966/cpu,8966/rss,9073/cpu,9073/rss,9161/cpu,9161/rss,9270/cpu,9270/rss,9525/cpu,9525/rss
1004.31,1877686,1845445,16370460,11487784,1073,109808,5082,71756,8332,376904,516,63924,3066,127544,90,57728,307,71104,199,55792,425,55220,154,69140,88,47784
2010.69,1878284,1846034,16370460,11487784,1074,109808,5085,73420,8335,376904,516,63924,3066,127544,90,57728,307,71104,199,55792,426,55220,155,69140,88,47784
3013.35,1878884,1846625,16370460,11487784,1074,109808,5086,73420,8337,376904,516,63924,3068,127544,90,57728,307,71104,199,55792,426,55220,155,69140,89,47784
4017.46,1879483,1847215,16370460,11486776,1074,109808,5089,72984,8340,376904,516,63924,3070,127544,90,57728,307,71104,199,55792,426,55220,155,69140,89,47784
5022.11,1880082,1847804,16370460,11484544,1074,109808,5090,72984,8343,376904,516,63924,3070,127544,90,57728,307,71104,199,55792,426,55220,155,69140,89,47784
6027.39,1880681,1848397,16370460,11484544,1075,109808,5092,72984,8345,376904,516,63924,3071,127544,90,57728,307,71104,200,55792,426,55220,155,69140,89,47784
7031.91,1881279,1848990,16370460,11484544,1075,109808,5093,72984,8347,376904,516,63924,3071,127544,90,57728,307,71104,200,55792,426,55220,155,69140,89,47784
8035.81,1881878,1849583,16370460,11484544,1075,109808,5094,72984,8349,376904,516,63924,3073,127544,90,57728,307,71104,200,55792,427,55220,155,69140,89,47784
9041.03,1882475,1850168,16370460,11484544,1075,109808,5099,69620,8353,376904,516,63924,3074,127544,90,57728,307,71104,200,55792,427,55220,155,69140,89,47784
10042.95,1883075,1850753,16370460,11472700,1075,109808,5102,70772,8356,376904,517,63924,3075,127544,90,57728,307,71104,200,55792,427,55220,155,69140,89,47784
11045.04,1883664,1851160,16370460,11439192,1075,109808,5128,70616,8400,376904,518,63924,3078,127672,91,58112,314,71232,202,55792,434,55568,157,69140,89,47784
12048.21,1884259,1851687,16370460,11266564,1077,109808,5131,70616,8402,376904,518,63924,3079,127672,91,58112,314,71232,202,55792,434,55568,157,69140,89,47784
13052.97,1884858,1852278,16370460,11274592,1077,109808,5132,70616,8405,376904,518,63924,3080,127672,91,58112,315,71232,202,55792,434,55568,157,69140,89,47784
14055.17,1885456,1852868,16370460,11274984,1077,109808,5133,70616,8406,376904,518,63924,3082,127672,91,58112,315,71232,202,55792,434,55568,157,69140,89,47784
15057.94,1886054,1853454,16370460,11281504,1077,109808,5135,70616,8409,376904,518,63924,3082,127672,91,58112,315,71232,202,55792,434,55568,157,69140,89,47784
16062.51,1886651,1854045,16370460,11281504,1077,109808,5136,70616,8412,376904,518,63924,3084,127672,91,58112,315,71232,203,55792,434,55568,157,69140,89,47784
17066.72,1887250,1854637,16370460,11281504,1077,109808,5137,70616,8414,376904,518,63924,3084,127672,91,58112,315,71232,203,55792,434,55568,157,69140,89,47784
18070.58,1887847,1855225,16370460,11281504,1077,109808,5140,70616,8417,376904,518,63924,3085,127672,91,58112,315,71232,203,55792,434,55568,158,69140,89,47784
19073.71,1888445,1855808,16370460,11281504,1077,109808,5143,70300,8422,376904,518,63924,3087,127672,91,58112,315,71232,203,55792,434,55568,158,69140,89,47784
20078.1,1889043,1856397,16370460,11281504,1078,109808,5146,70300,8425,376904,519,63924,3088,127672,91,58112,315,71232,203,55792,435,55568,158,69140,89,47784
21081.91,1889641,1856990,16370460,11281504,1078,109808,5146,70300,8426,376904,519,63924,3089,127672,91,58112,315,71232,203,55792,435,55128,158,69140,90,47784
