time,total,idle,mem_total,mem_free,4320/cpu,4320/rss,4339/cpu,4339/rss,4349/cpu,4349/rss,4450/cpu,4450/rss,4451/cpu,4451/rss,8877/cpu,8877/rss,8966/cpu,8966/rss,9073/cpu,9073/rss,9161/cpu,9161/rss,9270/cpu,9270/rss,9525/cpu,9525/rss
1004.74,2022747,1987777,16370460,11445700,1138,109808,5626,66288,9127,379208,556,64052,3333,127716,102,59136,352,71616,227,55620,488,55708,177,69268,100,47912
2008.82,2023347,1988370,16370460,11445700,1139,109808,5628,68080,9129,379208,556,64052,3333,127716,102,59136,352,71616,227,55620,488,55708,177,69268,100,47912
3012.77,2023946,1988963,16370460,11445452,1139,109808,5629,68080,9132,379208,556,64052,3334,127716,102,59136,352,71616,227,55620,488,55708,177,69268,100,47912
4018.39,2024546,1989556,16370460,11445452,1139,109808,5630,68080,9134,379208,556,64052,3335,127716,102,59136,352,71616,227,55620,488,55708,177,69268,100,47912
5021.84,2025144,1990145,16370460,11445452,1139,109808,5632,68080,9136,379208,556,64052,3336,127716,102,59136,352,71616,227,55620,488,55708,177,69268,100,47912
6023.87,2025741,1990732,16370460,11445452,1139,109808,5636,66388,9140,379208,556,64052,3337,127716,102,59136,352,71616,227,55620,489,55708,177,69268,100,47912
7027.31,2026340,1991317,16370460,11451080,1139,109808,5638,66516,9143,379208,556,64052,3338,127716,102,59136,352,71616,227,55620,489,55708,177,69268,101,47912
8031.91,2026939,1991911,16370460,11451080,1139,109808,5639,66516,9145,379208,556,64052,3339,127716,102,59136,352,71616,227,55620,490,55708,177,69268,101,47912
9034.63,2027537,1992500,16370460,11451080,1140,109808,5640,66516,9146,379208,557,64052,3340,127716,102,59136,352,71616,227,55620,490,55708,177,69268,101,47912
10037.69,2028134,1993087,16370460,11445312,1140,109808,5642,66644,9149,379208,557,64052,3341,127716,102,59136,352,71616,227,55620,490,55708,177,69268,101,47912
11042.48,2028723,1993526,16370460,11428004,1140,109808,5668,68216,9192,381640,557,64052,3344,127716,102,59392,359,71616,230,55748,495,55708,179,69268,101,47912
12044.98,2029323,1994117,16370460,11428004,1140,109808,5669,68344,9194,381640,557,64052,3345,127716,103,59392,359,71616,230,55748,496,55708,179,69268,101,47912
13048.37,2029922,1994709,16370460,11428004,1141,109808,5670,68344,9197,381640,557,64052,3346,127716,103,59392,359,71616,230,55748,496,55708,179,69268,101,47912
14052.24,2030520,1995299,16370460,11428004,1141,109808,5671,68344,9199,381640,558,64052,3346,127716,103,59392,359,71616,230,55748,497,55708,179,69268,101,47912
15056.38,2031117,1995886,16370460,11428004,1141,109808,5672,68344,9202,381640,558,64052,3348,127716,103,59392,359,71616,230,55748,497,55708,179,69268,101,47912
16061.66,2031716,1996474,16370460,11428004,1141,109808,5677,68088,9206,381640,558,64052,3349,127716,103,59392,359,71616,230,55748,497,55708,179,69268,101,47912
17065.02,2032313,1997064,16370460,11428004,1142,109808,5679,68088,9208,381640,558,64052,3350,127716,103,59392,359,71616,230,55748,497,55708,179,69268,101,47912
18070.12,2032912,1997652,16370460,11428480,1143,109808,5680,68088,9211,381640,558,64052,3351,127716,103,59392,359,71616,231,55748,497,55708,179,69268,101,47912
19074.49,2033512,1998242,16370460,11428508,1143,109808,5681,68344,9213,381640,559,64052,3352,127716,103,59392,359,71616,231,55748,497,55708,179,69268,101,47912
20078.67,2034109,1998834,16370460,11428508,1143,109808,5683,68344,9215,381640,559,64052,3352,127716,103,59392,359,71616,231,55748,497,55708,180,69268,101,47912
21084.25,2034708,1999426,16370460,11428508,1143,109808,5684,68344,9218,381640,559,64052,3353,127716,103,59392,360,71616,231,55748,497,55708,180,69268,101,47912
