time,sent,received,total
1.81,278076.86,1164627.73,1408.89
1003.29,278079.29,1164629.32,1408.89
2007.74,278082.57,1164631.57,1408.9
3011.83,278085.68,1164633.82,1408.91
4016.32,278088.96,1164636.2,1408.91
5020.73,278092.26,1164638.63,1408.92
6022.89,278094.87,1164640.46,1408.92
7025.83,278097.7,1164642.57,1408.93
8029.75,278100.99,1164644.82,1408.93
9033.55,278104.02,1164646.91,1408.94
10036.97,278111.28,1164658.96,1408.96
11041.53,278121.65,1164666.86,1408.97
12044.01,278125.12,1164669.03,1408.98
13046.91,278128.43,1164671.28,1408.98
14051.17,278131.91,1164673.65,1408.99
15055.35,278134.95,1164675.82,1408.99
16060.66,278138.01,1164678.07,1409.0
17064.01,278141.27,1164680.57,1409.0
18068.74,278144.43,1164682.81,1409.01
19073.48,278147.92,1164685.42,1409.02
20077.67,278151.47,1164688.07,1409.02
21083.31,278154.95,1164690.45,1409.03
