time,total,idle,mem_total,mem_free,2055/cpu,2055/rss,5581/cpu,5581/rss,6661/cpu,6661/rss
1003.66,990044,941587,3887864,1645232,668,87624,514,17180,2473,55820
2013.2,990446,941958,3887864,1646116,668,87624,514,17180,2473,55820
3014.54,990845,942339,3887864,1645128,668,87624,514,17184,2474,55820
4015.6,991246,942734,3887864,1645128,669,87624,514,17184,2474,55820
5016.66,991645,943121,3887864,1645140,669,87624,514,17188,2475,55820
6017.81,992043,943517,3887864,1645140,669,87624,515,17192,2475,55820
7020.26,992441,943907,3887864,1644892,669,87624,515,16896,2475,55820
8023.11,992840,944291,3887864,1644892,669,87624,515,16924,2476,55820
9025.79,993240,944679,3887864,1645144,670,87624,515,16924,2477,55820
10028.46,993635,945053,3887864,1646648,670,87624,516,16924,2478,55820
11029.81,994027,945372,3887864,1645756,670,87624,516,16924,2495,55824
12031.0,994420,945678,3887864,1645896,670,87624,516,16952,2497,55828
13032.16,994818,945986,3887864,1645492,670,87624,516,16980,2498,55856
14033.18,995216,946349,3887864,1644524,670,87624,517,16988,2501,55864
15034.24,995617,946739,3887864,1644868,670,87624,517,16992,2502,55868
16036.32,996016,947132,3887864,1645920,671,87624,517,16992,2503,55868
17038.88,996414,947520,3887864,1645944,671,87624,518,16996,2504,55868
18041.14,996812,947888,3887864,1646204,672,87624,518,16996,2505,55868
19043.79,997205,948273,3887864,1646760,672,87624,518,16996,2505,55868
20044.98,997602,948646,3887864,1647216,672,87624,519,17000,2506,55868
21046.19,998002,949041,3887864,1647820,672,87624,519,17000,2507,55868
22047.3,998396,949417,3887864,1643292,672,87624,519,17000,2508,55868
23048.37,998792,949800,3887864,1644916,672,87624,520,17004,2509,55868
24049.41,999191,950195,3887864,1645252,673,87624,520,17004,2512,55684
25052.03,999588,950565,3887864,1642612,673,87624,520,17004,2513,55692
