time,sent,received,total
1.41,9765.85,3386.36,12.84
1002.09,9769.69,3388.18,12.85
2002.86,9773.95,3388.61,12.85
3003.68,9776.47,3389.57,12.86
4004.45,9776.58,3389.63,12.86
5005.13,9776.77,3389.87,12.86
6007.08,9776.96,3389.93,12.86
7007.76,9777.07,3390.04,12.86
8008.39,9782.61,3391.3,12.86
9009.31,9782.72,3391.41,12.87
10010.35,9782.72,3391.47,12.87
11011.51,9795.09,3393.08,12.88
12012.44,9817.46,3399.52,12.91
13014.31,9826.29,3402.33,12.92
14017.64,9852.94,3407.09,12.95
15018.3,9861.92,3408.52,12.96
16019.5,9862.12,3408.95,12.96
17023.75,9862.12,3409.01,12.96
18024.59,9868.56,3410.52,12.97
19025.26,9868.75,3410.58,12.97
20025.9,9868.87,3410.69,12.97
21026.58,9868.87,3410.75,12.97
22027.28,9871.24,3412.41,12.97
23028.3,9875.58,3413.58,12.98
24029.2,9875.71,3413.69,12.98
