time,total,idle,mem_total,mem_free,1687/cpu,1687/rss,6122/cpu,6122/rss,6227/cpu,6227/rss
1007.48,1884905,1786596,3887864,1328696,1150,87460,2979,21852,8958,54088
2008.43,1885302,1786991,3887864,1328460,1150,87460,2979,21852,8959,54088
3009.44,1885700,1787386,3887864,1331920,1150,87460,2979,21852,8959,54088
4010.48,1886098,1787774,3887864,1334280,1150,87460,2979,21852,8960,54088
5011.49,1886498,1788160,3887864,1336580,1150,87460,2980,21852,8961,54088
6013.91,1886894,1788526,3887864,1338340,1150,87460,2980,21852,8961,54088
7016.67,1887290,1788901,3887864,1340088,1150,87460,2980,21852,8963,54088
8020.45,1887688,1789290,3887864,1341256,1150,87460,2981,21852,8963,54088
9022.91,1888084,1789671,3887864,1342800,1151,87460,2981,21852,8965,54088
10025.59,1888481,1790060,3887864,1343464,1152,87460,2982,21852,8966,54088
11026.77,1888873,1790388,3887864,1345856,1152,87460,2982,21852,8981,54380
12027.76,1889272,1790781,3887864,1346276,1152,87460,2982,21852,8982,54436
13028.78,1889672,1791175,3887864,1347196,1152,87460,2982,21852,8983,54436
14029.85,1890072,1791571,3887864,1348240,1152,87460,2982,21852,8983,54436
15030.91,1890470,1791962,3887864,1348920,1152,87460,2983,21852,8984,54436
16033.4,1890863,1792337,3887864,1348588,1152,87460,2983,21852,8985,54436
17035.69,1891262,1792720,3887864,1349048,1152,87460,2983,21852,8986,54436
18038.35,1891663,1793107,3887864,1349592,1153,87460,2984,21852,8986,54436
19041.08,1892063,1793492,3887864,1350556,1154,87460,2984,21852,8987,54436
20043.65,1892461,1793879,3887864,1350752,1154,87460,2984,21856,8987,54436
21044.88,1892856,1794246,3887864,1346012,1154,87460,2984,21856,8987,54436
22045.95,1893254,1794627,3887864,1347276,1154,87460,2985,21856,8989,54444
