time,total,idle,mem_total,mem_free,1687/cpu,1687/rss,6122/cpu,6122/rss,6227/cpu,6227/rss
1008.19,1789924,1696135,3887864,1366000,1102,87460,2889,22360,8645,54240
2010.78,1790322,1696519,3887864,1366276,1102,87460,2890,22360,8645,54240
3013.04,1790721,1696889,3887864,1366516,1102,87460,2890,22360,8645,54240
4014.48,1791109,1697240,3887864,1354136,1103,87460,2890,22360,8646,54240
5015.53,1791509,1697623,3887864,1361944,1103,87460,2890,22360,8647,54240
6027.62,1791911,1698020,3887864,1362060,1103,87460,2890,22360,8648,54240
7028.78,1792306,1698404,3887864,1362312,1103,87460,2890,22360,8648,54240
8029.79,1792707,1698800,3887864,1362888,1103,87460,2891,22360,8648,54240
9032.34,1793105,1699194,3887864,1362972,1103,87460,2892,22360,8649,54240
10034.74,1793503,1699581,3887864,1362532,1103,87460,2892,22360,8650,54240
11036.53,1793893,1699898,3887864,1363616,1103,87460,2892,22360,8664,54240
12037.91,1794293,1700204,3887864,1363168,1103,87460,2892,22360,8665,54240
13039.46,1794679,1700502,3887864,1361988,1103,87460,2892,22360,8666,54240
14040.53,1795079,1700838,3887864,1361840,1103,87460,2893,22360,8672,54240
15041.57,1795474,1701205,3887864,1361860,1104,87460,2894,22360,8673,54240
16043.23,1795871,1701594,3887864,1361740,1105,87460,2894,22360,8673,54240
17045.39,1796266,1701976,3887864,1362004,1105,87460,2894,22360,8674,54240
18047.85,1796664,1702367,3887864,1361708,1105,87460,2894,22360,8674,54240
19050.45,1797063,1702758,3887864,1361960,1105,87460,2894,22360,8674,54240
20053.14,1797460,1703148,3887864,1362140,1106,87460,2894,22360,8675,54240
21055.81,1797859,1703536,3887864,1362900,1106,87460,2895,22360,8676,54240
22057.02,1798254,1703908,3887864,1363104,1106,87460,2896,22360,8676,54240
23058.02,1798653,1704298,3887864,1362856,1106,87460,2896,22360,8677,54240
24059.01,1799049,1704684,3887864,1362856,1106,87460,2896,22360,8678,54240
25060.02,1799445,1705053,3887864,1362864,1106,87460,2896,22360,8680,54240
