time,total,idle,mem_total,mem_free,1825/cpu,1825/rss,1843/cpu,1843/rss,1869/cpu,1869/rss,1911/cpu,1911/rss,1942/cpu,1942/rss,1943/cpu,1943/rss
1004.68,126045,112179,3887864,2222912,2134,109392,1364,67260,3943,324436,30,81084,582,63500,1096,115636
2006.2,126439,112541,3887864,2223352,2135,109392,1370,67260,3963,324572,30,81084,583,63504,1098,115640
3011.17,126833,112894,3887864,2213224,2136,109392,1374,67260,3973,324592,30,81084,584,63636,1100,115640
4014.17,127223,113200,3887864,2215732,2136,109392,1388,67336,4023,324680,30,81084,589,63772,1105,115644
5015.77,127619,113558,3887864,2218844,2137,109392,1394,67956,4044,324720,30,81084,589,63772,1109,115660
6017.33,128020,113917,3887864,2222888,2137,109392,1400,68400,4051,324744,30,81084,589,63772,1110,115680
7018.81,128422,114309,3887864,2224844,2137,109392,1401,68404,4054,324752,30,81084,589,63772,1111,115680
8020.27,128817,114657,3887864,2220804,2138,109392,1407,68880,4071,324784,30,81084,590,63772,1114,115720
9024.25,129213,115051,3887864,2222364,2138,109392,1408,68892,4072,324784,30,81084,590,63772,1116,115720
10025.98,129607,115382,3887864,2216692,2138,109392,1413,69008,4085,324804,30,81084,590,63772,1120,116496
11027.5,130006,115777,3887864,2217692,2138,109392,1413,69008,4086,324804,30,81084,590,63772,1121,116496
12029.17,130408,116151,3887864,2217780,2139,109392,1415,69008,4091,324820,30,81084,591,63780,1122,116520
13030.97,130806,116541,3887864,2228952,2139,109396,1417,69012,4093,324836,30,81084,591,63780,1123,116536
14032.62,131202,116935,3887864,2229848,2139,109396,1419,69016,4096,324836,30,81084,591,63780,1124,116552
15036.6,131598,117297,3887864,2224464,2140,109396,1422,69028,4103,324836,30,81084,591,63780,1126,116552
16040.11,131997,117681,3887864,2225164,2140,109396,1425,69028,4110,324836,30,81084,592,63780,1129,116560
17041.85,132396,118043,3887864,2215700,2141,109396,1427,69032,4116,324844,30,81084,592,63780,1130,116560
18043.59,132792,118419,3887864,2217856,2142,109396,1433,69040,4129,324868,30,81084,592,63780,1132,116616
19045.22,133188,118793,3887864,2218660,2142,109396,1434,69044,4131,324876,30,81084,592,63780,1133,116624
20046.86,133588,119150,3887864,2230908,2142,109396,1437,69052,4140,324884,30,81084,593,63780,1141,116904
21048.46,133983,119515,3887864,2226712,2142,109396,1440,69056,4148,324896,30,81084,593,63780,1143,116904
22051.7,134380,119898,3887864,2227964,2143,109396,1442,69076,4155,324896,30,81084,593,63784,1145,116908
23053.81,134773,120245,3887864,2220620,2143,109396,1447,69080,4166,324920,30,81084,594,63784,1148,116912
24055.45,135173,120640,3887864,2221332,2144,109396,1448,69084,4168,324920,30,81084,594,63784,1149,116912
25057.41,135571,121029,3887864,2217784,2144,109396,1449,69088,4170,324920,30,81084,594,63784,1150,116912
26059.07,135968,121405,3887864,2222164,2144,109396,1451,69088,4175,324932,30,81084,594,63784,1151,116920
27063.47,136365,121798,3887864,2225472,2146,109396,1452,69092,4178,324932,30,81084,594,63784,1152,116920
