time,total,idle,mem_total,mem_free,1820/cpu,1820/rss
1003.59,349179,337003,3887864,2393320,2536,178296
2004.38,349574,337362,3887864,2372968,2537,178296
3005.19,349966,337690,3887864,2328220,2538,178296
4011.31,350362,337700,3887864,2306916,2541,178296
5013.19,350761,337701,3887864,2293372,2546,178296
6019.56,351163,337701,3887864,2275416,2548,178296
7021.19,351561,337704,3887864,2266092,2552,178300
8022.88,351958,337706,3887864,2260548,2554,178300
9024.77,352355,337708,3887864,2251012,2560,178304
10026.71,352753,337708,3887864,2240892,2562,178304
11030.89,353155,337709,3887864,2215056,2566,178304
12032.62,353553,337711,3887864,2196288,2569,178304
13034.37,353950,337712,3887864,2184948,2572,178304
14035.8,354351,337712,3887864,2172600,2574,178304
15037.59,354751,337713,3887864,2144632,2577,178304
16039.05,355152,337714,3887864,2133092,2580,178304
17042.72,355552,337715,3887864,2117160,2585,178304
18044.96,355946,337717,3887864,2100024,2587,178304
19046.96,356345,337717,3887864,2099520,2595,178304
20050.94,356745,337718,3887864,2087260,2597,178304
21052.01,357146,337738,3887864,2062272,2600,178304
22052.74,357546,338064,3887864,1927176,2602,178308
23053.39,357944,338462,3887864,1927176,2603,178308
24054.05,358343,338861,3887864,1927428,2603,178308
25054.72,358744,339260,3887864,1927428,2604,178308
26055.39,359143,339654,3887864,1929296,2606,178308
27056.57,359541,340027,3887864,1936288,2611,178308
28057.34,359938,340392,3887864,1948676,2614,178308
29058.0,360336,340786,3887864,1956596,2615,178308
30058.66,360736,341184,3887864,1963536,2616,178308
31059.3,361137,341583,3887864,1974812,2618,178308
32059.92,361537,341981,3887864,1984372,2618,178308
33061.53,361936,342378,3887864,1987668,2620,178308
34063.11,362334,342774,3887864,1987932,2622,178308
35064.52,362733,343169,3887864,1990216,2625,178308
36067.62,363135,343561,3887864,1993156,2628,178308
37069.5,363533,343951,3887864,1995992,2632,178308
38070.35,363930,344321,3887864,1995620,2633,178308
39070.99,364330,344713,3887864,1996500,2637,178312
40071.66,364730,345112,3887864,1998168,2637,178312
41073.87,365130,345509,3887864,1999648,2638,178376
42074.73,365530,345907,3887864,2000836,2640,178380
43076.78,365929,346305,3887864,2002172,2640,178400
44078.71,366328,346701,3887864,2003380,2643,178404
45079.62,366724,347035,3887864,1981784,2649,178412
46087.43,367116,347286,3887864,1932176,2652,178416
47088.78,367512,347287,3887864,1909976,2656,178456
48090.59,367911,347288,3887864,1865276,2659,178456
49092.63,368311,347290,3887864,1863616,2665,178688
50095.5,368710,347291,3887864,1861352,2668,178728
51097.19,369107,347292,3887864,1845252,2671,178792
52103.05,369507,347294,3887864,1830396,2674,178848
53104.34,369904,347295,3887864,1817040,2676,178892
54106.8,370300,347295,3887864,1789824,2679,178896
55110.92,370702,347296,3887864,1768912,2683,178920
56112.51,371101,347296,3887864,1763636,2688,178996
57114.42,371501,347297,3887864,1752308,2695,179096
58115.96,371903,347298,3887864,1720008,2698,179120
59118.16,372302,347298,3887864,1703392,2705,179144
60119.9,372701,347299,3887864,1702328,2709,179168
61121.4,373099,347300,3887864,1702616,2712,179168
62123.2,373497,347301,3887864,1698800,2715,179168
63130.66,373898,347302,3887864,1690404,2718,179168
64131.91,374296,347365,3887864,1627308,2721,179168
65132.88,374693,347685,3887864,1527432,2723,179168
66133.83,375080,348014,3887864,1507328,2724,179168
67137.48,375476,348092,3887864,1465188,2729,179168
68139.08,375876,348093,3887864,1465944,2731,179168
69143.02,376276,348094,3887864,1454628,2738,179172
70146.98,376677,348095,3887864,1442508,2741,179172
71148.84,377074,348096,3887864,1435196,2745,179172
72150.67,377471,348097,3887864,1431168,2748,179172
73152.15,377873,348099,3887864,1421612,2751,179172
74153.69,378270,348099,3887864,1417816,2753,179172
75156.74,378667,348101,3887864,1389396,2755,179172
76160.15,379067,348102,3887864,1378000,2759,179176
77161.87,379465,348103,3887864,1368172,2763,179176
78163.57,379865,348104,3887864,1359604,2765,179180
79165.28,380264,348105,3887864,1348768,2771,179184
80166.87,380664,348107,3887864,1341716,2775,179184
81171.19,381066,348108,3887864,1335692,2778,179184
82172.82,381465,348109,3887864,1333904,2781,179184
83174.42,381863,348110,3887864,1331136,2784,179184
84176.11,382263,348111,3887864,1317528,2786,179184
85177.08,382661,348340,3887864,1172316,2793,179184
86177.95,383060,348734,3887864,1172764,2796,179188
87178.66,383457,349129,3887864,1179420,2797,179188
88179.34,383857,349526,3887864,1179420,2798,179188
89180.02,384256,349922,3887864,1185768,2800,179196
90180.85,384655,350295,3887864,1195500,2802,179196
91181.6,385054,350693,3887864,1200324,2803,179196
92182.43,385454,351091,3887864,1208628,2805,179196
93183.13,385852,351489,3887864,1212628,2805,179196
94183.82,386253,351888,3887864,1215824,2806,179196
95185.25,386652,352285,3887864,1218408,2808,179260
96186.74,387052,352678,3887864,1220280,2809,179260
97188.41,387450,353069,3887864,1223536,2813,179260
98190.19,387849,353461,3887864,1222900,2815,179260
99191.41,388247,353838,3887864,1227200,2822,179260
100192.83,388647,354234,3887864,1227520,2824,179260
101193.78,389046,354604,3887864,1233804,2826,179260
102194.53,389446,355003,3887864,1235060,2827,179260
103195.25,389844,355400,3887864,1234556,2829,179264
104195.94,390245,355799,3887864,1236976,2829,179264
105196.6,390644,356197,3887864,1236500,2830,179264
106198.3,391043,356592,3887864,1237512,2832,179264
107199.97,391441,356980,3887864,1237932,2837,179264
108202.23,391834,357311,3887864,1233256,2838,179264
109205.23,392221,357570,3887864,1221044,2842,179268
110207.01,392619,357571,3887864,1220672,2847,179268
111210.97,393020,357577,3887864,1216812,2849,179268
112212.9,393417,357577,3887864,1217812,2852,179268
113215.02,393817,357578,3887864,1219184,2855,179272
114219.22,394216,357579,3887864,1220472,2857,179272
115222.9,394614,357580,3887864,1221200,2861,179272
116224.53,395011,357581,3887864,1221892,2865,179980
117226.69,395411,357582,3887864,1221056,2875,179984
118231.3,395811,357583,3887864,1222476,2876,179984
119232.87,396209,357586,3887864,1221756,2885,179988
120234.76,396610,357587,3887864,1221272,2898,179988
121236.38,397007,357589,3887864,1204336,2902,179988
122237.78,397405,357590,3887864,1209064,2905,179988
123243.35,397807,357591,3887864,1208620,2907,179988
124244.96,398204,357591,3887864,1209132,2910,179988
125246.62,398606,357593,3887864,1207904,2912,179988
126248.36,399004,357594,3887864,1205352,2915,179988
127249.62,399403,357615,3887864,1188216,2919,179988
128250.57,399802,357940,3887864,1084264,2921,179988
129251.34,400201,358337,3887864,1090216,2922,179988
130252.07,400601,358732,3887864,1090976,2923,179988
131252.78,400998,359127,3887864,1096212,2927,179988
132253.58,401394,359508,3887864,1107420,2927,179988
133254.4,401794,359907,3887864,1111760,2928,179988
134255.99,402194,360305,3887864,1116024,2928,179988
135257.95,402591,360695,3887864,1119032,2932,179988
136259.76,402991,361087,3887864,1122156,2933,179988
137261.44,403389,361476,3887864,1124452,2938,179988
138263.33,403791,361863,3887864,1127144,2940,179992
139265.04,404190,362259,3887864,1129304,2943,179992
140266.88,404589,362647,3887864,1131856,2948,179996
141268.58,404988,363039,3887864,1132928,2952,179996
142269.49,405385,363407,3887864,1135720,2954,179996
143270.3,405785,363805,3887864,1136700,2955,179996
144271.02,406185,364204,3887864,1141440,2956,180000
145271.83,406585,364602,3887864,1139156,2957,180000
146272.59,406982,364996,3887864,1142748,2960,180004
147274.16,407381,365388,3887864,1141296,2963,180004
148275.87,407780,365781,3887864,1141296,2964,180004
149277.54,408179,366177,3887864,1141296,2966,180004
150279.31,408577,366567,3887864,1141980,2970,180008
151280.37,408974,366930,3887864,1117912,2973,180008
152281.33,409365,367241,3887864,1093952,2974,180008
153282.96,409762,367267,3887864,1056152,2978,180008
154284.44,410156,367268,3887864,1043048,2980,180008
155286.26,410556,367269,3887864,1011044,2984,180008
156288.14,410955,367270,3887864,1006508,2987,180008
157290.01,411354,367271,3887864,1000712,2991,180008
158291.36,411753,367273,3887864,988116,2994,180008
159292.97,412152,367274,3887864,980356,2997,180008
160294.59,412552,367276,3887864,968564,3002,180008
161295.77,412954,367276,3887864,932548,3006,180008
162297.65,413352,367276,3887864,926388,3009,180008
163299.06,413752,367278,3887864,903708,3017,180008
164300.64,414151,367278,3887864,866984,3019,180008
165302.49,414551,367279,3887864,854820,3023,180008
166304.17,414951,367279,3887864,854820,3025,180008
167306.11,415349,367280,3887864,854568,3030,180008
168307.75,415749,367281,3887864,854568,3032,180008
169309.55,416146,367282,3887864,846052,3036,180008
170311.14,416548,367284,3887864,810788,3042,180096
171312.0,416947,367579,3887864,684888,3044,180108
172312.75,417347,367978,3887864,690216,3045,180108
173313.49,417743,368359,3887864,696292,3046,180108
174314.27,418144,368758,3887864,699776,3047,180108
175314.99,418543,369156,3887864,704392,3048,180108
176316.65,418941,369549,3887864,706584,3051,180112
177318.23,419337,369930,3887864,709024,3058,180120
178319.92,419738,370324,3887864,712376,3060,180128
179321.61,420135,370705,3887864,718644,3066,180128
180323.44,420536,371095,3887864,722424,3070,180132
181325.17,420934,371490,3887864,726900,3073,180132
182327.05,421332,371882,3887864,730752,3076,180132
183328.06,421726,372246,3887864,742328,3078,180132
184328.85,422126,372644,3887864,742408,3079,180132
185329.59,422524,373041,3887864,742296,3080,180132
186330.31,422923,373439,3887864,744548,3081,180132
