time,total,idle,mem_total,mem_free,1687/cpu,1687/rss,6122/cpu,6122/rss,6227/cpu,6227/rss
1003.37,647539,608141,3887864,1457432,482,87448,643,20640,2115,53296
2006.28,647936,608535,3887864,1457432,482,87448,643,20640,2115,53296
3008.76,648333,608921,3887864,1457432,482,87448,644,20640,2118,53296
4011.42,648734,609312,3887864,1458188,482,87448,645,20640,2119,53296
5014.07,649130,609701,3887864,1458560,483,87448,645,20640,2120,53296
6016.65,649530,610088,3887864,1457804,483,87448,645,20640,2120,53296
7017.99,649926,610454,3887864,1456028,483,87448,645,20640,2120,53296
8019.03,650328,610837,3887864,1456316,483,87448,645,20640,2120,53296
9020.1,650724,611229,3887864,1456820,483,87448,645,20640,2121,53296
10021.14,651122,611615,3887864,1456568,483,87448,646,20640,2122,53296
11022.42,651510,611939,3887864,1456548,484,87448,646,20640,2129,53300
12023.94,651904,612242,3887864,1456352,484,87448,646,20640,2130,53300
13025.12,652301,612546,3887864,1456396,485,87448,646,20640,2131,53300
14026.26,652697,612905,3887864,1456532,485,87448,647,20640,2134,53300
15027.4,653098,613299,3887864,1457608,485,87448,647,20640,2136,53360
16028.64,653496,613691,3887864,1458088,485,87448,647,20640,2137,53360
17031.25,653892,614083,3887864,1455244,485,87448,647,20640,2138,53360
18033.81,654294,614448,3887864,1456832,485,87448,647,20640,2139,53360
19034.91,654690,614842,3887864,1456592,485,87448,647,20640,2139,53360
20036.0,655088,615233,3887864,1456604,486,87448,648,20640,2140,53360
21037.07,655485,615618,3887864,1456352,486,87448,648,20640,2140,53360
22038.21,655885,616016,3887864,1456352,486,87448,648,20640,2140,53360
23040.75,656286,616406,3887864,1456368,486,87448,648,20640,2140,53360
24053.35,656688,616799,3887864,1456152,486,87448,648,20640,2141,53360
25055.27,657080,617165,3887864,1456404,486,87448,650,20640,2145,53360
