time,total,idle,mem_total,mem_free,2055/cpu,2055/rss,5581/cpu,5581/rss,6661/cpu,6661/rss
1011.79,961377,914512,3887864,1650328,651,87752,494,17032,2370,55776
2012.94,961769,914861,3887864,1649068,651,87752,495,17032,2372,55776
3013.92,962168,915258,3887864,1648596,651,87752,495,17032,2372,55776
4014.89,962568,915654,3887864,1648908,652,87752,495,17036,2372,55776
5015.91,962967,916039,3887864,1648976,652,87752,496,17040,2372,55776
6016.88,963368,916435,3887864,1649736,652,87752,496,17040,2373,55776
7019.27,963766,916819,3887864,1650024,653,87752,496,17040,2373,55776
8021.9,964164,917209,3887864,1649828,653,87752,496,17040,2374,55776
9023.01,964560,917586,3887864,1649588,653,87752,496,17040,2374,55776
10024.0,964959,917978,3887864,1650356,653,87752,496,17040,2374,55776
11025.13,965357,918323,3887864,1650160,653,87752,496,17040,2385,55784
12026.84,965745,918608,3887864,1642624,654,87752,496,17040,2387,55784
13032.56,966139,918922,3887864,1643256,654,87752,496,17040,2388,55784
14033.87,966542,919255,3887864,1643064,654,87752,496,17040,2389,55784
15035.13,966938,919559,3887864,1642700,654,87752,497,17040,2389,55784
16036.21,967338,919892,3887864,1639516,655,87752,497,17040,2392,55788
17037.25,967737,920284,3887864,1639300,655,87752,497,17040,2393,55788
18038.48,968138,920681,3887864,1639996,655,87752,497,17044,2393,55788
19041.16,968536,921074,3887864,1640500,655,87752,497,17100,2394,55788
20043.86,968934,921458,3887864,1641112,655,87752,497,17100,2394,55788
21046.18,969335,921843,3887864,1640636,655,87752,499,17100,2397,55788
22048.82,969731,922213,3887864,1640588,655,87752,499,17100,2398,55788
23050.04,970132,922583,3887864,1642008,656,87752,499,17100,2398,55788
24051.19,970532,922974,3887864,1641516,656,87752,499,17100,2399,55788
25052.3,970929,923356,3887864,1641812,658,87624,499,17100,2399,55788
26053.42,971328,923750,3887864,1642364,658,87624,499,17100,2399,55788
27054.55,971726,924139,3887864,1642124,658,87624,499,17100,2400,55788
