time,sent,received,total
1.82,24781.35,53346.97,76.3
1003.29,24781.66,53347.46,76.3
2004.92,24782.56,53348.47,76.3
3006.37,24782.86,53349.05,76.3
4007.08,24785.08,53351.67,76.3
5007.75,24785.21,53352.03,76.31
6008.43,24787.0,53353.88,76.31
7009.09,24787.31,53354.52,76.31
8010.09,24789.76,53357.75,76.32
9011.32,24791.56,53360.47,76.32
10012.66,24792.78,53361.93,76.32
11013.47,24858.01,53682.04,76.7
12014.11,24897.36,53714.1,76.77
13110.59,24951.81,53806.26,76.91
14111.25,24957.72,53809.04,76.92
15111.91,24957.86,53809.5,76.92
16112.98,24959.29,53811.07,76.92
17114.11,24959.6,53811.47,76.92
18115.32,24960.69,53812.76,76.93
19116.66,24962.25,53814.68,76.93
20117.94,24963.92,53816.56,76.93
21119.35,24964.8,53817.44,76.94
22120.72,24968.34,53820.61,76.94
23122.05,24969.98,53823.09,76.95
24123.13,24972.2,53826.38,76.95
25123.98,24984.74,53918.69,77.05
