time,total,idle,mem_total,mem_free,1982/cpu,1982/rss,3831/cpu,3831/rss,3857/cpu,3857/rss
1003.95,740148,687902,3887864,1598396,403,87964,352,18124,1918,55704
2004.9,740550,688296,3887864,1598880,404,87964,352,18128,1918,55704
3005.87,740951,688693,3887864,1600176,404,87964,352,18128,1919,55704
4006.88,741349,689088,3887864,1600908,404,87964,352,18128,1919,55704
5009.4,741748,689463,3887864,1601236,404,87964,352,18128,1919,55704
6011.97,742145,689828,3887864,1600996,404,87964,352,18128,1921,55704
7014.46,742541,690217,3887864,1600996,404,87964,352,18128,1922,55704
8016.96,742941,690608,3887864,1601500,404,87964,353,18132,1923,55704
9019.57,743340,690988,3887864,1601248,405,87964,353,18132,1923,55704
10020.73,743737,691355,3887864,1601500,405,87964,354,18132,1925,55708
11023.3,744131,691682,3887864,1601400,405,87964,354,18132,1941,55792
12025.55,744536,691989,3887864,1602440,405,87964,354,18132,1942,55792
13026.91,744940,692300,3887864,1602440,405,87964,354,18132,1943,55792
14028.07,745337,692614,3887864,1602548,405,87964,354,18132,1957,55808
15029.29,745741,692898,3887864,1600672,406,87964,354,18132,1958,55808
16030.51,746140,693228,3887864,1600032,406,87964,354,18132,1958,55808
17031.8,746541,693560,3887864,1599528,406,87964,354,18136,1961,55812
18032.94,746934,693864,3887864,1599276,406,87964,355,18136,1961,55812
19034.01,747339,694197,3887864,1599644,406,87964,355,18136,1962,55812
20035.04,747738,694521,3887864,1598916,406,87964,356,18136,1968,55820
21036.08,748137,694851,3887864,1597920,406,87964,356,18136,1968,55820
22037.09,748541,695195,3887864,1597920,406,87964,356,18136,1969,55820
23038.07,748942,695544,3887864,1597920,407,87964,356,18136,1973,55824
24039.06,749346,695886,3887864,1597920,407,87964,356,18136,1973,55824
25040.71,749748,696222,3887864,1595204,407,87964,357,18136,1975,55828
26041.98,750148,696545,3887864,1591572,407,87964,357,18136,1976,55828
27043.22,750551,696890,3887864,1591596,407,87964,357,18136,1977,55828
28044.45,750951,697240,3887864,1591092,407,87964,357,18136,1978,55828
29045.7,751354,697583,3887864,1591596,408,87964,357,18136,1978,55828
30046.85,751752,697916,3887864,1590840,408,87964,358,18140,1981,55828
31047.97,752154,698246,3887864,1590600,408,87964,358,18140,1983,55828
