time,total,idle,mem_total,mem_free,1704/cpu,1704/rss
1002.41,789378,720833,3887864,1067344,36872,690892
2003.3,789771,721203,3887864,1068084,36881,690904
3004.09,790166,721590,3887864,1068972,36887,690936
4004.82,790562,721974,3887864,1067532,36898,692084
5005.52,790962,722361,3887864,1067868,36905,692104
6006.18,791358,722742,3887864,1067640,36918,691848
7007.63,791753,723118,3887864,1067568,36928,691852
8009.17,792147,723477,3887864,1067496,36951,693584
9010.66,792538,723841,3887864,1067320,36974,693584
10012.18,792931,724195,3887864,1067620,37006,690368
11015.35,793319,724341,3887864,1061752,37155,691076
12016.23,793700,724544,3887864,1049788,37214,690556
13017.41,794090,724769,3887864,1055428,37300,690712
14018.12,794482,725127,3887864,1054408,37323,690784
15019.62,794875,725498,3887864,1055340,37335,690800
16021.14,795266,725866,3887864,1057344,37347,690808
17021.89,795668,726236,3887864,1057716,37355,690908
18022.58,796063,726625,3887864,1058276,37361,690912
19025.7,796460,727008,3887864,1059544,37368,690928
20026.36,796858,727367,3887864,1055216,37386,691280
21027.23,797254,727732,3887864,1046472,37398,691332
22028.62,797648,728110,3887864,1054192,37406,691332
23029.96,798040,728474,3887864,1058360,37427,691384
