time,total,idle,mem_total,mem_free,1704/cpu,1704/rss
1002.56,583833,531375,3887864,1104488,27164,670320
2003.39,584227,531759,3887864,1104832,27174,670372
3004.15,584623,532151,3887864,1105084,27180,670384
4005.9,585018,532523,3887864,1105084,27197,670408
5007.57,585411,532902,3887864,1105336,27208,670408
6009.2,585800,533279,3887864,1105588,27219,670416
7010.57,586199,533663,3887864,1105096,27229,670416
8011.93,586590,534030,3887864,1105616,27252,670512
9013.36,586980,534378,3887864,1104676,27272,670108
10014.53,587378,534764,3887864,1102728,27280,670192
11020.74,587768,534904,3887864,1099428,27435,670096
12022.24,588149,535156,3887864,1082496,27469,670100
13023.77,588538,535436,3887864,1080000,27514,670232
14024.89,588923,535637,3887864,1079256,27665,670392
15025.72,589319,536021,3887864,1081244,27674,670404
16026.42,589714,536405,3887864,1081916,27682,670404
17027.17,590111,536794,3887864,1083340,27689,670436
18027.87,590508,537179,3887864,1085084,27699,670472
19028.81,590899,537527,3887864,1088056,27719,670028
20029.61,591295,537915,3887864,1088384,27725,670028
21030.31,591692,538308,3887864,1088384,27729,670028
22030.99,592090,538695,3887864,1088768,27736,670028
23031.67,592486,539086,3887864,1089300,27742,670052
24032.98,592880,539464,3887864,1089384,27755,670088
