time,total,idle,mem_total,mem_free,10398/cpu,10398/rss,10938/cpu,10938/rss,4476/cpu,4476/rss,4497/cpu,4497/rss,4508/cpu,4508/rss,4603/cpu,4603/rss,4604/cpu,4604/rss
1004.99,2528220,2502774,16370444,11151196,126,17864,431,55776,754,110916,2393,65208,4512,366292,235,63376,1563,114172
2011.72,2528821,2503370,16370444,11153296,126,17864,432,55776,755,110916,2394,65208,4514,366292,235,63376,1565,114172
3015.45,2529418,2503954,16370444,11153424,127,17864,432,55776,755,110916,2396,65208,4517,366296,235,63376,1565,114172
4019.67,2530016,2504544,16370444,11154844,127,17864,433,55776,755,110916,2397,65208,4521,366296,235,63376,1567,114172
5024.09,2530613,2505130,16370444,11164888,127,17864,433,55776,755,110916,2398,65212,4524,366296,235,63376,1568,114172
6034.14,2531214,2505722,16370444,11165420,127,17864,433,55776,755,110916,2400,65212,4526,366296,235,63376,1568,114172
7036.01,2531810,2506299,16370444,11166988,128,17864,434,55776,756,110920,2402,65216,4530,366296,235,63376,1570,114172
8039.3,2532408,2506886,16370444,11166988,128,17868,436,55776,756,110920,2405,65216,4535,366296,235,63376,1571,114176
9042.69,2533003,2507455,16370444,11157424,128,17868,436,55776,757,110920,2407,65220,4548,366308,235,63376,1572,114176
10045.95,2533599,2508033,16370444,11145832,128,17876,437,55776,757,110920,2410,65256,4553,366308,235,63376,1573,114176
11047.94,2534198,2508509,16370444,11170964,128,17880,440,55812,758,110920,2416,63984,4564,366320,235,63376,1574,114176
12052.23,2534796,2509022,16370444,11165552,128,17888,441,55812,758,110920,2418,64328,4568,366320,235,63376,1576,114176
13056.5,2535394,2509606,16370444,11161008,128,17888,441,55812,759,110920,2419,64396,4570,366320,235,63376,1577,114176
14060.39,2535991,2510197,16370444,11161008,128,17892,441,55812,759,110920,2423,62780,4573,366320,235,63376,1578,114176
15064.66,2536590,2510784,16370444,11158236,128,17892,441,55812,759,110920,2424,62784,4576,366320,235,63376,1579,114176
16070.18,2537190,2511375,16370444,11158948,128,17892,441,55812,759,110920,2424,62784,4577,366320,236,63376,1580,114176
17074.27,2537788,2511961,16370444,11150184,128,17892,441,55812,759,110920,2426,62784,4580,366320,236,63376,1581,114176
18079.38,2538388,2512551,16370444,11150436,128,17892,442,55812,760,110920,2428,62804,4585,366320,237,63376,1582,114176
19084.46,2538984,2513132,16370444,11149440,128,17892,442,55812,761,110920,2430,62808,4588,366324,237,63376,1582,114176
20089.23,2539583,2513726,16370444,11149440,128,17896,442,55812,761,110920,2430,62808,4589,366324,237,63376,1584,114176
21094.44,2540183,2514313,16370444,11159128,128,17900,442,55812,761,110920,2431,62816,4592,366324,237,63376,1586,114176
22098.55,2540782,2514904,16370444,11158624,129,17900,443,55812,761,110920,2434,62996,4595,366324,237,63376,1586,114176
