time,total,idle,mem_total,mem_free,1426/cpu,1426/rss,1477/cpu,1477/rss,1479/cpu,1479/rss,1492/cpu,1492/rss,2514/cpu,2514/rss,3193/cpu,3193/rss,4254/cpu,4254/rss
1012.65,165141,137720,3887864,1007192,2897,137312,1620,126876,7129,561408,1261,70224,71,44640,426,54152,247,84604
2014.8,165532,138059,3887864,1007304,2902,137312,1633,126876,7143,561408,1265,70232,72,44640,426,54160,248,84604
3017.28,165925,138427,3887864,1007728,2907,137312,1635,126876,7152,561408,1266,70232,72,44640,426,54160,248,84604
4019.15,166321,138789,3887864,1007884,2911,137312,1637,126876,7161,561408,1268,70232,72,44640,426,54172,249,84604
5020.99,166720,139165,3887864,1007896,2914,137312,1638,126876,7168,561408,1269,70232,72,44640,426,54172,249,84604
6022.79,167114,139543,3887864,1007896,2918,137312,1640,126876,7173,561420,1270,70232,73,44356,426,54180,249,84604
7026.9,167506,139907,3887864,1007896,2924,137312,1643,126876,7184,561420,1272,70232,73,44356,427,54180,249,84604
8030.42,167902,140257,3887864,1007688,2931,137312,1645,126876,7198,561420,1275,70232,73,44356,427,54180,249,84604
9036.51,168298,140593,3887864,1007688,2939,137312,1647,126876,7213,561420,1281,70232,73,44356,428,54180,251,84608
10040.56,168687,140946,3887864,1004992,2947,137312,1649,126876,7225,561420,1283,70232,73,44356,428,54196,251,84608
11042.67,169076,141146,3887864,995364,2963,137312,1657,126880,7262,561420,1286,70232,73,44356,429,54224,252,84612
12048.16,169468,141450,3887864,995724,2968,137312,1659,126880,7275,561420,1288,70236,74,44360,429,54232,255,84624
13057.05,169861,141719,3887864,996508,2973,137312,1661,126880,7284,561420,1289,70236,74,44360,429,54232,255,84624
14061.16,170254,141985,3887864,997800,2976,137312,1664,126880,7292,561420,1291,70236,74,44360,429,54232,255,84628
15063.12,170649,142292,3887864,997564,2984,137312,1667,126880,7307,561432,1293,70236,74,44368,430,54240,257,84664
16066.47,171040,142645,3887864,998432,2990,137312,1670,126880,7317,561432,1295,70236,74,44368,432,54280,257,84664
17068.41,171433,142941,3887864,1031768,2997,137312,1673,126880,7391,524804,1299,70240,74,44368,432,54280,257,84664
18070.38,171827,143313,3887864,1034936,3000,137312,1674,126880,7398,524804,1299,70240,74,44368,433,54280,259,84664
19072.27,172224,143681,3887864,1036596,3006,137312,1676,126880,7406,524804,1303,70240,74,44368,433,54280,259,84664
20074.23,172623,144050,3887864,1037616,3011,137312,1677,126880,7416,524808,1303,70240,74,44368,433,54280,261,84688
21076.1,173016,144419,3887864,1042648,3013,137312,1679,126880,7422,524812,1305,70244,74,44368,433,54280,261,84688
22078.15,173409,144770,3887864,1044564,3018,137312,1681,126880,7432,524812,1307,70244,75,44368,434,54288,261,84688
23080.01,173803,145138,3887864,1044992,3023,137312,1683,126880,7441,524812,1308,70244,75,44368,434,54288,261,84688
24081.96,174199,145507,3887864,1045064,3025,137312,1683,126880,7447,524812,1309,70244,75,44368,434,54288,261,84688
25083.85,174600,145881,3887864,1045172,3029,137316,1686,126880,7454,524812,1311,70244,75,44368,434,54288,262,84688
