time,sent,received,total
4.09,761.39,4347.46,4.99
1006.04,761.66,4347.77,4.99
2007.15,761.94,4348.0,4.99
3007.75,764.26,4350.43,4.99
4008.33,764.45,4350.49,4.99
5008.91,764.81,4350.67,5.0
6009.5,764.81,4350.73,5.0
7010.46,766.88,4351.46,5.0
8011.62,768.82,4357.38,5.01
9043.71,770.0,4361.62,5.01
10045.26,770.0,4361.67,5.01
11046.25,770.42,4367.04,5.02
12046.95,776.71,4393.45,5.05
13047.76,779.41,4394.77,5.05
14048.84,788.53,4693.04,5.35
15049.59,794.59,4714.82,5.38
16050.19,796.25,4723.14,5.39
17051.12,796.25,4723.2,5.39
18052.35,797.03,4724.47,5.39
19053.39,798.7,4732.74,5.4
20054.48,800.22,4735.16,5.41
21055.64,800.22,4735.22,5.41
22056.56,800.4,4735.41,5.41
23057.19,801.23,4736.54,5.41
24057.77,802.66,4737.78,5.41
25058.33,802.66,4737.84,5.41
26058.99,805.14,4751.47,5.43
