time,total,idle,mem_total,mem_free,11145/cpu,11145/rss,8894/cpu,8894/rss,9117/cpu,9117/rss,9167/cpu,9167/rss,9287/cpu,9287/rss,9375/cpu,9375/rss,9443/cpu,9443/rss
1004.08,2626340,2571044,16370456,11290516,26143,692636,320,71236,1140,52236,915,56128,533,56488,615,70932,201,48312
2010.85,2626941,2571638,16370456,11290516,26148,692636,320,71236,1140,52236,915,56128,533,56488,615,70932,201,48312
3014.08,2627543,2572233,16370456,11290516,26153,692636,320,71236,1140,52236,915,56128,533,56488,616,70932,201,48312
4017.76,2628141,2572824,16370456,11290516,26158,692636,320,71236,1140,52236,915,56128,533,56488,616,70932,201,48312
5020.47,2628739,2573412,16370456,11301604,26163,692636,320,71236,1140,52236,915,56128,533,56488,616,70932,201,48312
6023.33,2629336,2574002,16370456,11301604,26169,692636,320,71236,1141,52236,916,56128,533,56488,616,70932,201,48312
7025.75,2629934,2574590,16370456,11301604,26177,692908,320,71236,1141,52236,916,56128,533,56488,616,70932,201,48312
8030.17,2630533,2575180,16370456,11301352,26184,692908,320,71236,1142,52236,917,56128,533,56488,616,70932,201,48312
9034.32,2631133,2575773,16370456,11301352,26189,692908,320,71236,1142,52236,917,56128,533,56488,616,70932,201,48312
10036.58,2631732,2576356,16370456,11288248,26198,692328,320,71236,1142,52236,917,56128,533,56488,616,70932,201,48312
11039.47,2632326,2576816,16370456,11266788,26259,693184,320,71236,1142,52236,921,56128,535,56488,621,70932,201,48312
12042.59,2632926,2577363,16370456,11273620,26283,693224,322,71236,1142,52236,924,56512,536,56488,623,70932,201,48312
13048.51,2633526,2577956,16370456,11273620,26288,693224,322,71236,1142,52236,924,56512,536,56488,623,70932,201,48312
14055.42,2634125,2578546,16370456,11276796,26295,693224,322,71236,1142,52236,924,56512,536,56488,623,70932,201,48312
15062.88,2634725,2579137,16370456,11280452,26299,693224,323,71236,1142,52236,924,56512,536,56488,623,70932,201,48312
16067.17,2635324,2579728,16370456,11280452,26305,693224,323,71236,1142,52236,925,56512,536,56488,623,70932,201,48312
17072.26,2635925,2580319,16370456,11278436,26314,694588,323,71236,1142,52236,925,56512,536,56488,623,70932,201,48312
18075.48,2636523,2580908,16370456,11278196,26320,694588,323,71236,1142,52236,925,56512,536,56488,623,70932,201,48312
19079.4,2637123,2581503,16370456,11278196,26324,694588,323,71236,1142,52236,925,56512,536,56488,623,70932,201,48312
20084.82,2637721,2582092,16370456,11278196,26332,692296,323,71236,1142,52236,925,56512,536,56488,625,70932,201,48312
21089.11,2638320,2582685,16370456,11278196,26338,692424,323,71236,1142,52236,926,56512,536,56488,625,70932,201,48312
22093.55,2638923,2583279,16370456,11278196,26342,692424,323,71236,1142,52236,927,56512,537,56488,625,70932,201,48312
