time,total,idle,mem_total,mem_free,4320/cpu,4320/rss,4339/cpu,4339/rss,4349/cpu,4349/rss,4450/cpu,4450/rss,4451/cpu,4451/rss,8877/cpu,8877/rss,8966/cpu,8966/rss,9073/cpu,9073/rss,9161/cpu,9161/rss,9270/cpu,9270/rss,9525/cpu,9525/rss
165706.27,2865139,2812059,16370460,11113856,1500,109936,8635,65852,13697,387168,781,68044,4884,131444,646,79440,592,71804,447,58008,793,55356,287,66656,170,47912
166710.5,2865734,2812621,16370460,11136776,1500,109936,8639,65572,13702,387168,781,68172,4885,131444,646,79440,592,71804,447,58008,793,55356,287,66656,170,47912
167715.75,2866331,2813200,16370460,11134028,1501,109936,8643,66084,13705,387168,781,68172,4886,131444,646,79440,592,71804,447,58008,793,55356,287,66656,170,47912
168719.49,2866931,2813764,16370460,11134552,1501,109936,8649,65508,13723,387168,781,68172,4888,131444,646,79440,593,71804,448,58136,793,55356,287,66656,170,47912
169722.04,2867528,2814348,16370460,11134300,1501,109936,8650,65508,13725,387168,782,68172,4890,131444,646,79440,593,71804,448,58136,793,55356,287,66656,170,47912
170728.96,2868124,2814915,16370460,11161348,1502,109936,8652,65636,13728,387168,782,68172,4890,131444,646,79440,594,71804,448,58136,793,55356,287,66656,170,47912
171734.05,2868720,2815491,16370460,11162236,1502,109936,8653,65764,13731,387168,782,68172,4892,131444,646,79440,594,71804,448,58136,793,55356,287,66656,170,47912
172737.99,2869319,2816084,16370460,11162236,1502,109936,8654,65764,13734,387168,782,68172,4893,131444,646,79440,594,71804,448,58136,793,55356,288,66656,170,47912
173742.29,2869918,2816664,16370460,11162012,1503,109936,8658,67164,13737,387168,783,68172,4896,131444,646,79440,594,71804,450,58136,795,55356,288,66656,170,47912
174747.23,2870515,2817214,16370460,11173500,1503,109936,8665,66072,13747,387168,783,68300,4898,131444,646,79440,596,71804,450,58136,795,55356,288,66656,170,47912
175751.73,2871113,2817791,16370460,11178776,1503,109936,8666,66200,13750,387168,783,68300,4899,131572,646,79440,596,71804,450,58136,795,55356,288,66656,170,47912
176756.41,2871712,2818373,16370460,11178776,1504,109936,8671,65368,13755,387168,783,68300,4900,131572,646,79440,596,71804,450,58136,796,55356,288,66656,171,47912
177759.96,2872309,2818956,16370460,11182680,1504,109936,8676,65528,13760,387168,784,68300,4901,131572,646,79440,596,71804,451,58136,796,55356,288,66656,171,47912
178764.83,2872904,2819509,16370460,11182904,1504,109936,8683,65692,13770,387168,784,68128,4903,131572,646,79440,597,71804,452,58136,796,55356,289,66656,171,47912
179768.67,2873501,2820091,16370460,11182400,1504,109936,8686,67484,13772,387168,785,68128,4905,131572,646,79440,597,71804,452,58136,796,55356,289,66656,171,47912
180773.07,2874098,2820676,16370460,11182400,1505,109936,8686,67484,13775,387168,785,68128,4906,131572,646,79440,597,71804,452,58136,797,55356,289,66656,171,47912
181775.75,2874694,2821263,16370460,11173368,1505,109936,8688,67484,13777,387168,785,68128,4907,131572,646,79440,597,71804,453,58136,797,55356,289,66656,171,47912
182778.68,2875288,2821834,16370460,11186840,1505,109936,8689,67484,13780,387168,785,68128,4907,131572,646,79440,597,71804,454,58136,797,55356,289,66656,171,47912
183781.82,2875884,2822415,16370460,11186112,1505,109936,8692,67484,13783,387168,785,68128,4909,131572,646,79440,597,71804,454,58136,797,55356,289,66656,171,47912
184786.65,2876481,2823003,16370460,11187700,1506,109936,8693,67484,13786,387168,785,68128,4910,131572,646,79440,598,71804,454,58136,797,55356,289,66656,171,47912
185791.93,2877080,2823588,16370460,11188380,1506,109936,8694,67484,13788,387168,785,68128,4912,131572,646,79440,598,71804,454,58136,797,55356,289,66656,171,47912
186798.15,2877674,2824121,16370460,11220596,1506,109936,8702,65360,13794,387168,785,68128,4913,131572,646,79440,599,71804,454,58136,797,55356,289,66656,171,47912
187801.91,2878272,2824705,16370460,11224132,1507,109936,8704,65488,13798,387168,785,68128,4914,131572,646,79440,599,71804,455,58136,798,55356,289,66656,171,47912
188806.88,2878870,2825296,16370460,11224132,1507,109936,8705,65616,13800,387168,785,68128,4915,131572,646,79440,599,71804,455,58136,798,55356,289,66656,171,47912
189811.76,2879471,2825889,16370460,11224132,1508,109936,8707,65744,13802,387168,785,68128,4916,131572,646,79440,599,71804,455,58136,798,55356,289,66656,171,47912
190816.74,2880067,2826452,16370460,11243816,1509,109936,8709,65744,13806,387168,786,68128,4917,131572,647,79440,599,71804,455,58136,798,55356,289,66656,171,47912
191821.17,2880664,2827030,16370460,11233988,1509,109936,8711,65872,13810,387168,787,68128,4919,131572,647,79440,599,71804,455,58136,798,55356,289,66656,171,47912
192826.09,2881263,2827619,16370460,11234380,1509,109936,8713,65776,13813,387168,787,68128,4920,131572,648,79440,599,71804,455,58136,799,55356,290,66656,171,47912
193829.66,2881861,2828212,16370460,11235840,1509,109936,8714,65776,13815,387168,787,68128,4921,131572,648,79440,599,71804,455,58136,799,55356,290,66656,171,47912
194833.07,2882457,2828775,16370460,11282792,1509,109936,8717,65904,13818,387168,787,68128,4922,131572,648,79440,599,71804,456,58136,799,55356,290,66656,171,47912
195836.1,2883054,2829364,16370460,11282304,1510,109936,8718,65904,13820,387168,787,68128,4923,131572,648,79440,599,71804,456,58136,799,55356,290,66656,171,47912
196840.54,2883652,2829947,16370460,11282304,1510,109936,8724,65520,13825,387168,787,68128,4923,131572,648,79440,599,71804,456,58136,800,55356,290,66656,171,47912
197844.07,2884250,2830539,16370460,11282304,1510,109936,8725,65520,13827,387168,787,68128,4925,131572,648,79440,599,71804,456,58136,800,55356,290,66656,171,47912
198848.97,2884846,2831101,16370460,11293364,1510,109936,8729,65904,13831,387168,787,68128,4926,131572,648,79440,599,71804,456,58136,800,55356,290,66656,171,47912
199852.2,2885444,2831688,16370460,11293124,1512,109936,8730,65904,13833,387168,788,68128,4926,131572,648,79440,599,71804,456,58136,800,55356,290,66656,171,47912
200856.83,2886041,2832275,16370460,11293124,1512,109936,8731,65904,13836,387168,788,68128,4928,131572,648,79440,599,71804,457,58136,800,55356,290,66656,172,47912
201860.83,2886640,2832863,16370460,11291360,1512,109936,8733,65904,13838,387168,788,68128,4929,131572,648,79440,599,71804,457,58136,800,55356,290,66656,172,47912
202864.76,2887238,2833456,16370460,11291360,1512,109936,8734,65904,13841,387168,788,68128,4930,131572,648,79440,599,71804,457,58136,800,55356,290,66656,172,47912
203868.7,2887836,2834044,16370460,11291360,1512,109936,8736,67440,13842,387168,788,68128,4931,131572,648,79440,599,71804,457,58136,801,55356,290,66656,172,47912
204873.6,2888431,2834594,16370460,11299416,1512,109936,8739,67440,13856,387168,788,68128,4932,131572,648,79440,599,71804,457,58136,801,55356,290,66656,173,47912
205877.46,2889029,2835183,16370460,11299416,1512,109936,8741,67568,13858,387168,789,68128,4934,131572,648,79440,599,71804,457,58136,801,55356,290,66656,173,47912
206882.57,2889628,2835765,16370460,11299416,1512,109936,8747,65492,13864,387168,789,68128,4935,131572,648,79440,600,71804,458,58136,801,55356,290,66656,173,47912
207887.12,2890226,2836358,16370460,11299612,1513,109936,8749,65748,13866,387168,789,68128,4936,131572,648,79440,600,71804,458,58136,801,55356,290,66656,173,47912
208892.16,2890823,2836923,16370460,11321920,1514,109936,8752,65544,13870,387168,789,68128,4937,131572,648,79440,600,71804,458,58136,801,55356,290,66656,173,47912
209895.98,2891420,2837514,16370460,11321920,1514,109936,8752,65544,13872,387168,790,68128,4938,131572,648,79440,600,71804,458,58136,801,55356,291,66656,173,47912
210900.2,2892018,2838104,16370460,11329620,1514,109936,8752,65544,13873,387168,790,68128,4938,131572,648,79440,600,71804,458,58136,801,55356,291,66656,173,47912
211903.64,2892614,2838690,16370460,11332112,1514,109936,8753,65544,13876,387168,790,68128,4940,131572,648,79440,600,71804,459,58136,802,55356,291,66656,173,47912
212907.23,2893213,2839283,16370460,11332048,1514,109936,8755,65544,13878,387168,790,68128,4941,131572,648,79440,600,71804,459,58136,802,55356,291,66656,173,47912
213911.63,2893813,2839876,16370460,11332048,1515,109936,8756,65544,13879,387168,790,68128,4941,131572,648,79440,600,71804,459,58136,802,55356,291,66656,173,47912
214913.66,2894409,2840465,16370460,11332048,1515,109936,8758,65544,13882,387168,790,68128,4943,131572,648,79440,601,71804,459,58136,802,55356,291,66656,173,47912
215916.36,2895006,2841055,16370460,11331808,1515,109936,8758,65544,13884,387168,790,68128,4944,131572,648,79440,601,71804,459,58136,802,55356,291,66656,173,47912
216920.8,2895605,2841638,16370460,11331808,1515,109936,8764,65360,13888,387168,790,68128,4945,131572,648,79440,601,71804,459,58136,802,55356,292,66656,173,47912
217929.38,2896206,2842234,16370460,11331808,1515,109936,8765,65360,13891,387168,790,68128,4945,131572,648,79440,601,71804,459,58136,802,55356,292,66656,173,47912
218932.07,2896802,2842822,16370460,11331808,1516,109936,8767,65616,13893,387168,791,68128,4947,131572,648,79440,601,71804,459,58136,803,55356,292,66656,173,47912
219933.96,2897400,2843414,16370460,11331808,1516,109936,8768,65616,13896,387168,791,68128,4948,131572,648,79440,601,71804,459,58136,803,55356,292,66656,173,47912
220936.97,2897998,2844002,16370460,11331568,1516,109936,8769,65744,13898,387168,791,68128,4950,131572,648,79440,601,71804,459,58136,803,55356,292,66656,173,47912
221943.0,2898599,2844589,16370460,11327284,1517,109936,8772,65744,13902,387168,791,68128,4950,131572,648,79440,601,71804,461,58136,804,55356,292,66656,173,47912
222946.33,2899198,2845182,16370460,11327284,1517,109936,8772,65744,13904,387168,791,68128,4952,131572,648,79440,601,71804,461,58136,804,55356,292,66656,173,47912
223950.32,2899797,2845774,16370460,11327652,1517,109936,8773,65744,13906,387168,791,68128,4952,131572,648,79440,601,71804,461,58136,804,55356,292,66656,173,47912
224954.42,2900394,2846364,16370460,11327892,1517,109936,8775,65744,13909,387168,791,68128,4954,131572,648,79440,601,71804,461,58136,804,55356,292,66656,173,47912
225960.25,2900994,2846956,16370460,11328144,1517,109936,8776,65744,13910,387168,792,68128,4954,131572,648,79440,601,71804,461,58136,805,55356,292,66656,173,47912
226963.74,2901592,2847538,16370460,11328144,1517,109936,8781,65348,13915,387168,792,68128,4956,131572,648,79440,602,71804,461,58136,805,55356,292,66656,173,47912
227968.58,2902192,2848131,16370460,11328144,1518,109936,8783,65348,13918,387168,792,68128,4956,131572,648,79440,602,71804,461,58136,805,55356,292,66656,173,47912
228974.18,2902790,2848720,16370460,11328144,1519,109936,8785,65604,13919,387168,792,68128,4958,131572,648,79440,602,71804,461,58136,805,55356,292,66656,173,47912
229978.13,2903389,2849311,16370460,11327640,1519,109936,8786,65604,13922,387168,792,68128,4958,131572,648,79440,602,71804,461,58136,805,55356,292,66656,173,47912
230982.74,2903988,2849904,16370460,11327640,1519,109936,8787,65604,13923,387168,793,68128,4960,131572,648,79440,602,71804,461,58136,805,55356,292,66656,173,47912
231986.77,2904588,2850498,16370460,11327640,1519,109936,8787,65604,13926,387168,793,68128,4960,131572,648,79440,602,71804,461,58136,805,55356,292,66656,173,47912
232990.32,2905186,2851086,16370460,11330160,1519,109936,8789,65604,13928,387168,793,68128,4962,131572,648,79440,602,71804,462,58136,805,55356,292,66656,173,47912
233995.26,2905785,2851678,16370460,11329908,1520,109936,8790,65604,13930,387168,793,68128,4962,131572,648,79440,602,71804,462,58136,806,55356,292,66656,173,47912
234999.92,2906385,2852269,16370460,11329908,1520,109936,8790,65604,13932,387168,793,68128,4964,131572,648,79440,602,71804,462,58136,806,55356,292,66656,173,47912
236003.45,2906981,2852857,16370460,11329908,1520,109936,8792,65604,13936,387168,793,68128,4965,131572,649,79440,602,71804,462,58136,806,55356,292,66656,174,47912
237008.33,2907580,2853439,16370460,11330160,1520,109936,8797,65236,13941,387168,793,68128,4966,131572,649,79440,603,71804,462,58136,806,55356,292,66656,174,47912
238012.84,2908177,2854032,16370460,11330160,1520,109936,8799,65236,13942,387168,793,68128,4967,131572,649,79440,603,71804,462,58136,806,55356,292,66656,174,47912
239015.96,2908776,2854622,16370460,11330160,1521,109936,8801,65748,13946,387168,793,68128,4967,131572,649,79440,603,71804,462,58136,806,55356,292,66656,174,47912
240020.04,2909373,2855213,16370460,11330356,1522,109936,8801,65748,13947,387168,793,68128,4969,131572,650,72564,604,71804,463,58136,806,55356,293,66656,174,47912
241023.5,2909969,2855803,16370460,11336964,1522,109936,8803,65876,13950,387168,794,68128,4970,131572,650,65908,604,71804,463,58136,806,55356,293,66656,174,47912
242026.96,2910568,2856396,16370460,11345700,1522,109936,8804,65876,13953,387168,794,68128,4971,131572,650,56180,604,71804,463,58136,806,55356,293,66656,174,47912
243030.47,2911164,2856984,16370460,11353676,1522,109936,8804,65876,13954,387168,794,68128,4971,131572,650,56180,604,71804,463,58136,807,55356,293,66656,174,47912
244036.1,2911765,2857576,16370460,11353516,1522,109936,8806,65876,13956,387168,794,68128,4973,131572,650,56180,604,71804,464,58136,807,55356,293,66656,174,47912
245039.36,2912362,2858164,16370460,11353516,1522,109936,8807,65876,13958,387168,794,68128,4974,131572,650,56180,604,71804,464,58136,807,55356,293,66656,174,47912
246042.77,2912961,2858753,16370460,11353292,1522,109936,8809,65876,13962,387168,795,68128,4976,131572,650,56180,604,71804,464,58136,807,55356,293,66656,174,47912
247045.6,2913556,2859320,16370460,11359812,1523,109936,8814,65664,13965,387168,795,68128,4976,131572,650,56180,604,71804,464,58136,808,55356,293,66656,174,47912
248049.01,2914153,2859912,16370460,11358928,1523,109936,8816,67328,13967,387168,795,68128,4978,131572,650,56180,604,71804,464,58136,809,55356,293,66656,174,47912
249053.81,2914753,2860504,16370460,11358928,1523,109936,8818,67328,13970,387168,795,68128,4978,131572,650,56180,604,71804,464,58136,809,55356,293,66656,174,47912
250059.17,2915352,2861096,16370460,11358928,1524,109936,8818,67328,13973,387168,795,68128,4979,131572,650,56180,604,71804,464,58136,809,55356,293,66656,174,47912
251064.12,2915952,2861684,16370460,11358928,1524,109936,8820,65956,13974,387168,796,68128,4982,131572,650,56180,604,71804,464,58136,809,55356,293,66656,174,47912
252067.64,2916548,2862273,16370460,11358928,1525,109936,8822,65956,13978,387168,796,68128,4984,131572,650,56180,604,71804,464,58136,809,55356,293,66656,174,47912
253073.03,2917146,2862860,16370460,11362680,1525,109936,8823,65956,13980,387168,796,68128,4984,131572,650,56180,604,71804,465,58136,809,55356,293,66656,174,47912
254077.21,2917743,2863452,16370460,11362456,1525,109936,8825,65956,13982,387168,796,68128,4986,131572,650,56180,604,71804,465,58136,810,55356,293,66656,174,47912
255081.35,2918343,2864043,16370460,11362456,1525,109936,8825,65956,13985,387168,796,68128,4987,131572,650,56180,604,71804,465,58136,810,55356,293,66656,175,47912
256085.34,2918941,2864632,16370460,11362456,1525,109936,8827,65956,13988,387168,796,68128,4988,131572,650,56180,604,71804,465,58136,810,55356,293,66656,175,47912
257090.5,2919539,2865216,16370460,11362456,1525,109936,8832,66032,13992,387168,796,68128,4989,131572,650,56180,604,71804,465,58136,810,55484,293,66656,175,47912
258096.34,2920139,2865809,16370460,11362456,1525,109936,8834,66032,13994,387168,796,68128,4989,131572,650,56180,604,71804,465,58136,810,55484,293,66656,175,47912
259101.17,2920736,2866397,16370460,11362208,1526,109936,8836,66032,13997,387168,796,68128,4991,131572,650,56180,604,71804,465,58136,810,55484,293,66656,175,47912
260105.83,2921336,2866991,16370460,11362208,1527,109936,8836,66032,13999,387168,796,68128,4992,131572,650,56180,604,71804,465,58136,810,55484,293,66656,175,47912
261111.58,2921935,2867583,16370460,11362208,1527,109936,8837,66032,14001,387168,796,68128,4993,131572,650,56180,605,71804,465,58136,810,55484,293,66656,175,47912
262118.56,2922536,2868176,16370460,11362208,1527,109936,8839,66032,14003,387168,797,68128,4993,131572,650,56180,606,71804,465,58136,810,55484,294,66656,175,47912
263123.31,2923134,2868767,16370460,11361316,1527,109936,8839,66032,14005,387168,797,68128,4995,131572,650,56180,606,71804,465,58136,811,55612,294,66656,175,47912
264127.35,2923732,2869357,16370460,11361316,1527,109936,8841,66032,14008,387168,798,68128,4995,131572,651,56180,606,71804,466,58136,811,55612,295,66656,175,47912
265131.14,2924332,2869946,16370460,11361316,1528,109936,8842,66032,14010,387168,798,68128,4996,131572,651,56180,606,71804,467,58136,811,55612,295,66656,175,47912
266134.18,2924927,2870533,16370460,11361316,1528,109936,8843,66032,14013,387168,798,68128,4997,131572,651,56180,606,71804,467,58136,811,55612,295,66656,175,47912
267138.11,2925526,2871116,16370460,11361064,1528,109936,8849,66416,14019,387168,798,68128,4999,131572,651,56180,606,71804,467,58136,811,55612,295,66656,175,47912
268142.59,2926125,2871709,16370460,11361064,1528,109936,8851,66416,14021,387168,798,68128,5000,131572,651,56180,606,71804,467,58136,811,55612,295,66656,175,47912
269149.08,2926727,2872302,16370460,11361064,1528,109936,8852,66204,14023,387168,798,68128,5001,131572,651,56180,606,71804,467,58136,812,55612,295,66656,175,47912
270154.13,2927326,2872894,16370460,11361064,1529,109936,8854,66204,14025,387168,798,68128,5001,131572,651,56180,606,71804,467,58136,812,55612,295,66784,176,47912
271159.53,2927925,2873486,16370460,11361064,1530,109936,8855,66204,14027,387168,798,68128,5002,131572,651,56180,606,71804,467,58136,813,55612,295,66784,176,47912
272163.64,2928522,2874078,16370460,11361064,1530,109936,8856,66204,14030,387168,798,68128,5004,131572,652,56180,606,71804,467,58136,813,55612,295,66784,176,47912
273167.79,2929121,2874668,16370460,11359020,1530,109936,8856,66204,14032,387168,798,68128,5004,131572,652,56180,606,71804,467,58136,813,55612,295,66784,176,47912
274173.25,2929717,2875256,16370460,11358796,1530,109936,8858,66204,14034,387168,798,68128,5005,131572,652,56180,606,71804,467,58136,813,55612,296,66912,176,47912
275177.29,2930316,2875845,16370460,11358544,1530,109936,8859,66204,14036,387168,798,68128,5007,131572,652,56180,607,71804,467,58136,813,55612,296,66912,176,47912
276181.71,2930914,2876436,16370460,11358544,1530,109936,8859,66204,14039,387168,799,68128,5008,131572,652,56180,607,71804,468,58136,813,55612,296,66912,176,47912
277187.07,2931514,2877020,16370460,11358544,1530,109936,8865,65780,14044,387168,799,68128,5009,131572,652,56180,607,71804,468,58136,814,55612,296,66912,176,47912
278191.71,2932114,2877614,16370460,11358544,1530,109936,8866,65908,14045,387168,800,68128,5010,131572,652,56180,607,71804,468,58136,814,55612,296,66912,176,47912
279195.82,2932713,2878205,16370460,11358544,1531,109936,8868,65908,14048,387168,800,68128,5011,131572,652,56180,607,71804,468,58136,814,55612,296,66912,176,47912
280201.09,2933312,2878797,16370460,11358544,1531,109936,8869,65908,14051,387168,800,68128,5012,131572,652,56180,607,71804,468,58136,814,55612,296,66912,176,47912
