time,total,idle,mem_total,mem_free,2390/cpu,2390/rss,2453/cpu,2453/rss,2470/cpu,2470/rss,2484/cpu,2484/rss,2526/cpu,2526/rss,2527/cpu,2527/rss
1005.72,1161946,1093716,3887864,1679676,4107,109864,11304,136076,28819,430288,83,79636,1419,63944,6408,121192
2007.41,1162342,1094093,3887864,1679428,4107,109864,11308,136076,28830,430288,83,79636,1420,63944,6411,121192
3010.28,1162733,1094362,3887864,1678640,4109,109864,11325,136076,28893,430296,83,79636,1420,63944,6417,121356
4014.24,1163121,1094713,3887864,1680224,4110,109868,11335,136076,28919,430304,83,79636,1420,63944,6420,121376
5015.9,1163519,1095071,3887864,1685228,4110,109868,11337,136076,28925,430304,83,79636,1420,63944,6422,121388
6017.44,1163919,1095468,3887864,1685228,4110,109868,11337,136076,28926,430304,83,79636,1421,63944,6423,121388
7018.96,1164314,1095820,3887864,1670124,4112,109868,11338,136076,28930,430304,83,79636,1421,63944,6424,121400
8020.47,1164714,1096213,3887864,1670776,4113,109868,11340,136076,28934,430304,83,79636,1421,63944,6424,121400
9022.66,1165108,1096592,3887864,1678588,4113,109868,11343,136076,28938,430304,83,79636,1421,63944,6426,121420
10026.64,1165507,1096974,3887864,1689016,4113,109868,11344,136076,28942,430304,83,79636,1421,63944,6428,121436
11030.67,1165901,1097356,3887864,1688764,4114,109868,11347,136432,28948,430304,83,79636,1422,63944,6430,121456
12034.33,1166300,1097709,3887864,1684188,4114,109868,11349,136432,28958,430304,83,79636,1422,63944,6432,121600
13037.73,1166698,1098087,3887864,1684136,4115,109868,11355,136436,28968,430304,83,79636,1422,63944,6435,121620
14039.34,1167096,1098449,3887864,1687316,4115,109868,11359,136436,28978,430304,83,79636,1423,63944,6436,121632
15040.96,1167494,1098842,3887864,1687804,4115,109868,11360,136436,28981,430304,83,79636,1424,63944,6437,121636
16042.55,1167890,1099215,3887864,1690412,4116,109868,11361,136436,28984,430304,83,79636,1424,63944,6439,121636
17044.13,1168288,1099580,3887864,1682096,4116,109872,11363,136492,28989,430304,83,79636,1425,63948,6440,121664
18045.73,1168688,1099950,3887864,1681844,4116,109872,11365,136704,28993,430308,83,79636,1425,63948,6441,121664
19047.3,1169083,1100335,3887864,1682828,4116,109872,11371,136756,28999,430308,83,79636,1425,63948,6441,121700
20049.43,1169484,1100708,3887864,1670812,4117,109872,11373,136756,29002,430312,83,79636,1425,63948,6443,121712
21051.12,1169883,1101099,3887864,1671972,4118,109872,11374,136760,29005,430312,83,79636,1425,63948,6444,121720
