time,total,idle,mem_total,mem_free,1704/cpu,1704/rss,36856/cpu,36856/rss,37875/cpu,37875/rss
1002.82,2853020,2605416,3887864,202072,130510,790848,2682,56436,512,17368
2004.18,2853418,2605746,3887864,201940,130524,790848,2683,56436,512,17368
3006.4,2853818,2606084,3887864,202000,130531,790868,2683,56436,512,17368
4007.73,2854216,2606389,3887864,201248,130570,790852,2691,56440,513,17368
5008.99,2854618,2606716,3887864,200672,130584,790852,2691,56440,513,17372
6010.64,2855013,2607019,3887864,199904,130620,790860,2699,56448,513,17376
7013.92,2855409,2607387,3887864,200044,130639,790860,2701,56448,514,17380
8016.24,2855803,2607762,3887864,199808,130651,790864,2701,56448,514,17380
9017.37,2856199,2608100,3887864,192776,130686,790892,2709,56456,515,17384
10018.35,2856597,2608442,3887864,192780,130691,790892,2709,56456,515,17384
11019.5,2856996,2608768,3887864,191480,130703,790892,2710,56456,515,17384
12020.8,2857393,2608986,3887864,184348,130814,795076,2715,56456,515,17384
13022.17,2857793,2609319,3887864,183844,130823,795116,2716,56456,515,17384
14023.63,2858194,2609660,3887864,183844,130829,795184,2716,56456,515,17384
15024.69,2858592,2610010,3887864,180172,130853,797060,2720,56460,515,17384
16025.7,2858991,2610400,3887864,180172,130859,797100,2720,56460,515,17384
17026.9,2859387,2610774,3887864,180172,130875,797252,2723,56460,516,17384
18027.98,2859788,2611111,3887864,180172,130883,797308,2723,56460,516,17384
19029.69,2860186,2611434,3887864,180172,130902,797468,2725,56460,516,17384
20030.79,2860588,2611772,3887864,179724,130917,796100,2728,56460,516,17384
21031.82,2860987,2612151,3887864,180056,130927,796100,2728,56460,516,17384
22032.88,2861380,2612513,3887864,178600,130942,796200,2731,56460,517,17384
23033.9,2861775,2612886,3887864,178816,130952,796204,2731,56460,518,17388
24034.91,2862172,2613278,3887864,178816,130957,796204,2731,56460,518,17388
25036.2,2862568,2613633,3887864,179128,130982,796204,2738,56460,518,17392
26040.06,2862966,2613968,3887864,178888,130989,796204,2738,56460,518,17392
27041.28,2863364,2614307,3887864,179448,130995,796204,2738,56460,518,17392
28042.4,2863750,2614572,3887864,178192,131078,795676,2760,56468,520,17400
29043.53,2864145,2614955,3887864,178288,131088,795680,2761,56468,521,17612
30046.13,2864544,2615348,3887864,178288,131092,795680,2761,56468,521,17612
31048.2,2864937,2615710,3887864,179008,131112,795680,2762,56468,521,17612
32049.4,2865336,2616073,3887864,179216,131121,795700,2762,56468,521,17612
33050.49,2865732,2616459,3887864,178720,131129,795740,2762,56468,521,17612
34051.61,2866130,2616842,3887864,178472,131141,795828,2764,56468,522,17616
35052.78,2866529,2617222,3887864,176760,131154,797416,2764,56468,522,17616
36053.92,2866929,2617608,3887864,176456,131164,797440,2764,56468,522,17616
37056.39,2867326,2617979,3887864,176856,131182,797460,2767,56472,522,17616
38058.77,2867723,2618355,3887864,176856,131193,797460,2767,56472,522,17616
39061.19,2868116,2618724,3887864,177292,131213,797460,2768,56472,522,17616
40063.87,2868510,2619108,3887864,177292,131224,797460,2768,56472,522,17616
41065.92,2868907,2619476,3887864,177492,131240,797460,2768,56472,522,17616
42067.18,2869301,2619839,3887864,180072,131249,797460,2768,56472,522,17616
43068.29,2869699,2620229,3887864,179572,131254,797460,2768,56472,522,17616
44069.43,2870098,2620622,3887864,179332,131260,797460,2768,56472,523,17616
45070.6,2870496,2621006,3887864,179584,131268,797460,2768,56472,523,17620
46071.7,2870894,2621393,3887864,179584,131275,797460,2768,56472,523,17620
47073.92,2871292,2621780,3887864,179584,131284,797460,2768,56472,523,17620
48076.26,2871684,2622160,3887864,179584,131298,797460,2768,56472,524,17620
49078.97,2872079,2622514,3887864,178884,131329,797464,2771,56476,524,17620
50081.4,2872475,2622894,3887864,178912,131342,797464,2772,56476,524,17624
51083.58,2872868,2623242,3887864,178424,131371,797468,2775,56476,524,17640
