time,total,idle,mem_total,mem_free,1657/cpu,1657/rss
1002.87,2858854,2748792,3887864,1343616,28090,183664
2003.74,2859254,2749183,3887864,1342608,28096,183664
3004.41,2859655,2749582,3887864,1343112,28097,183664
4006.58,2860053,2749976,3887864,1343112,28099,183664
5008.26,2860453,2750370,3887864,1343424,28101,183664
6011.53,2860850,2750757,3887864,1343424,28109,183664
7012.31,2861251,2751109,3887864,1343172,28110,183664
8012.93,2861655,2751451,3887864,1343172,28112,183664
9013.55,2862058,2751794,3887864,1339520,28114,183664
10014.24,2862456,2752190,3887864,1339016,28115,183664
11014.89,2862855,2752586,3887864,1339264,28117,183664
12016.25,2863255,2752983,3887864,1339016,28118,183664
13017.75,2863654,2753378,3887864,1339520,28121,183664
14019.37,2864051,2753771,3887864,1339772,28125,183664
15020.19,2864447,2754132,3887864,1326672,28127,183664
16024.12,2864847,2754472,3887864,1326168,28132,183664
17024.74,2865245,2754819,3887864,1326168,28134,183664
18025.39,2865645,2755206,3887864,1321136,28135,183664
19026.11,2866042,2755587,3887864,1319176,28136,183664
20027.7,2866442,2755982,3887864,1319176,28138,183664
21028.58,2866842,2756322,3887864,1319176,28140,183668
22029.43,2867244,2756669,3887864,1319612,28142,183668
23030.49,2867645,2757009,3887864,1320080,28145,183672
24031.5,2868045,2757355,3887864,1319772,28147,183672
25032.66,2868445,2757702,3887864,1320160,28148,183672
26034.28,2868846,2758092,3887864,1319980,28151,183672
27035.81,2869246,2758488,3887864,1320160,28153,183672
28037.34,2869642,2758874,3887864,1321552,28156,183672
29039.57,2870042,2759268,3887864,1321960,28158,183672
30040.46,2870438,2759641,3887864,1318100,28161,183672
31041.09,2870837,2760038,3887864,1321436,28163,183672
32041.74,2871237,2760435,3887864,1321940,28164,183672
33042.41,2871638,2760831,3887864,1322008,28166,183672
34043.12,2872037,2761228,3887864,1322080,28167,183672
35046.36,2872434,2761622,3887864,1322080,28170,183672
36047.99,2872832,2761998,3887864,1321828,28186,183672
37049.73,2873230,2762394,3887864,1322080,28187,183672
38051.43,2873629,2762780,3887864,1321828,28192,183672
39053.22,2874026,2763172,3887864,1322912,28196,183672
40054.08,2874424,2763542,3887864,1319740,28198,183672
41054.87,2874823,2763937,3887864,1319492,28201,183672
42055.57,2875223,2764336,3887864,1319492,28202,183672
43056.37,2875622,2764733,3887864,1320592,28203,183672
44057.09,2876023,2765132,3887864,1320924,28204,183672
45058.79,2876423,2765526,3887864,1321308,28207,183672
46060.27,2876818,2765908,3887864,1321564,28214,183672
47062.01,2877217,2766302,3887864,1322236,28219,183672
48063.61,2877620,2766697,3887864,1322236,28220,183672
49065.32,2878017,2767089,3887864,1322492,28223,183672
50066.36,2878415,2767460,3887864,1320956,28225,183672
51067.17,2878814,2767847,3887864,1320212,28228,183672
52067.86,2879212,2768244,3887864,1320784,28229,183672
53068.62,2879610,2768637,3887864,1320984,28232,183672
54069.31,2880010,2769036,3887864,1320832,28232,183672
55070.93,2880409,2769431,3887864,1321080,28235,183672
56072.57,2880806,2769820,3887864,1321320,28240,183672
57075.45,2881207,2770213,3887864,1321560,28243,183672
58077.08,2881606,2770606,3887864,1321408,28245,183672
59078.63,2882002,2771000,3887864,1321500,28248,183672
60079.47,2882400,2771370,3887864,1317552,28250,183672
61080.17,2882800,2771766,3887864,1317640,28252,183672
62080.86,2883199,2772164,3887864,1320184,28253,183672
63081.51,2883599,2772561,3887864,1322188,28254,183672
64082.23,2883997,2772959,3887864,1322368,28255,183672
65083.66,2884396,2773352,3887864,1322116,28257,183672
66085.25,2884792,2773733,3887864,1320276,28265,183672
67086.88,2885192,2774128,3887864,1320352,28268,183672
68088.54,2885590,2774513,3887864,1321004,28272,183672
69090.21,2885990,2774909,3887864,1321040,28275,183672
70091.89,2886387,2775296,3887864,1319364,28278,183672
