response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0485,0.0263,0.0000,0.0002,0.0215,0.0002,200,0.1025
0.0487,0.0265,0.0000,0.0002,0.0217,0.0001,200,0.1024
0.0504,0.0261,0.0000,0.0002,0.0236,0.0001,200,0.1025
0.0609,0.0262,0.0000,0.0002,0.0341,0.0001,200,0.1024
0.0610,0.0264,0.0000,0.0001,0.0343,0.0001,200,0.1025
0.0610,0.0263,0.0000,0.0001,0.0343,0.0000,200,0.1025
0.0610,0.0264,0.0000,0.0001,0.0344,0.0000,200,0.1025
0.0611,0.0265,0.0000,0.0001,0.0343,0.0001,200,0.1024
0.0722,0.0260,0.0000,0.0003,0.0455,0.0000,200,0.1025
0.0723,0.0264,0.0000,0.0001,0.0455,0.0000,200,0.1025
0.0347,0.0150,0.0000,0.0000,0.0194,0.0001,200,0.2029
0.0469,0.0152,0.0000,0.0000,0.0315,0.0001,200,0.2030
0.0471,0.0151,0.0000,0.0000,0.0318,0.0001,200,0.2030
0.0472,0.0151,0.0000,0.0001,0.0320,0.0000,200,0.2031
0.0474,0.0152,0.0000,0.0000,0.0321,0.0000,200,0.2030
0.0475,0.0152,0.0000,0.0000,0.0322,0.0000,200,0.2031
0.0498,0.0151,0.0000,0.0000,0.0346,0.0000,200,0.2031
0.0502,0.0152,0.0000,0.0000,0.0349,0.0001,200,0.2029
0.0528,0.0150,0.0000,0.0000,0.0377,0.0000,200,0.2031
0.0530,0.0151,0.0000,0.0000,0.0377,0.0001,200,0.2030
0.0329,0.0142,0.0000,0.0001,0.0186,0.0001,200,0.3032
0.0328,0.0141,0.0000,0.0000,0.0186,0.0001,200,0.3033
0.0452,0.0141,0.0000,0.0000,0.0309,0.0001,200,0.3032
0.0453,0.0142,0.0000,0.0000,0.0311,0.0000,200,0.3032
0.0455,0.0144,0.0000,0.0000,0.0310,0.0000,200,0.3030
0.0453,0.0142,0.0000,0.0000,0.0311,0.0000,200,0.3033
0.0588,0.0143,0.0000,0.0000,0.0443,0.0000,200,0.3030
0.0586,0.0141,0.0000,0.0000,0.0444,0.0001,200,0.3032
0.0586,0.0140,0.0000,0.0000,0.0445,0.0001,200,0.3032
0.0361,0.0162,0.0000,0.0000,0.0198,0.0001,200,0.4033
0.0419,0.0161,0.0000,0.0000,0.0256,0.0001,200,0.4033
0.0420,0.0162,0.0000,0.0000,0.0256,0.0001,200,0.4032
0.0419,0.0159,0.0000,0.0001,0.0259,0.0000,200,0.4033
0.0423,0.0162,0.0000,0.0001,0.0259,0.0001,200,0.4031
0.0473,0.0162,0.0000,0.0001,0.0310,0.0000,200,0.4031
0.0534,0.0161,0.0000,0.0000,0.0372,0.0000,200,0.4032
0.0535,0.0161,0.0000,0.0001,0.0372,0.0000,200,0.4032
0.0538,0.0164,0.0000,0.0000,0.0374,0.0000,200,0.4030
0.0379,0.0176,0.0000,0.0001,0.0201,0.0001,200,0.5033
0.0382,0.0177,0.0000,0.0001,0.0203,0.0000,200,0.5031
0.0382,0.0178,0.0000,0.0000,0.0203,0.0001,200,0.5032
0.0470,0.0176,0.0000,0.0000,0.0293,0.0000,200,0.5033
0.0480,0.0177,0.0000,0.0001,0.0293,0.0009,200,0.5032
0.0479,0.0176,0.0000,0.0000,0.0302,0.0001,200,0.5033
0.0480,0.0178,0.0000,0.0000,0.0301,0.0001,200,0.5032
0.0480,0.0177,0.0000,0.0001,0.0301,0.0000,200,0.5033
0.0544,0.0177,0.0000,0.0001,0.0366,0.0000,200,0.5032
0.0341,0.0168,0.0000,0.0000,0.0171,0.0001,200,0.6029
0.0413,0.0168,0.0000,0.0001,0.0243,0.0000,200,0.6030
0.0414,0.0169,0.0000,0.0001,0.0243,0.0001,200,0.6028
0.0413,0.0168,0.0000,0.0000,0.0244,0.0000,200,0.6029
0.0412,0.0167,0.0000,0.0000,0.0245,0.0000,200,0.6031
0.0414,0.0168,0.0000,0.0000,0.0245,0.0000,200,0.6030
0.0515,0.0168,0.0000,0.0000,0.0347,0.0001,200,0.6031
0.0517,0.0169,0.0000,0.0000,0.0347,0.0000,200,0.6029
0.0516,0.0167,0.0000,0.0001,0.0348,0.0000,200,0.6031
0.0319,0.0142,0.0000,0.0000,0.0176,0.0000,200,0.7030
0.0336,0.0144,0.0000,0.0000,0.0191,0.0001,200,0.7029
0.0338,0.0143,0.0000,0.0001,0.0193,0.0001,200,0.7029
0.0422,0.0144,0.0000,0.0001,0.0277,0.0000,200,0.7029
0.0424,0.0144,0.0000,0.0000,0.0278,0.0001,200,0.7028
0.0423,0.0143,0.0000,0.0000,0.0279,0.0000,200,0.7030
0.0424,0.0142,0.0000,0.0000,0.0280,0.0001,200,0.7030
0.0426,0.0144,0.0000,0.0000,0.0281,0.0001,200,0.7029
0.0498,0.0143,0.0000,0.0001,0.0353,0.0001,200,0.7028
0.0257,0.0097,0.0000,0.0001,0.0159,0.0001,200,0.8030
0.0381,0.0098,0.0000,0.0001,0.0282,0.0001,200,0.8029
0.0380,0.0097,0.0000,0.0000,0.0282,0.0001,200,0.8030
0.0380,0.0097,0.0000,0.0001,0.0281,0.0001,200,0.8030
0.0380,0.0096,0.0000,0.0001,0.0282,0.0001,200,0.8030
0.0379,0.0096,0.0000,0.0000,0.0282,0.0000,200,0.8031
0.0382,0.0098,0.0000,0.0000,0.0283,0.0000,200,0.8029
0.0439,0.0096,0.0000,0.0000,0.0342,0.0001,200,0.8031
0.0439,0.0095,0.0000,0.0000,0.0343,0.0001,200,0.8031
0.0314,0.0167,0.0000,0.0000,0.0146,0.0000,200,0.9022
0.0412,0.0167,0.0000,0.0000,0.0242,0.0001,200,0.9021
0.0410,0.0168,0.0000,0.0000,0.0241,0.0001,200,0.9023
