time,total,idle,mem_total,mem_free,1655/cpu,1655/rss
1007.34,1060510,1026324,3887864,2120984,7619,180300
2008.97,1060910,1026719,3887864,2121236,7622,180300
3010.55,1061307,1027109,3887864,2120768,7626,180300
4012.06,1061709,1027503,3887864,2121524,7627,180300
5013.22,1062106,1027883,3887864,2107816,7630,180300
6017.44,1062506,1028272,3887864,2108572,7630,180300
7018.11,1062907,1028670,3887864,2108572,7632,180300
8018.75,1063306,1029062,3887864,2111484,7633,180300
9019.38,1063705,1029455,3887864,2112472,7637,180300
10020.04,1064104,1029848,3887864,2112480,7641,180300
11020.7,1064501,1030224,3887864,2112756,7646,180324
12021.33,1064900,1030620,3887864,2114728,7648,180324
13022.0,1065298,1031006,3887864,2114236,7655,180324
14022.64,1065699,1031405,3887864,2115180,7655,180324
15023.28,1066098,1031799,3887864,2115740,7657,180324
16024.7,1066496,1032180,3887864,2114216,7659,180324
17026.28,1066894,1032573,3887864,2115024,7661,180324
18027.84,1067293,1032962,3887864,2116192,7665,180324
19029.35,1067693,1033358,3887864,2116196,7669,180324
20030.9,1068087,1033746,3887864,2116660,7673,180324
21032.33,1068488,1034138,3887864,2116708,7676,180324
22033.84,1068887,1034535,3887864,2116976,7678,180324
23035.52,1069285,1034923,3887864,2117924,7682,180324
24037.09,1069684,1035310,3887864,2117636,7683,180324
25038.72,1070083,1035704,3887864,2117636,7686,180324
26039.5,1070482,1036079,3887864,2113108,7688,180324
27040.14,1070881,1036476,3887864,2112860,7690,180324
28040.78,1071282,1036872,3887864,2113820,7691,180324
29041.42,1071682,1037270,3887864,2117828,7692,180324
30042.1,1072082,1037661,3887864,2116576,7696,180332
31043.52,1072480,1038058,3887864,2116828,7697,180332
32045.08,1072879,1038454,3887864,2117316,7699,180332
33046.79,1073277,1038843,3887864,2117320,7702,180332
