time,total,idle,mem_total,mem_free,1655/cpu,1655/rss
1004.32,1109240,1073439,3887864,2108916,7905,180032
2006.96,1109638,1073828,3887864,2108416,7909,180032
3009.15,1110036,1074223,3887864,2108668,7912,180032
4011.11,1110436,1074609,3887864,2108676,7924,180032
5012.3,1110832,1074997,3887864,2108424,7928,180040
6013.01,1111228,1075365,3887864,2101072,7931,180040
7013.64,1111627,1075762,3887864,2101072,7932,180040
8014.26,1112027,1076155,3887864,2101372,7937,180040
9014.88,1112426,1076553,3887864,2101628,7937,180040
10015.51,1112825,1076949,3887864,2102068,7938,180040
11016.37,1113226,1077312,3887864,2101760,7941,180040
12017.04,1113626,1077659,3887864,2100752,7942,180040
13017.67,1114026,1078004,3887864,2101420,7943,180040
14018.37,1114426,1078350,3887864,2102020,7945,180040
15019.03,1114826,1078694,3887864,2102356,7947,180040
16019.66,1115224,1079066,3887864,2095932,7949,180040
17021.09,1115623,1079463,3887864,2096004,7950,180040
18022.47,1116022,1079847,3887864,2096284,7958,180040
19023.99,1116420,1080239,3887864,2096352,7962,180040
20025.79,1116820,1080627,3887864,2097068,7964,180040
21027.48,1117217,1081020,3887864,2097304,7965,180040
22029.13,1117615,1081411,3887864,2098180,7968,180040
23030.71,1118012,1081806,3887864,2098500,7969,180040
24032.12,1118410,1082200,3887864,2099256,7973,180040
25033.34,1118811,1082588,3887864,2099508,7977,180040
26034.62,1119209,1082983,3887864,2099916,7979,180040
27035.38,1119607,1083358,3887864,2101960,7981,180040
