time,total,idle,mem_total,mem_free,3552/cpu,3552/rss,4298/cpu,4298/rss
1010.37,1348239,1003515,3887864,1358592,2153,81424,41,2860
2012.65,1348618,1003813,3887864,1350036,2155,81424,41,2860
3019.18,1349017,1003874,3887864,1326580,2158,81424,42,2860
4022.37,1349414,1003875,3887864,1326512,2161,81424,42,2860
5024.47,1349814,1003876,3887864,1326900,2164,81424,42,2860
6027.53,1350215,1003877,3887864,1327808,2168,81444,42,2860
7029.52,1350611,1003878,3887864,1329740,2170,81444,42,2860
8031.32,1351012,1003879,3887864,1330956,2175,81444,42,2860
9033.43,1351408,1003879,3887864,1332252,2180,81448,42,2860
10035.48,1351807,1003881,3887864,1333024,2187,81448,42,2860
11037.28,1352204,1003882,3887864,1334456,2189,81448,42,2860
12042.43,1352606,1003882,3887864,1335308,2191,81448,42,2860
13044.96,1353004,1003882,3887864,1336352,2194,81448,42,2860
14047.63,1353405,1003884,3887864,1336860,2196,81448,43,2860
15049.34,1353804,1003885,3887864,1333928,2200,81448,44,2860
16052.51,1354204,1003887,3887864,1333156,2204,81448,44,2860
17054.53,1354604,1003888,3887864,1332992,2207,81448,44,2860
18057.67,1355003,1003889,3887864,1333348,2209,81448,44,2860
19059.57,1355405,1003893,3887864,1332088,2216,81448,44,2860
20061.76,1355801,1003894,3887864,1332088,2221,81448,44,2860
21066.15,1356203,1004179,3887864,1211996,2222,81448,44,2860
22067.37,1356600,1004534,3887864,1166300,2223,81448,44,2860
23069.22,1356989,1004828,3887864,1155200,2226,81448,44,2860
24071.43,1357384,1004830,3887864,1156432,2230,81448,44,2860
25074.15,1357781,1004831,3887864,1156560,2233,81448,44,2860
26076.86,1358180,1004831,3887864,1158140,2237,81448,44,2860
27079.47,1358581,1004832,3887864,1158564,2243,81452,44,2860
28081.07,1358981,1004835,3887864,1159348,2248,81452,44,2860
29082.67,1359379,1004837,3887864,1161388,2256,81456,44,2860
30084.68,1359776,1004838,3887864,1165680,2259,81456,44,2860
31086.76,1360174,1004839,3887864,1171296,2261,81456,44,2860
32088.42,1360570,1004840,3887864,1175768,2263,81460,44,2860
33090.32,1360967,1004841,3887864,1180404,2267,81460,45,2860
34092.06,1361367,1004842,3887864,1184404,2273,81460,45,2860
35093.98,1361765,1004842,3887864,1184432,2276,81460,45,2860
36096.03,1362165,1004843,3887864,1186104,2278,81460,45,2860
37098.24,1362564,1004843,3887864,1188236,2282,81460,45,2860
38100.38,1362965,1004844,3887864,1190376,2286,81460,45,2860
39105.08,1363366,1004845,3887864,1191328,2292,81460,45,2860
40107.09,1363766,1004847,3887864,1186792,2299,81460,45,2860
41108.61,1364166,1004909,3887864,1184376,2302,81460,45,2860
42110.11,1364565,1005218,3887864,1071476,2305,81460,45,2860
43111.21,1364952,1005552,3887864,1048084,2306,81460,45,2860
44112.75,1365345,1005687,3887864,994660,2308,81460,45,2860
45114.79,1365745,1005688,3887864,994660,2312,81460,45,2860
46116.93,1366144,1005688,3887864,962336,2314,81460,45,2860
47122.72,1366546,1005689,3887864,950588,2317,81460,46,2860
48124.78,1366943,1005690,3887864,948068,2320,81460,46,2860
49126.85,1367340,1005692,3887864,927408,2326,81460,46,2860
50128.7,1367738,1005693,3887864,903452,2330,81460,46,2860
51132.51,1368138,1005694,3887864,902208,2333,81460,47,2860
52134.93,1368537,1005695,3887864,890616,2335,81460,47,2860
53137.14,1368936,1005695,3887864,851556,2338,81464,47,2860
54139.18,1369335,1005697,3887864,848532,2341,81464,47,2860
55141.09,1369734,1005697,3887864,837556,2344,81464,47,2860
56143.24,1370133,1005698,3887864,829884,2347,81464,47,2860
57145.59,1370531,1005699,3887864,826920,2354,81464,47,2860
58147.69,1370930,1005700,3887864,824372,2357,81464,47,2860
59149.35,1371328,1005703,3887864,821992,2362,81468,48,2860
60151.21,1371728,1005703,3887864,817680,2367,81468,48,2860
61153.44,1372128,1005703,3887864,802268,2370,81468,48,2860
62154.72,1372529,1005884,3887864,710260,2372,81468,48,2860
63155.81,1372925,1006213,3887864,652380,2373,81468,48,2860
64157.6,1373320,1006466,3887864,651648,2376,81468,48,2860
65160.61,1373718,1006468,3887864,656348,2378,81468,48,2860
66162.49,1374115,1006469,3887864,663808,2382,81468,48,2860
67164.12,1374513,1006469,3887864,672020,2386,81468,48,2860
68165.86,1374911,1006470,3887864,682552,2392,81468,48,2860
69168.08,1375310,1006471,3887864,687600,2401,81472,48,2860
70170.08,1375706,1006473,3887864,691456,2406,81472,48,2860
71172.15,1376106,1006474,3887864,694428,2408,81472,48,2860
72174.49,1376504,1006475,3887864,697224,2411,81472,48,2860
73176.67,1376904,1006475,3887864,699664,2413,81472,48,2860
74178.74,1377305,1006476,3887864,702372,2415,81472,48,2860
75181.93,1377704,1006476,3887864,704972,2418,81472,49,2860
76184.11,1378104,1006477,3887864,701144,2421,81472,49,2860
77186.14,1378503,1006477,3887864,699824,2424,81472,49,2860
78188.15,1378906,1006478,3887864,701396,2428,81472,49,2860
79190.22,1379306,1006478,3887864,703284,2432,81472,49,2860
80192.34,1379706,1006478,3887864,705172,2440,81476,49,2860
81194.36,1380106,1006479,3887864,706552,2442,81476,49,2860
82195.74,1380501,1006592,3887864,675688,2444,81484,49,2860
83196.87,1380893,1006927,3887864,595756,2445,81488,49,2860
84199.95,1381289,1007205,3887864,612276,2447,81488,49,2860
85207.85,1381688,1007207,3887864,613640,2449,81488,49,2860
86209.86,1382085,1007208,3887864,615216,2453,81492,50,2860
87211.71,1382484,1007209,3887864,615576,2459,81492,50,2860
88213.87,1382883,1007210,3887864,615264,2465,81496,50,2860
89215.71,1383282,1007212,3887864,615580,2469,81496,50,2860
90222.65,1383684,1007213,3887864,616308,2477,81500,50,2860
91224.83,1384083,1007214,3887864,616684,2479,81500,50,2860
92226.59,1384482,1007214,3887864,616684,2483,81500,50,2860
93228.45,1384881,1007215,3887864,618220,2485,81500,50,2860
94230.64,1385281,1007216,3887864,619616,2488,81500,50,2860
95233.84,1385682,1007216,3887864,621096,2493,81500,50,2860
96235.82,1386082,1007217,3887864,615536,2497,81500,50,2860
97238.64,1386481,1007218,3887864,616740,2500,81504,51,2860
98240.59,1386880,1007219,3887864,617476,2503,81504,51,2860
99242.85,1387280,1007219,3887864,618120,2506,81504,51,2860
100245.1,1387679,1007220,3887864,618636,2517,81504,51,2860
101247.24,1388080,1007221,3887864,619760,2520,81504,51,2860
102248.86,1388479,1007273,3887864,600304,2523,81504,51,2860
103250.3,1388876,1007597,3887864,513360,2523,81504,51,2860
104251.38,1389260,1007934,3887864,513956,2525,81504,51,2860
105253.67,1389655,1007966,3887864,514396,2527,81504,51,2860
106255.28,1390054,1007967,3887864,514620,2531,81504,51,2860
107257.09,1390455,1007967,3887864,515320,2534,81504,51,2860
108259.04,1390854,1007971,3887864,517220,2540,81508,51,2860
109261.47,1391251,1007973,3887864,522292,2542,81508,52,2860
110263.96,1391647,1007975,3887864,526316,2551,81508,52,2860
111266.47,1392047,1007976,3887864,529620,2552,81508,52,2860
112268.58,1392445,1007977,3887864,532464,2555,81508,52,2860
113270.42,1392843,1007978,3887864,535156,2558,81508,52,2860
114272.43,1393241,1007980,3887864,537456,2563,81512,53,2860
115278.1,1393640,1007981,3887864,539468,2565,81512,53,2860
116279.99,1394042,1007981,3887864,541020,2568,81512,53,2860
117282.07,1394441,1007982,3887864,542376,2571,81512,53,2860
118284.03,1394843,1007982,3887864,539760,2576,81512,53,2860
119286.46,1395241,1007983,3887864,540680,2578,81512,53,2860
120288.54,1395641,1007983,3887864,540680,2587,81512,53,2860
121290.23,1396040,1007984,3887864,541192,2591,81512,53,2860
122291.45,1396438,1007991,3887864,541916,2594,81512,53,2860
123292.64,1396833,1008306,3887864,445772,2594,81512,53,2860
124293.82,1397221,1008647,3887864,446728,2597,81512,53,2860
125295.92,1397615,1008742,3887864,447344,2599,81512,53,2860
126297.98,1398013,1008743,3887864,447604,2601,81516,53,2860
127299.81,1398413,1008744,3887864,448272,2604,81520,54,2860
128301.43,1398811,1008744,3887864,452208,2606,81520,54,2860
129303.54,1399210,1008746,3887864,454072,2610,81520,54,2860
130306.96,1399609,1008748,3887864,455348,2622,81524,54,2860
131310.94,1400007,1008748,3887864,456492,2626,81524,54,2860
132312.73,1400405,1008750,3887864,461700,2629,81524,54,2860
133314.56,1400806,1008751,3887864,464160,2631,81524,54,2860
134316.35,1401204,1008753,3887864,466392,2634,81528,54,2860
135322.12,1401604,1008754,3887864,467588,2635,81528,54,2860
136324.11,1402006,1008754,3887864,470312,2638,81528,54,2860
137326.43,1402403,1008754,3887864,471628,2642,81528,54,2860
138328.62,1402804,1008754,3887864,472792,2645,81528,55,2860
139330.54,1403204,1008755,3887864,473956,2648,81532,55,2860
140335.04,1403603,1008757,3887864,475168,2658,81540,55,2860
141337.44,1404000,1008757,3887864,475304,2662,81540,55,2860
142339.16,1404398,1008758,3887864,474192,2664,81540,55,2860
143340.28,1404799,1009011,3887864,418932,2666,81540,55,2860
144341.38,1405189,1009357,3887864,420252,2670,81544,55,2860
145343.1,1405590,1009614,3887864,411204,2671,81544,55,2860
146345.79,1405987,1009615,3887864,416136,2674,81544,55,2860
147347.79,1406388,1009616,3887864,422372,2678,81548,55,2860
148350.58,1406789,1009616,3887864,431252,2683,81548,55,2860
149355.46,1407190,1009619,3887864,434832,2688,81552,55,2860
150357.81,1407587,1009621,3887864,437684,2698,81552,55,2860
151359.84,1407986,1009622,3887864,440452,2700,81552,55,2860
152361.67,1408386,1009623,3887864,443952,2703,81552,56,2860
153363.22,1408785,1009624,3887864,446476,2705,81552,56,2860
154365.43,1409182,1009626,3887864,449112,2707,81552,56,2860
155367.7,1409581,1009627,3887864,450836,2711,81552,57,2860
156370.61,1409980,1009628,3887864,454188,2716,81580,57,2860
157372.75,1410381,1009628,3887864,455112,2719,81580,57,2860
158374.58,1410781,1009628,3887864,456140,2721,81580,57,2860
159376.86,1411181,1009630,3887864,456376,2727,81580,57,2860
160378.87,1411580,1009632,3887864,457368,2732,81580,57,2860
161380.98,1411979,1009633,3887864,457248,2740,81580,57,2860
162382.67,1412378,1009634,3887864,457000,2743,81580,57,2860
163384.26,1412777,1009726,3887864,409312,2744,81580,57,2860
164385.52,1413169,1010053,3887864,340724,2746,81580,57,2860
165386.84,1413563,1010391,3887864,335432,2747,81580,57,2860
166389.11,1413959,1010393,3887864,335952,2750,81580,57,2860
167391.45,1414359,1010395,3887864,338552,2752,81580,57,2860
168393.9,1414759,1010396,3887864,343920,2757,81580,57,2860
169396.18,1415159,1010398,3887864,351472,2758,81580,58,2860
170398.33,1415556,1010400,3887864,356252,2765,81580,58,2860
171400.56,1415955,1010401,3887864,361284,2771,81580,58,2860
172402.49,1416354,1010401,3887864,364800,2774,81580,58,2860
173406.52,1416754,1010403,3887864,368836,2779,81612,58,2860
174409.77,1417153,1010403,3887864,371856,2782,81612,58,2860
175411.57,1417553,1010403,3887864,375332,2784,81612,58,2860
176413.45,1417952,1010404,3887864,400340,2786,81612,58,2860
177416.33,1418352,1010405,3887864,401540,2788,81612,58,2860
