time,total,idle,mem_total,mem_free,4320/cpu,4320/rss,4339/cpu,4339/rss,4349/cpu,4349/rss,4450/cpu,4450/rss,4451/cpu,4451/rss
1005.11,7423791,7285963,16370460,9427628,3687,109788,21537,77452,37189,534596,1990,65080,13331,125832
2008.9,7424387,7286549,16370460,9428056,3688,109788,21538,76060,37192,534596,1990,65080,13332,125832
3013.42,7424986,7287142,16370460,9428308,3688,109788,21540,76060,37195,534596,1990,65080,13333,125832
4018.39,7425584,7287734,16370460,9428308,3689,109788,21541,76060,37198,534596,1990,65080,13335,125832
5022.08,7426183,7288327,16370460,9428308,3689,109788,21542,76060,37201,534596,1990,65080,13336,125832
6026.03,7426783,7288917,16370460,9428308,3689,109788,21542,76060,37203,534596,1990,65080,13337,125832
7028.32,7427381,7289509,16370460,9428308,3689,109788,21544,76060,37205,534596,1991,65080,13338,125832
8031.92,7427978,7290101,16370460,9428308,3689,109788,21544,76060,37208,534596,1991,65080,13339,125832
9036.64,7428576,7290687,16370460,9438232,3690,109788,21545,76072,37211,534596,1991,65080,13340,125832
10040.76,7429173,7291270,16370460,9427900,3691,109788,21548,76072,37214,534596,1991,65080,13341,125832
11042.76,7429761,7291779,16370460,9432772,3691,109788,21555,75340,37221,534596,1991,65080,13343,125832
12045.68,7430356,7292344,16370460,9445364,3691,109788,21558,76280,37225,534596,1992,65080,13344,125832
13048.9,7430956,7292938,16370460,9444888,3691,109788,21558,76280,37227,534596,1992,65080,13345,125832
14052.48,7431555,7293528,16370460,9444640,3691,109788,21560,76280,37230,534596,1992,65080,13347,125832
15057.2,7432155,7294120,16370460,9444640,3692,109788,21561,76280,37234,534596,1992,65080,13348,125832
16061.4,7432752,7294708,16370460,9444388,3692,109788,21562,76280,37236,534596,1992,65080,13349,125832
17067.96,7433350,7295299,16370460,9444388,3692,109788,21564,76280,37239,534596,1992,65080,13350,125832
18072.83,7433949,7295893,16370460,9444388,3693,109788,21564,76280,37241,534596,1992,65080,13351,125832
19081.69,7434549,7296481,16370460,9444892,3693,109788,21567,77048,37244,534596,1992,65080,13352,125832
20083.26,7435144,7297066,16370460,9444892,3693,109788,21568,77176,37246,534596,1993,65080,13353,125832
21091.09,7435746,7297658,16370460,9444892,3693,109788,21570,77176,37250,534596,1993,65080,13354,125832
22094.64,7436344,7298247,16370460,9444668,3694,109788,21571,77176,37253,534596,1993,65080,13356,125832
