time,total,idle,mem_total,mem_free,4320/cpu,4320/rss,4339/cpu,4339/rss,4349/cpu,4349/rss,4450/cpu,4450/rss,4451/cpu,4451/rss
1005.14,7323934,7187974,16370460,9466332,3635,109788,21256,74552,36667,522332,1960,65080,13132,125448
2009.87,7324531,7188566,16370460,9466332,3636,109788,21257,74552,36670,522332,1960,65080,13133,125448
3014.37,7325129,7189154,16370460,9456000,3637,109788,21258,74552,36673,522332,1961,65080,13134,125448
4020.12,7325728,7189743,16370460,9455748,3637,109788,21260,76216,36676,522332,1961,65080,13135,125448
5025.2,7326328,7190333,16370460,9455748,3637,109788,21262,76216,36679,522332,1961,65080,13137,125448
6029.18,7326926,7190925,16370460,9456900,3637,109788,21263,76216,36680,522332,1962,65080,13138,125448
7035.39,7327524,7191517,16370460,9456928,3637,109788,21264,76216,36683,522332,1962,65080,13138,125448
8040.04,7328124,7192104,16370460,9456372,3638,109788,21266,76216,36686,522332,1962,65080,13140,125448
9044.24,7328722,7192695,16370460,9456624,3638,109788,21267,76216,36689,522332,1962,65080,13141,125448
10047.84,7329321,7193279,16370460,9450576,3639,109788,21269,75484,36693,522332,1962,65080,13142,125448
11054.26,7329915,7193791,16370460,9468680,3639,109788,21275,73912,36701,522332,1963,65080,13145,125448
12060.3,7330513,7194382,16370460,9466000,3639,109788,21277,73912,36703,522332,1963,65080,13146,125448
13064.94,7331112,7194969,16370460,9460708,3639,109788,21278,74040,36706,522332,1963,65080,13146,125448
14070.38,7331711,7195557,16370460,9459956,3640,109788,21280,74040,36709,522332,1963,65080,13148,125448
15074.43,7332311,7196149,16370460,9459956,3640,109788,21280,74040,36711,522332,1963,65080,13148,125448
16078.74,7332907,7196738,16370460,9459956,3640,109788,21283,74040,36714,522332,1963,65080,13150,125448
17082.66,7333507,7197328,16370460,9459956,3641,109788,21285,74040,36717,522332,1963,65080,13151,125448
18086.46,7334104,7197918,16370460,9459956,3641,109788,21286,74040,36721,522332,1963,65080,13152,125448
19090.41,7334701,7198510,16370460,9459956,3642,109788,21287,74040,36724,522332,1963,65080,13153,125448
20094.34,7335299,7199098,16370460,9459956,3642,109788,21289,74040,36725,522332,1964,65080,13154,125448
21098.39,7335896,7199691,16370460,9459956,3642,109788,21289,74040,36729,522332,1964,65080,13155,125448
