time,total,idle,mem_total,mem_free,1687/cpu,1687/rss,6122/cpu,6122/rss,6227/cpu,6227/rss
1007.21,463220,434414,3887864,1551012,384,87524,449,20268,1398,53412
2008.24,463618,434800,3887864,1550212,384,87524,449,20268,1399,53412
3009.23,464017,435187,3887864,1550496,384,87524,449,20268,1399,53412
4010.2,464415,435582,3887864,1550748,384,87524,449,20268,1400,53412
5011.16,464812,435975,3887864,1551256,384,87524,449,20268,1400,53412
6013.28,465211,436358,3887864,1552832,385,87524,449,20268,1400,53412
7015.95,465608,436751,3887864,1553388,386,87524,450,20268,1400,53412
8018.48,466006,437140,3887864,1553388,386,87524,450,20268,1401,53412
9020.77,466405,437531,3887864,1553644,386,87524,450,20268,1402,53412
10024.62,466803,437912,3887864,1553252,386,87524,451,20268,1404,53416
11025.98,467194,438185,3887864,1547992,386,87524,452,20268,1418,53428
12027.16,467597,438482,3887864,1531884,386,87524,452,20268,1420,53428
13028.25,467993,438782,3887864,1540752,387,87524,453,20268,1422,53428
14029.53,468392,439122,3887864,1540376,387,87524,453,20268,1423,53432
15030.71,468785,439429,3887864,1539400,387,87524,453,20268,1423,53432
16033.23,469176,439757,3887864,1538000,387,87524,457,20268,1437,53444
17035.92,469572,440134,3887864,1539448,387,87524,459,20268,1444,53444
18038.54,469969,440514,3887864,1540024,387,87524,460,20268,1446,53448
19040.89,470364,440898,3887864,1540568,387,87524,461,20268,1449,53448
20046.5,470763,441283,3887864,1541576,387,87524,462,20268,1451,53448
21048.51,471160,441658,3887864,1540328,388,87524,463,20268,1452,53448
22049.62,471557,442019,3887864,1534644,388,87524,463,20268,1453,53452
23050.7,471957,442403,3887864,1535164,388,87524,464,20268,1453,53452
24051.82,472358,442795,3887864,1535748,388,87524,464,20268,1453,53452
25052.97,472755,443184,3887864,1537060,388,87524,464,20268,1454,53452
26054.09,473155,443581,3887864,1537272,388,87524,464,20268,1454,53452
27056.6,473552,443964,3887864,1538668,389,87524,464,20268,1458,53452
