time,total,idle,mem_total,mem_free,1762/cpu,1762/rss,6171/cpu,6171/rss,7479/cpu,7479/rss
1003.82,526782,474532,3887864,636644,22141,708596,1004,54572,132,16948
2008.39,527184,474920,3887864,636196,22149,708596,1005,54572,132,16948
3009.48,527581,475308,3887864,636196,22156,708652,1005,54572,132,16948
4010.46,527980,475696,3887864,636760,22164,708680,1006,54572,132,16948
5011.54,528378,476084,3887864,637096,22172,708720,1007,54572,132,16948
6013.54,528773,476465,3887864,637332,22184,708756,1007,54572,133,16948
7015.85,529167,476840,3887864,637844,22197,708772,1007,54572,133,16948
8017.91,529563,477212,3887864,638144,22212,708884,1008,54572,133,16948
9019.01,529953,477583,3887864,638236,22229,708892,1008,54572,133,16948
10020.29,530348,477967,3887864,633400,22235,708900,1008,54572,133,16948
11021.84,530729,478162,3887864,628648,22298,706828,1021,54580,133,16948
12023.01,531118,478437,3887864,628512,22316,706856,1023,54580,133,16948
13026.75,531508,478723,3887864,629340,22325,706872,1024,54580,133,16948
14028.14,531901,478996,3887864,629616,22341,707524,1024,54580,133,16952
15029.32,532287,479280,3887864,630356,22350,707524,1024,54580,133,16952
16032.28,532670,479547,3887864,630820,22373,707676,1027,54580,133,16952
17033.85,533057,479834,3887864,630668,22383,707684,1028,54580,134,16952
18035.0,533441,480114,3887864,631380,22395,707712,1028,54580,134,16952
19039.15,533831,480393,3887864,632252,22407,707736,1028,54580,134,16960
20041.96,534218,480671,3887864,632548,22420,707756,1030,54584,134,16960
21043.41,534616,481012,3887864,624792,22444,707804,1035,54584,134,16964
22044.75,535012,481395,3887864,632684,22451,707804,1036,54584,134,16964
23045.8,535413,481787,3887864,633380,22458,707816,1036,54584,134,16964
24046.84,535811,482178,3887864,634244,22463,707820,1036,54584,134,16964
25049.08,536210,482562,3887864,634536,22474,707820,1036,54584,135,16964
26051.51,536599,482934,3887864,633548,22494,709584,1036,54584,135,16964
27053.71,536995,483298,3887864,632360,22517,709588,1037,54584,135,16964
28055.83,537386,483663,3887864,632632,22537,709588,1038,54584,135,16964
29057.48,537780,484035,3887864,632752,22551,709588,1038,54584,135,16968
30059.59,538172,484391,3887864,632512,22564,709588,1039,54584,135,16968
31062.03,538566,484758,3887864,633004,22584,709596,1041,54584,136,16968
