time,total,idle,mem_total,mem_free,1655/cpu,1655/rss
1008.01,378219,364911,3887864,2388936,3134,180568
2009.84,378619,365294,3887864,2388936,3141,180572
3011.58,379016,365681,3887864,2389460,3144,180572
4013.14,379416,366076,3887864,2389992,3148,180572
5015.27,379813,366455,3887864,2389108,3150,180572
6023.05,380215,366838,3887864,2390312,3152,180572
7023.68,380615,367237,3887864,2389612,3153,180572
8024.31,381014,367635,3887864,2389864,3154,180572
9024.93,381414,368031,3887864,2389868,3155,180572
10025.6,381814,368429,3887864,2390372,3157,180572
11026.29,382213,368797,3887864,2388916,3158,180572
12026.93,382618,369145,3887864,2386652,3161,180572
13027.57,383023,369487,3887864,2386584,3164,180572
14028.27,383427,369834,3887864,2387248,3166,180576
15028.95,383832,370180,3887864,2387092,3167,180580
16029.59,384230,370514,3887864,2383428,3169,180580
17030.29,384634,370854,3887864,2379828,3175,180644
18030.94,385040,371202,3887864,2380628,3175,180644
19031.58,385445,371546,3887864,2381612,3178,180644
20032.38,385851,371893,3887864,2378212,3180,180644
21033.25,386251,372241,3887864,2378164,3182,180644
22033.93,386657,372586,3887864,2376348,3183,180644
23034.64,387060,372928,3887864,2376436,3186,180644
24035.3,387466,373275,3887864,2376740,3188,180644
25036.0,387870,373635,3887864,2376336,3190,180644
26036.7,388266,374016,3887864,2376848,3191,180652
27038.13,388663,374403,3887864,2376848,3193,180652
28039.68,389063,374799,3887864,2377440,3195,180652
29041.38,389460,375187,3887864,2376940,3199,180652
30042.88,389861,375583,3887864,2377284,3201,180652
31044.42,390261,375977,3887864,2377284,3203,180652
32045.97,390658,376361,3887864,2377536,3211,180656
33047.62,391058,376750,3887864,2377536,3215,180656
34049.6,391455,377142,3887864,2377536,3218,180656
35051.25,391854,377529,3887864,2378800,3220,180656
36052.05,392251,377897,3887864,2381712,3223,180656
