time,total,idle,mem_total,mem_free,1762/cpu,1762/rss,6171/cpu,6171/rss,7479/cpu,7479/rss
1003.35,543293,489213,3887864,636076,22737,709604,1053,54584,140,16984
2004.37,543690,489601,3887864,636076,22743,709604,1053,54584,140,16984
3005.36,544084,489977,3887864,636016,22757,709608,1055,54584,140,17008
4006.36,544480,490355,3887864,635536,22771,709600,1057,54584,141,17120
5009.41,544879,490733,3887864,635644,22785,709600,1058,54588,142,17124
6010.6,545273,491073,3887864,636192,22819,708884,1067,54588,144,17132
7011.66,545670,491451,3887864,635700,22834,709056,1070,54588,144,17140
8012.82,546070,491753,3887864,634260,22917,712640,1072,54588,144,17140
9013.87,546466,492144,3887864,634372,22922,712684,1073,54588,144,17140
10015.27,546861,492515,3887864,632400,22930,712736,1073,54588,144,17140
11018.26,547240,492683,3887864,613772,23005,710816,1085,54596,144,17144
12020.62,547636,492910,3887864,594064,23020,710816,1088,54596,144,17144
13022.55,548029,493149,3887864,593560,23028,710868,1088,54596,144,17144
14025.22,548418,493379,3887864,593312,23044,710956,1089,54596,144,17144
15027.45,548805,493614,3887864,591544,23056,712748,1089,54596,144,17144
16031.78,549200,493841,3887864,590288,23073,712748,1091,54596,145,17148
17035.05,549587,494103,3887864,584744,23096,712748,1094,54596,146,17148
18036.78,549972,494371,3887864,584744,23110,712748,1095,54596,146,17148
19041.79,550360,494651,3887864,584504,23122,712752,1096,54596,146,17148
20043.87,550744,494923,3887864,577196,23132,712752,1096,54596,146,17148
21053.0,551137,495188,3887864,586440,23156,712756,1099,54596,146,17148
22054.18,551534,495554,3887864,585948,23175,712764,1102,54600,146,17148
23055.32,551929,495939,3887864,585448,23186,712764,1104,54600,146,17152
24056.44,552327,496326,3887864,585712,23194,712768,1104,54600,146,17152
25057.61,552725,496717,3887864,587116,23199,712768,1104,54600,146,17152
26058.84,553123,497105,3887864,587308,23205,712768,1104,54600,147,17152
27061.13,553519,497488,3887864,588040,23217,712780,1104,54600,147,17160
28063.24,553911,497842,3887864,588520,23238,713452,1104,54600,147,17160
29065.58,554307,498222,3887864,588420,23248,713452,1105,54600,147,17160
30068.14,554704,498603,3887864,588804,23258,713452,1105,54600,148,17160
31069.46,555096,498963,3887864,584500,23269,713544,1106,54600,148,17160
32070.59,555494,499347,3887864,584752,23278,713564,1106,54600,148,17160
