time,total,idle,mem_total,mem_free,29581/cpu,29581/rss,947/cpu,947/rss
1007.55,2968037,2808625,3887864,1502288,1433,53352,1350,91276
2008.89,2968424,2808904,3887864,1474596,1434,53352,1350,91276
3010.81,2968820,2809016,3887864,1427144,1434,53352,1351,91276
4011.95,2969218,2809407,3887864,1426860,1434,53352,1351,91276
5012.94,2969617,2809801,3887864,1426860,1434,53352,1351,91276
6015.03,2970012,2810182,3887864,1426384,1435,53352,1351,91276
7017.33,2970411,2810568,3887864,1426384,1436,53352,1351,91276
8019.07,2970806,2810947,3887864,1427000,1436,53352,1351,91276
9020.9,2971204,2811334,3887864,1427988,1436,53352,1351,91276
10022.67,2971596,2811711,3887864,1427992,1436,53352,1351,91276
11023.66,2971996,2812079,3887864,1428484,1437,53352,1351,91276
12024.5,2972395,2812472,3887864,1429316,1437,53352,1351,91276
13025.43,2972792,2812858,3887864,1431608,1437,53352,1353,91276
14026.44,2973193,2813250,3887864,1432616,1437,53352,1353,91276
15027.25,2973592,2813644,3887864,1433280,1437,53352,1353,91276
16028.06,2973988,2814010,3887864,1432536,1437,53352,1354,91276
17028.87,2974387,2814405,3887864,1433744,1437,53352,1354,91276
18029.75,2974785,2814794,3887864,1434028,1437,53352,1354,91276
19030.67,2975183,2815187,3887864,1434988,1438,53352,1354,91276
20031.61,2975582,2815578,3887864,1434984,1438,53352,1354,91276
21034.12,2975982,2815952,3887864,1428084,1439,53352,1354,91276
22035.03,2976378,2816338,3887864,1439168,1439,53352,1354,91276
23036.4,2976777,2816728,3887864,1439236,1439,53352,1354,91276
24037.3,2977175,2817122,3887864,1439252,1439,53352,1354,91276
25038.16,2977572,2817517,3887864,1439420,1439,53352,1354,91276
26040.44,2977969,2817897,3887864,1439692,1439,53352,1354,91276
27042.31,2978368,2818280,3887864,1439944,1439,53352,1355,91276
28044.22,2978760,2818659,3887864,1440100,1440,53352,1355,91276
29046.04,2979156,2819043,3887864,1440856,1440,53352,1355,91276
30047.94,2979554,2819416,3887864,1439984,1440,53352,1356,91276
31049.58,2979945,2819764,3887864,1437640,1440,53352,1356,91276
32051.73,2980340,2820078,3887864,1434024,1440,53352,1356,91276
33053.31,2980738,2820411,3887864,1434276,1441,53352,1356,91276
34054.39,2981136,2820748,3887864,1434528,1441,53352,1356,91276
35055.49,2981529,2821087,3887864,1433940,1441,53352,1356,91276
36057.63,2981921,2821412,3887864,1433488,1441,53352,1356,91276
37062.52,2982316,2821713,3887864,1433656,1441,53352,1356,91276
38065.41,2982706,2822007,3887864,1433120,1442,53352,1357,91276
39067.73,2983099,2822306,3887864,1433200,1442,53352,1357,91276
40070.13,2983493,2822601,3887864,1432936,1442,53352,1357,91276
41075.38,2983888,2822898,3887864,1433036,1442,53352,1357,91276
42077.21,2984283,2823196,3887864,1433324,1443,53352,1357,91276
43078.23,2984679,2823532,3887864,1433444,1443,53352,1357,91276
44079.24,2985077,2823871,3887864,1433236,1443,53352,1357,91276
45080.28,2985476,2824211,3887864,1433424,1443,53352,1357,91276
46081.44,2985869,2824503,3887864,1431436,1444,53352,1357,91276
47083.44,2986255,2824665,3887864,1405212,1444,53352,1357,91276
48084.58,2986643,2824850,3887864,1358592,1444,53352,1358,91276
49205.7,2987089,2824894,3887864,1299656,1444,53352,1358,91276
50209.16,2987491,2824899,3887864,1253964,1445,53352,1359,91276
51210.58,2987891,2824900,3887864,1206452,1445,53352,1359,91276
52212.58,2988288,2824903,3887864,1181260,1446,53352,1359,91276
53213.73,2988685,2824987,3887864,1156964,1446,53352,1359,91276
54215.02,2989085,2825323,3887864,1156964,1446,53352,1359,91276
55217.0,2989478,2825657,3887864,1156964,1446,53352,1359,91276
56218.09,2989871,2825975,3887864,1156712,1447,53352,1359,91276
57219.76,2990258,2826289,3887864,1156712,1447,53352,1359,91276
58220.87,2990648,2826601,3887864,1156472,1447,53352,1360,91276
59221.89,2991041,2826932,3887864,1156472,1447,53352,1360,91276
60222.93,2991438,2827259,3887864,1156472,1447,53352,1360,91276
61225.58,2991833,2827555,3887864,1154460,1448,53352,1360,91276
62226.93,2992217,2827697,3887864,1139624,1449,53352,1360,91276
63228.38,2992606,2827903,3887864,1129532,1449,53352,1360,91276
