time,total,idle,mem_total,mem_free,1230/cpu,1230/rss,1257/cpu,1257/rss,1283/cpu,1283/rss,1316/cpu,1316/rss,1317/cpu,1317/rss,979/cpu,979/rss
1006.47,2963633,2826946,3887864,1670412,24935,254512,59669,539744,183,79376,3476,65528,16525,121628,5271,111792
2008.2,2964027,2827325,3887864,1670412,24939,254512,59678,539744,183,79376,3476,65528,16529,121628,5271,111792
3009.7,2964425,2827717,3887864,1672088,24941,254512,59682,539744,183,79376,3476,65528,16529,121628,5271,111792
4011.19,2964822,2828110,3887864,1673672,24942,254512,59686,539744,183,79376,3476,65528,16530,121628,5271,111792
5014.51,2965219,2828496,3887864,1675256,24944,254512,59691,539744,183,79376,3478,65528,16533,121628,5272,111792
6017.81,2965610,2828869,3887864,1676680,24950,254512,59702,539744,183,79376,3478,65528,16536,121628,5274,111792
7021.84,2966003,2829250,3887864,1678180,24956,254512,59709,539744,183,79376,3478,65528,16538,121628,5274,111792
8025.82,2966399,2829632,3887864,1679268,24960,254512,59716,539744,183,79376,3479,65528,16541,121628,5275,111792
9027.47,2966796,2829999,3887864,1680020,24972,254512,59723,539744,183,79376,3480,65528,16552,121632,5275,111792
10029.14,2967194,2830374,3887864,1681744,24974,254512,59727,539744,183,79376,3480,65528,16553,121632,5275,111792
11030.72,2967589,2830759,3887864,1682564,24977,254512,59732,539744,183,79376,3480,65532,16555,121632,5276,111792
12032.34,2967987,2831151,3887864,1682952,24978,254512,59736,539744,183,79376,3480,65532,16556,121632,5276,111792
13033.86,2968384,2831545,3887864,1683284,24980,254512,59738,539744,183,79376,3481,65532,16557,121632,5276,111792
14037.31,2968782,2831938,3887864,1683884,24981,254512,59742,539744,183,79376,3481,65532,16558,121632,5276,111792
15041.21,2969180,2832318,3887864,1683884,24984,254512,59750,539744,183,79376,3481,65532,16562,121632,5277,111792
16044.11,2969575,2832684,3887864,1683524,24991,254512,59764,539744,183,79376,3482,65532,16567,121632,5279,111792
17047.71,2969966,2833057,3887864,1683776,24997,254512,59776,539744,183,79376,3483,65532,16569,121632,5279,111792
18051.81,2970363,2833435,3887864,1684048,25000,254512,59782,539744,183,79376,3483,65532,16573,121632,5279,111792
19056.48,2970756,2833819,3887864,1684288,25003,254512,59788,539744,183,79376,3483,65532,16575,121632,5280,111792
20058.72,2971148,2834181,3887864,1680884,25005,254512,59794,539744,183,79376,3483,65532,16578,121632,5281,111792
21060.37,2971548,2834570,3887864,1681068,25007,254512,59800,539744,183,79376,3484,65532,16579,121632,5281,111792
22062.01,2971949,2834959,3887864,1681256,25009,254512,59803,539744,183,79376,3484,65532,16581,121632,5283,111792
23063.59,2972349,2835352,3887864,1681420,25011,254512,59805,539744,183,79376,3485,65532,16581,121632,5284,111792
24065.23,2972748,2835747,3887864,1681420,25012,254512,59808,539744,183,79376,3485,65532,16583,121632,5284,111792
25069.22,2973148,2836126,3887864,1681996,25016,254512,59817,539744,183,79376,3485,65532,16585,121632,5284,111792
26072.08,2973542,2836492,3887864,1682572,25025,254512,59831,539744,183,79376,3485,65532,16588,121632,5286,111792
27075.59,2973936,2836869,3887864,1683076,25031,254512,59841,539744,183,79376,3486,65532,16590,121632,5287,111792
28080.23,2974333,2837256,3887864,1683516,25033,254512,59844,539744,183,79376,3486,65532,16592,121632,5287,111792
29084.7,2974730,2837638,3887864,1683900,25036,254512,59852,539744,183,79376,3487,65532,16595,121632,5287,111792
30086.59,2975127,2838004,3887864,1685580,25038,254512,59857,539744,183,79376,3488,65532,16598,121632,5287,111792
31088.27,2975524,2838386,3887864,1685580,25042,254512,59865,539748,183,79376,3488,65532,16600,121636,5288,111792
32089.89,2975925,2838777,3887864,1685580,25042,254512,59869,539748,183,79376,3488,65532,16602,121636,5288,111792
33091.49,2976322,2839168,3887864,1685652,25045,254512,59873,539748,183,79376,3488,65532,16603,121636,5288,111792
34093.12,2976719,2839558,3887864,1685300,25046,254512,59877,539748,183,79376,3488,65532,16605,121636,5289,111792
35096.78,2977117,2839946,3887864,1685552,25048,254512,59882,539748,183,79376,3488,65532,16608,121636,5290,111792
36100.49,2977511,2840320,3887864,1685552,25053,254512,59893,539748,183,79376,3489,65532,16610,121636,5291,111792
37104.42,2977909,2840701,3887864,1685552,25059,254512,59901,539748,183,79376,3490,65532,16613,121636,5291,111792
38108.47,2978305,2841086,3887864,1685656,25061,254512,59906,539748,183,79376,3490,65532,16615,121636,5292,111792
39112.84,2978698,2841469,3887864,1686084,25065,254512,59912,539748,183,79376,3491,65532,16617,121636,5293,111792
40114.61,2979092,2841830,3887864,1686260,25069,254512,59920,539748,183,79376,3491,65532,16621,121636,5293,111792
41116.38,2979488,2842216,3887864,1686276,25073,254512,59926,539748,183,79376,3491,65536,16622,121636,5294,111792
42118.0,2979888,2842611,3887864,1686384,25073,254512,59928,539748,183,79376,3491,65536,16622,121636,5294,111792
43119.67,2980285,2843003,3887864,1686568,25074,254512,59932,539748,183,79376,3491,65536,16624,121636,5294,111792
44121.27,2980686,2843398,3887864,1686948,25076,254512,59934,539748,183,79376,3492,65536,16625,121636,5294,111792
45125.62,2981082,2843786,3887864,1687208,25078,254512,59939,539748,183,79376,3492,65536,16626,121636,5294,111792
46127.43,2981477,2844099,3887864,1686200,25095,254512,59986,539752,183,79376,3495,65536,16636,121636,5296,111792
47129.04,2981871,2844484,3887864,1686200,25099,254512,59992,539752,183,79376,3495,65536,16637,121636,5296,111792
