time,total,idle,mem_total,mem_free,1657/cpu,1657/rss
1003.23,2316842,2225517,3887864,1388724,24279,182396
2004.12,2317243,2225910,3887864,1390024,24283,182396
3004.94,2317640,2226307,3887864,1390636,24284,182396
4006.97,2318037,2226694,3887864,1390256,24287,182396
5008.99,2318437,2227089,3887864,1390252,24291,182396
6015.92,2318837,2227480,3887864,1390256,24293,183044
7017.44,2319237,2227874,3887864,1390256,24296,183044
8018.99,2319638,2228263,3887864,1390992,24299,183044
9019.78,2320033,2228635,3887864,1386200,24302,183044
10020.44,2320432,2229033,3887864,1386200,24303,183044
11021.13,2320829,2229420,3887864,1386732,24308,183044
12021.83,2321227,2229808,3887864,1387328,24312,183044
13022.55,2321625,2230205,3887864,1387328,24313,183044
14023.93,2322022,2230593,3887864,1387828,24317,183044
15025.52,2322421,2230987,3887864,1387852,24321,183044
16027.11,2322821,2231384,3887864,1387852,24323,183044
17028.62,2323220,2231776,3887864,1388104,24327,183044
18030.15,2323619,2232171,3887864,1388356,24328,183044
19031.04,2324014,2232540,3887864,1384252,24330,183044
20031.74,2324413,2232938,3887864,1384252,24332,183044
21032.44,2324812,2233331,3887864,1384256,24334,183044
22033.13,2325212,2233722,3887864,1384256,24338,183044
23033.82,2325611,2234117,3887864,1382832,24340,183044
24035.45,2326011,2234511,3887864,1382836,24342,183044
25037.06,2326411,2234879,3887864,1382360,24349,183044
