time,total,idle,mem_total,mem_free,1657/cpu,1657/rss
1003.06,2406504,2313043,3887864,1386416,24904,183764
2003.88,2406904,2313441,3887864,1386668,24905,183764
3004.57,2407303,2313835,3887864,1385968,24906,183764
4006.98,2407703,2314231,3887864,1386472,24908,183764
5010.39,2408103,2314623,3887864,1387252,24913,183764
6024.1,2408505,2315014,3887864,1387000,24919,183764
7025.77,2408902,2315400,3887864,1387004,24924,183764
8027.57,2409299,2315793,3887864,1387124,24928,183768
9028.4,2409696,2316159,3887864,1385176,24931,183768
10029.08,2410096,2316558,3887864,1385176,24932,183768
11029.81,2410495,2316950,3887864,1386068,24934,183768
12030.6,2410894,2317336,3887864,1389188,24939,179480
13031.35,2411291,2317725,3887864,1389348,24940,179480
14032.08,2411690,2318092,3887864,1370640,24942,179480
15032.83,2412086,2318431,3887864,1365096,24943,179480
16033.59,2412483,2318767,3887864,1358068,24945,179480
17034.26,2412883,2319119,3887864,1357060,24949,179480
18034.92,2413283,2319514,3887864,1357060,24950,179480
19036.31,2413682,2319891,3887864,1355048,24952,179480
20037.84,2414082,2320287,3887864,1355048,24955,179480
21039.5,2414479,2320674,3887864,1357216,24959,179480
22041.09,2414879,2321070,3887864,1358316,24961,179480
23043.04,2415277,2321460,3887864,1359492,24965,179480
24044.63,2415676,2321856,3887864,1359500,24967,179480
25046.14,2416075,2322251,3887864,1360220,24970,179480
26047.7,2416474,2322645,3887864,1360412,24971,179480
27048.87,2416869,2323026,3887864,1359272,24981,179480
28050.56,2417267,2323420,3887864,1358596,24983,179480
