time,total,idle,mem_total,mem_free,1704/cpu,1704/rss,36856/cpu,36856/rss,37875/cpu,37875/rss
1003.06,2358708,2151405,3887864,298812,111904,778944,1368,55220,213,16940
2004.16,2359104,2151796,3887864,298768,111909,778944,1368,55220,213,16940
3005.94,2359497,2152165,3887864,299532,111918,778948,1368,55220,214,16940
4008.13,2359896,2152552,3887864,299532,111926,778948,1369,55220,214,16968
5010.39,2360292,2152932,3887864,300204,111935,778948,1369,55220,214,16968
6012.6,2360689,2153318,3887864,300204,111944,778948,1369,55220,214,16968
7014.86,2361084,2153696,3887864,300424,111958,778948,1369,55220,214,16968
8016.89,2361477,2154076,3887864,300828,111967,778948,1370,55220,214,16968
9017.99,2361875,2154438,3887864,301480,111984,778948,1370,55220,214,16968
10019.32,2362276,2154828,3887864,300252,111989,778944,1370,55220,214,16968
11021.86,2362659,2155023,3887864,295528,112084,777080,1388,55232,215,16968
12023.48,2363047,2155307,3887864,295880,112098,777080,1390,55236,215,16968
13024.68,2363442,2155566,3887864,300088,112113,777088,1391,55236,215,16968
14025.99,2363827,2155836,3887864,282892,112140,777136,1396,55236,215,16968
15028.03,2364224,2156117,3887864,277108,112151,777136,1396,55236,215,16968
16029.87,2364615,2156420,3887864,274588,112159,777140,1396,55236,216,16968
17031.06,2365008,2156704,3887864,269564,112182,777096,1401,55244,216,16968
18032.13,2365404,2157095,3887864,269564,112187,777096,1401,55244,216,16968
19034.61,2365799,2157478,3887864,269564,112196,777100,1401,55244,217,16968
20036.87,2366194,2157858,3887864,269564,112210,777152,1402,55244,217,16968
21039.27,2366587,2158233,3887864,269564,112227,777184,1402,55244,217,16968
22041.55,2366984,2158598,3887864,269564,112250,777272,1403,55244,217,16968
23042.85,2367378,2158945,3887864,268256,112267,778908,1403,55244,217,16968
24044.01,2367776,2159338,3887864,268256,112271,779004,1403,55244,217,16968
25045.11,2368172,2159725,3887864,268152,112278,779204,1403,55244,217,16968
26046.2,2368571,2160107,3887864,267160,112291,781912,1405,55244,217,16968
27047.38,2368968,2160495,3887864,266908,112300,782940,1405,55244,217,16968
