time,total,idle,mem_total,mem_free,1704/cpu,1704/rss,36856/cpu,36856/rss,37875/cpu,37875/rss
1003.14,2328678,2124224,3887864,311804,110554,764760,1249,55148,193,17524
2005.28,2329074,2124610,3887864,312624,110562,764756,1249,55148,193,17524
3007.53,2329474,2124989,3887864,313392,110574,764760,1249,55148,193,17524
4008.9,2329864,2125280,3887864,312768,110644,764764,1266,55164,196,17532
5009.97,2330262,2125664,3887864,313456,110652,764764,1266,55164,196,17532
6010.99,2330663,2126056,3887864,313824,110657,764768,1266,55164,196,17532
7012.04,2331061,2126425,3887864,312800,110668,764768,1266,55164,196,17532
8013.08,2331458,2126811,3887864,312832,110680,764768,1267,55164,196,17532
9015.59,2331856,2127195,3887864,312668,110688,764768,1267,55164,196,17532
10020.76,2332256,2127573,3887864,312176,110699,764768,1267,55164,196,17532
11022.17,2332648,2127791,3887864,312800,110779,762820,1279,55164,197,17532
12023.36,2333040,2128058,3887864,312640,110802,762828,1283,55164,197,17532
13024.53,2333440,2128349,3887864,313036,110814,762828,1284,55168,197,17532
14026.17,2333830,2128620,3887864,312608,110839,763036,1288,55172,197,17532
15027.94,2334224,2128912,3887864,312612,110853,763072,1290,55172,198,17540
16029.47,2334610,2129213,3887864,312496,110865,763756,1290,55172,198,17544
17030.57,2334996,2129491,3887864,309280,110896,768252,1294,55180,198,17544
18031.63,2335394,2129883,3887864,308524,110902,769292,1296,55180,199,17544
19032.7,2335796,2130269,3887864,307772,110909,770060,1296,55180,199,17544
20033.76,2336197,2130659,3887864,307772,110915,771056,1296,55180,199,17544
21035.65,2336593,2131039,3887864,307520,110925,771696,1296,55180,200,17544
22038.26,2336989,2131420,3887864,306512,110939,773156,1297,55180,200,17544
23040.99,2337378,2131798,3887864,306008,110953,774116,1297,55180,200,17544
24043.34,2337774,2132171,3887864,305304,110968,774936,1297,55180,200,17544
25044.62,2338171,2132452,3887864,304496,111076,776716,1297,55180,200,17544
26045.72,2338567,2132842,3887864,304244,111083,776820,1298,55180,200,17544
27046.86,2338961,2133200,3887864,302680,111101,777068,1300,55180,200,17544
