time,total,idle,mem_total,mem_free,1771/cpu,1771/rss,3243/cpu,3243/rss,3358/cpu,3358/rss,3443/cpu,3443/rss,3494/cpu,3494/rss,3907/cpu,3907/rss,4205/cpu,4205/rss
1008.06,202240,191755,3887864,2047636,1891,174892,32,48096,42,48420,146,51264,93,64692,24,46800,39,61768
2012.62,202632,192104,3887864,2045352,1897,174896,33,48116,53,50348,156,52192,97,64720,25,46888,39,61768
3017.22,203028,192482,3887864,2043840,1903,175504,33,48116,53,50348,157,52192,97,64720,25,46888,39,61768
4021.2,203425,192869,3887864,2044092,1908,175504,33,48120,53,50356,159,52192,97,64720,26,46916,40,61776
5025.93,203823,193255,3887864,2044404,1913,175504,33,48120,54,50380,159,52192,97,64720,26,46916,41,61776
6030.09,204219,193638,3887864,2044748,1915,175504,33,48120,54,50388,160,52192,97,64720,26,46940,41,61776
7031.98,204614,194005,3887864,2046488,1920,175504,33,48120,54,50388,162,52192,98,64720,26,46940,41,61776
8033.82,205014,194402,3887864,2046884,1922,175512,33,48120,55,50388,162,52192,98,64720,26,46940,41,61776
9035.61,205411,194790,3887864,2046384,1926,175516,33,48124,55,50388,162,52192,98,64720,27,47316,41,61776
10037.43,205810,195180,3887864,2046384,1932,175520,33,48124,55,50388,163,52192,98,64720,27,47316,41,61776
11039.19,206205,195572,3887864,2046504,1935,175520,33,48124,55,50400,163,52192,100,64720,27,47316,41,61776
12041.06,206596,195907,3887864,2043232,1944,175524,34,48300,62,50792,168,52248,105,64744,28,47324,41,61804
13042.85,206986,196262,3887864,2043376,1946,175524,35,48372,62,50796,178,52308,112,65036,28,47324,47,62128
14044.61,207381,196656,3887864,2043612,1948,175524,35,48400,62,50800,179,52308,112,65036,28,47328,47,62164
15046.42,207782,197051,3887864,2043668,1951,175524,35,48400,62,50800,179,52312,112,65036,28,47328,48,62192
16048.23,208182,197446,3887864,2043920,1952,175524,35,48400,62,50800,179,52324,112,65036,28,47328,48,62192
17052.71,208577,197819,3887864,2041056,1955,175524,35,48400,62,50800,180,52324,113,65036,28,47328,48,62192
18056.98,208976,198200,3887864,2040808,1963,175528,35,48400,63,50804,181,52328,113,65036,28,47328,48,62192
19061.68,209370,198567,3887864,2039860,1976,175528,35,48400,63,50804,182,52328,113,65036,28,47328,48,62192
20066.15,209769,198944,3887864,2039608,1982,175532,35,48400,64,50808,183,52336,113,65036,29,47328,48,62192
21070.61,210161,199325,3887864,2039652,1988,175532,35,48400,65,50872,184,52336,116,65192,29,47328,48,62192
22074.92,210554,199708,3887864,2040200,1993,175532,35,48400,65,50872,186,52348,117,65200,29,47328,48,62192
23080.05,210952,200097,3887864,2040048,1997,175532,35,48400,66,50872,187,52348,117,65200,29,47328,48,62200
24084.75,211346,200484,3887864,2040316,2002,175532,36,48400,66,50872,188,52348,117,65200,29,47332,50,62232
25089.09,211743,200873,3887864,2041028,2007,175532,36,48400,67,50872,189,52348,117,65200,30,47332,50,62264
26093.89,212140,201260,3887864,2041472,2010,175532,36,48400,67,50872,190,52348,117,65200,30,47332,50,62264
27096.0,212538,201625,3887864,2039348,2015,175532,36,48400,67,50872,192,52360,118,65208,30,47332,50,62264
28097.8,212937,202021,3887864,2038956,2017,175532,36,48400,67,50872,192,52360,118,65208,30,47332,50,62264
29099.65,213335,202409,3887864,2038836,2022,175544,36,48408,67,50872,192,52364,118,65216,30,47332,50,62264
30101.45,213734,202804,3887864,2039052,2024,175544,36,48408,68,50872,194,52368,118,65216,30,47332,50,62264
31103.29,214133,203197,3887864,2039748,2025,175544,36,48408,68,50872,194,52372,119,65412,30,47332,50,62264
32107.9,214531,203591,3887864,2040000,2028,175544,36,48408,68,50872,195,52372,119,65412,30,47332,50,62264
33114.92,214929,203976,3887864,2040068,2033,175548,36,48408,69,50872,195,52372,119,65412,30,47332,50,62264
34118.64,215326,204356,3887864,2040340,2038,175548,36,48408,69,50872,197,52372,119,65420,30,47336,51,62312
35123.43,215719,204741,3887864,2041488,2044,175556,37,48408,70,50876,197,52372,119,65420,31,47336,52,62336
36130.55,216117,205118,3887864,2041864,2058,175652,37,48408,71,50876,198,52372,119,65420,31,47336,52,62336
37135.52,216516,205504,3887864,2041860,2063,175652,37,48408,71,50876,199,52372,120,65420,31,47336,52,62336
38138.0,216913,205880,3887864,2041644,2066,175652,37,48408,72,50876,200,52372,120,65420,31,47336,52,62336
39139.89,217313,206269,3887864,2041644,2070,175668,37,48408,72,50876,200,52372,120,65420,31,47340,52,62336
40141.73,217711,206661,3887864,2042484,2072,175668,37,48408,72,50876,201,52372,120,65420,32,47340,52,62336
41143.64,218108,207055,3887864,2043340,2074,175668,37,48408,72,50940,201,52380,121,65632,32,47340,52,62336
42145.54,218507,207449,3887864,2043756,2076,175672,37,48408,72,50940,202,52380,122,65632,32,47340,52,62336
43149.75,218904,207839,3887864,2044052,2080,175672,37,48416,72,50940,203,52380,122,65632,32,47340,52,62336
44154.12,219301,208225,3887864,2044316,2085,175676,37,48424,73,50952,204,52380,122,65632,33,47352,53,62364
45158.41,219699,208614,3887864,2044940,2090,175684,37,48424,73,50952,205,52380,122,65632,33,47352,54,62388
46162.72,220095,208997,3887864,2045008,2096,175688,37,48424,74,50952,206,52384,122,65632,33,47352,54,62388
47166.92,220491,209383,3887864,2045032,2100,175688,37,48424,75,50952,207,52384,122,65632,33,47352,54,62388
48168.96,220887,209746,3887864,2040864,2105,175696,37,48424,75,50960,208,52384,122,65632,33,47352,54,62388
49170.83,221287,210136,3887864,2040260,2109,175696,38,48424,75,50960,209,52384,122,65632,33,47352,54,62388
50172.73,221686,210531,3887864,2041184,2111,175696,38,48424,75,50964,209,52384,122,65632,33,47368,54,62388
51174.59,222084,210924,3887864,2041184,2112,175700,38,48424,76,50964,210,52384,124,65936,33,47372,54,62388
52176.52,222481,211318,3887864,2041320,2115,175700,38,48424,76,50964,210,52384,124,65936,33,47372,54,62388
53180.62,222879,211711,3887864,2041176,2118,175704,38,48424,76,50964,211,52384,124,65936,33,47372,54,62388
54184.74,223274,212095,3887864,2040960,2124,175712,38,48436,77,50972,212,52384,124,65936,33,47384,55,62444
55189.68,223671,212485,3887864,2041468,2128,175712,38,48436,77,50976,213,52384,124,65936,34,47388,55,62468
56194.0,224069,212872,3887864,2042208,2133,175716,38,48436,78,50976,213,52384,124,65944,34,47388,55,62468
57198.87,224467,213261,3887864,2042600,2136,175716,38,48436,78,50976,215,52384,124,65944,34,47388,55,62468
58200.95,224865,213628,3887864,2039332,2140,175716,38,48436,78,50976,216,52384,124,65944,34,47388,55,62468
59202.88,225262,214017,3887864,2039332,2145,175720,38,48444,78,50976,216,52384,124,65944,34,47392,55,62468
60204.77,225661,214412,3887864,2040088,2146,175720,38,48444,78,50976,216,52384,124,65944,34,47392,55,62468
61206.63,226060,214806,3887864,2040552,2147,175720,38,48444,79,50976,217,52384,126,66160,34,47392,55,62468
62208.55,226459,215196,3887864,2041596,2154,175784,40,48452,79,50976,218,52384,126,66180,34,47392,55,62468
63213.29,226857,215587,3887864,2041736,2157,175792,40,48452,79,50976,218,52384,126,66180,34,47392,56,62468
64217.61,227256,215972,3887864,2041736,2163,175792,40,48452,79,50976,219,52384,126,66180,34,47468,57,62512
65221.91,227650,216357,3887864,2042156,2168,175792,40,48452,80,50976,220,52384,126,66180,36,47468,57,62532
66225.8,228048,216744,3887864,2043296,2173,175792,40,48452,81,50976,222,52384,126,66180,36,47492,57,62532
67230.04,228444,217133,3887864,2044068,2176,175792,40,48452,81,50976,223,52384,127,66184,36,47492,57,62532
68232.08,228841,217499,3887864,2043244,2180,175792,40,48452,81,50976,223,52384,127,66184,36,47492,58,62532
69233.96,229240,217887,3887864,2044060,2184,175792,40,48452,82,50976,223,52384,128,66184,36,47580,58,62532
70235.85,229636,218281,3887864,2043560,2187,175792,40,48452,82,50976,224,52384,128,66208,36,47580,58,62532
71237.71,230034,218674,3887864,2043312,2188,175792,40,48452,82,50976,225,52388,129,66416,36,47580,58,62540
72239.62,230432,219069,3887864,2043220,2191,175792,40,48452,82,50976,225,52392,129,66432,36,47580,58,62540
73243.71,230831,219464,3887864,2043724,2192,175792,40,48452,84,50976,226,52392,129,66432,36,47580,58,62540
74247.62,231227,219850,3887864,2043396,2198,175792,40,48452,84,50976,226,52392,129,66432,36,47588,58,62620
75251.86,231624,220240,3887864,2043144,2202,175796,40,48452,84,50976,227,52392,129,66440,36,47588,59,62640
76256.12,232024,220620,3887864,2044096,2206,175804,40,48452,85,50976,228,52392,129,66440,36,47588,61,62688
77260.38,232421,221007,3887864,2043592,2211,175808,40,48452,85,50980,230,52392,130,66440,36,47588,61,62688
78265.43,232817,221363,3887864,2035572,2225,175808,40,48452,86,50980,230,52392,130,66440,36,47588,61,62688
79267.31,233216,221744,3887864,2041664,2227,175808,40,48460,86,50980,231,52392,130,66440,36,47588,61,62688
80269.19,233610,222131,3887864,2040656,2231,175808,40,48460,86,50980,231,52392,130,66440,36,47588,61,62688
81271.04,234008,222521,3887864,2040832,2233,175808,40,48468,86,50980,232,52396,132,65884,36,47588,61,62688
82272.91,234409,222916,3887864,2041536,2236,175808,40,48468,87,50980,233,52396,133,65884,36,47588,61,62688
83277.59,234809,223312,3887864,2042440,2237,175812,40,48468,87,50980,233,52396,133,65884,36,47588,61,62688
84282.52,235202,223695,3887864,2042912,2245,175820,41,48468,87,50980,233,52404,133,65884,38,47592,61,62720
85286.81,235600,224084,3887864,2043172,2249,175820,41,48468,88,50984,235,52416,133,65884,38,47592,62,62728
86290.66,235996,224470,3887864,2043872,2253,175820,41,48468,88,50984,236,52432,133,65884,38,47592,62,62728
87295.69,236391,224857,3887864,2043816,2257,175820,41,48468,88,50984,238,52440,134,65884,38,47592,62,62728
88299.94,236791,225241,3887864,2044504,2263,175820,42,48468,89,50984,239,52440,134,65884,38,47592,62,62728
89301.91,237185,225604,3887864,2040612,2272,175892,42,48468,89,50984,239,52440,134,65884,38,47592,62,62728
90303.81,237584,225997,3887864,2040020,2274,175892,42,48468,89,50984,241,52440,134,65884,38,47592,62,62728
91305.66,237983,226390,3887864,2040388,2276,175904,42,48468,89,50984,242,52440,135,65952,38,47592,62,62728
92307.51,238382,226786,3887864,2040640,2279,175904,42,48472,90,50984,242,52440,135,65952,38,47592,62,62728
93309.39,238779,227180,3887864,2040644,2281,175904,42,48472,91,50984,242,52440,135,65952,38,47592,63,62728
94313.44,239174,227564,3887864,2040748,2286,175904,42,48472,91,50984,243,52440,135,65952,39,47604,63,62740
95318.4,239569,227950,3887864,2041568,2292,175908,42,48472,91,50984,243,52440,135,65952,39,47604,64,62740
96323.27,239967,228335,3887864,2041824,2297,175916,42,48472,91,50984,244,52440,136,65952,39,47608,64,62740
97328.25,240365,228725,3887864,2042512,2300,175920,42,48472,92,51048,245,52440,136,65952,39,47608,64,62740
98332.03,240760,229109,3887864,2043416,2307,175920,42,48472,93,51052,246,52440,136,65952,39,47608,64,62740
99334.0,241156,229472,3887864,2042792,2312,175920,42,48472,93,51052,247,52440,136,65952,39,47608,64,62740
100335.89,241553,229867,3887864,2042792,2315,175920,42,48472,93,51052,248,52444,136,65952,39,47608,64,62740
101337.74,241953,230260,3887864,2043296,2316,175920,43,48480,93,51052,249,52444,137,65968,39,47608,64,62740
102339.62,242352,230655,3887864,2043036,2318,175920,43,48484,93,51052,249,52444,137,65972,39,47608,64,62740
103341.47,242751,231052,3887864,2043948,2320,175932,43,48484,93,51052,250,52444,137,65972,39,47608,64,62824
104346.16,243148,231442,3887864,2043676,2323,175996,43,48484,94,51052,250,52444,137,65972,40,47648,64,62828
105350.46,243545,231829,3887864,2043808,2328,176000,43,48484,95,51052,251,52444,138,65972,40,47648,65,62828
106354.66,243942,232211,3887864,2044164,2332,176000,43,48484,95,51052,252,52444,138,65972,40,47648,65,62828
107359.96,244341,232601,3887864,2043980,2337,176000,43,48484,96,51052,252,52444,138,65972,40,47648,65,62828
108363.81,244735,232971,3887864,2044972,2350,176004,43,48484,96,51052,254,52444,138,65972,40,47648,65,62828
109365.76,245129,233334,3887864,2039060,2354,176004,43,48484,96,51052,255,52444,138,65972,40,47652,65,62828
110367.63,245525,233729,3887864,2040000,2356,176004,43,48484,96,51052,255,52452,138,65972,40,47652,65,62828
111369.47,245924,234121,3887864,2041548,2359,176004,43,48492,96,51052,256,52452,139,65996,40,47656,65,62828
112371.32,246319,234514,3887864,2042464,2361,176004,43,48492,97,51052,256,52452,139,65996,40,47656,65,62828
113373.18,246719,234911,3887864,2042940,2362,176004,43,48492,97,51052,257,52452,139,65996,40,47656,65,62828
114379.7,247114,235300,3887864,2043848,2367,176004,43,48492,97,51052,258,52452,139,65996,40,47668,66,62832
115385.01,247513,235687,3887864,2044224,2371,176004,43,48492,98,51052,259,52452,139,65996,41,47668,66,62832
116391.5,247909,236074,3887864,2044696,2376,176008,44,48492,98,51052,260,52452,140,65996,41,47668,66,62832
117397.8,248306,236464,3887864,2045388,2379,176044,44,48492,99,51060,261,52452,140,65996,41,47668,66,62832
118403.65,248709,236847,3887864,2044648,2386,176400,44,48492,99,51060,262,52452,140,65996,41,47668,66,62832
119406.24,249106,237198,3887864,2041972,2402,177520,44,48492,100,51060,262,52452,140,65996,41,47668,66,62832
120408.85,249503,237594,3887864,2041976,2404,177552,44,48492,100,51068,263,52452,140,65996,41,47668,67,62832
121410.69,249903,237987,3887864,2041964,2407,177724,44,48504,100,51072,263,52456,141,66024,41,47668,67,62832
122412.57,250304,238381,3887864,2042720,2409,177804,44,48504,101,51072,263,52456,142,66028,41,47668,67,62832
123414.45,250702,238775,3887864,2042584,2411,177864,44,48504,101,51072,265,52456,142,66028,41,47668,67,62832
124423.92,251102,239167,3887864,2042664,2415,178036,44,48504,101,51072,266,52460,142,66028,42,47684,67,62836
125428.93,251499,239556,3887864,2043116,2419,178164,44,48504,102,51072,267,52460,142,66028,42,47684,68,62836
126435.17,251895,239942,3887864,2043096,2424,178244,44,48504,102,51072,267,52460,142,66028,42,47684,68,62836
127440.77,252292,240333,3887864,2044076,2427,178328,44,48504,102,51072,268,52460,142,66028,42,47684,68,62836
128443.66,252689,240708,3887864,2043852,2433,178420,45,48504,103,51076,269,52460,142,66028,42,47684,68,62836
129447.42,253086,241080,3887864,2041908,2442,178440,45,48504,103,51076,270,52460,142,66028,44,47792,68,62836
130449.54,253480,241460,3887864,2042364,2444,178448,45,48504,103,51076,271,52460,144,66028,44,46808,68,62836
