time,total,idle,mem_total,mem_free,1687/cpu,1687/rss,6122/cpu,6122/rss,6227/cpu,6227/rss
1007.61,1761725,1669414,3887864,1365256,1085,87460,2860,22340,8544,54416
2009.89,1762123,1669801,3887864,1364980,1085,87460,2863,22344,8545,54416
3010.97,1762517,1670164,3887864,1364732,1085,87460,2863,22344,8546,54416
4012.0,1762916,1670541,3887864,1366964,1085,87460,2863,22344,8546,54416
5013.0,1763313,1670936,3887864,1366212,1085,87460,2863,22344,8546,54416
6016.04,1763711,1671321,3887864,1366464,1086,87460,2863,22352,8547,54416
7017.02,1764111,1671716,3887864,1366212,1086,87460,2863,22352,8547,54416
8019.48,1764508,1672106,3887864,1366464,1086,87460,2864,22352,8548,54416
9021.82,1764903,1672493,3887864,1366244,1086,87460,2864,22352,8548,54416
10024.17,1765301,1672877,3887864,1366244,1086,87460,2864,22352,8549,54416
11026.36,1765687,1673202,3887864,1366024,1087,87460,2865,22352,8565,54424
12027.47,1766084,1673575,3887864,1365520,1087,87460,2865,22352,8569,54428
13028.62,1766480,1673958,3887864,1365328,1087,87460,2865,22352,8569,54428
14029.8,1766879,1674337,3887864,1362196,1087,87460,2865,22352,8570,54428
15030.97,1767277,1674723,3887864,1361948,1087,87460,2865,22352,8570,54428
16032.59,1767674,1675106,3887864,1361708,1087,87460,2866,22352,8572,54428
17035.34,1768072,1675495,3887864,1362084,1088,87460,2866,22352,8572,54428
18039.88,1768468,1675866,3887864,1362400,1092,87460,2867,22352,8573,54428
19042.3,1768864,1676256,3887864,1363176,1092,87460,2868,22352,8574,54428
20044.77,1769263,1676647,3887864,1362948,1092,87460,2868,22352,8575,54428
21047.21,1769657,1677034,3887864,1362948,1092,87460,2868,22352,8576,54428
22049.7,1770057,1677423,3887864,1363720,1093,87460,2868,22352,8577,54428
23051.22,1770449,1677787,3887864,1363732,1093,87460,2869,22360,8581,54428
