time,total,idle,mem_total,mem_free,1762/cpu,1762/rss,6171/cpu,6171/rss,7479/cpu,7479/rss
1003.45,1658604,1472209,3887864,399592,68553,706072,5069,56336,828,17852
2004.46,1659005,1472602,3887864,400096,68558,706072,5069,56336,828,17852
3005.43,1659404,1472994,3887864,400348,68562,706072,5069,56336,828,17852
4006.4,1659804,1473385,3887864,399592,68568,706092,5069,56336,828,17852
5008.53,1660198,1473768,3887864,399972,68578,706092,5069,56336,828,17852
6010.8,1660594,1474132,3887864,399908,68601,706100,5071,56336,829,17852
7011.93,1660994,1474509,3887864,399920,68613,706100,5071,56336,829,17852
8014.18,1661391,1474891,3887864,399432,68620,706108,5071,56336,829,17852
9015.33,1661787,1475200,3887864,425572,68702,673076,5073,56336,829,17852
10016.65,1662184,1475574,3887864,426008,68707,673076,5073,56336,829,17852
11017.79,1662569,1475791,3887864,428444,68767,672732,5086,56336,829,17852
12018.95,1662963,1476055,3887864,427312,68794,674548,5090,56336,829,17852
13022.19,1663357,1476334,3887864,427760,68808,674548,5091,56336,830,17852
14024.67,1663747,1476616,3887864,427472,68820,674548,5091,56336,830,17852
15027.71,1664135,1476901,3887864,427592,68828,674548,5092,56336,830,17852
16028.91,1664522,1477221,3887864,427592,68853,674548,5095,56336,830,17852
17031.12,1664917,1477593,3887864,428220,68869,674548,5097,56336,831,17852
18033.73,1665314,1477971,3887864,428488,68880,674616,5097,56336,831,17852
19036.13,1665709,1478334,3887864,428992,68895,674708,5097,56336,831,17852
20037.39,1666101,1478696,3887864,429960,68904,674728,5097,56336,831,17852
21038.54,1666497,1479081,3887864,430320,68911,674732,5098,56336,831,17852
22039.65,1666894,1479471,3887864,429872,68920,674764,5098,56336,831,17852
23040.73,1667290,1479853,3887864,429712,68928,674768,5099,56336,831,17852
24041.88,1667687,1480238,3887864,429964,68940,674788,5100,56336,831,17852
25044.22,1668086,1480624,3887864,430092,68949,674792,5100,56336,831,17852
26045.95,1668479,1480986,3887864,429168,68971,674892,5102,56336,831,17852
