time,total,idle,mem_total,mem_free,1655/cpu,1655/rss
1003.05,1622366,1571848,3887864,2068052,11275,179784
2003.93,1622764,1572246,3887864,2068568,11277,179784
3005.1,1623163,1572641,3887864,2068080,11277,179784
4006.07,1623562,1573039,3887864,2068504,11278,179784
5008.25,1623963,1573435,3887864,2069108,11280,179784
6011.85,1624363,1573833,3887864,2068888,11282,179784
7013.37,1624760,1574214,3887864,2069204,11290,179784
8014.52,1625156,1574592,3887864,2070088,11305,179784
9015.95,1625556,1574986,3887864,2069084,11308,179784
10016.75,1625953,1575359,3887864,2068644,11310,179784
11017.45,1626356,1575731,3887864,2068948,11311,179784
12018.12,1626757,1576078,3887864,2069512,11312,179784
13018.76,1627159,1576427,3887864,2068744,11313,179784
14019.62,1627564,1576775,3887864,2069252,11314,179784
15020.6,1627963,1577113,3887864,2067488,11319,180432
16021.32,1628363,1577488,3887864,2066880,11320,180432
17021.98,1628764,1577882,3887864,2066384,11323,180432
18022.62,1629165,1578278,3887864,2066188,11324,180432
19023.25,1629564,1578676,3887864,2066440,11325,180432
20023.94,1629962,1579054,3887864,2066532,11326,180432
21024.64,1630360,1579451,3887864,2066632,11327,180432
22025.28,1630759,1579850,3887864,2066988,11328,180432
23025.93,1631162,1580245,3887864,2067552,11328,180432
24026.57,1631561,1580642,3887864,2067440,11330,180432
25027.99,1631959,1581038,3887864,2067696,11331,180432
26029.81,1632358,1581432,3887864,2068208,11335,180432
27030.65,1632756,1581813,3887864,2068848,11344,180432
