time,sent,received,total
2.92,45455.47,12595.78,56.69
1004.14,45466.75,12600.99,56.71
2005.23,45467.06,12601.24,56.71
3006.39,45468.24,12601.34,56.71
4007.5,45469.57,12602.18,56.71
5008.61,45471.75,12605.27,56.72
6009.42,45476.87,12607.33,56.72
7010.05,45478.08,12607.49,56.72
8010.64,45479.62,12609.26,56.73
9011.92,45481.14,12609.52,56.73
10012.66,45513.01,12626.97,56.78
11013.35,46268.1,12760.77,57.64
12013.92,46594.06,12852.91,58.05
13014.62,46632.64,12873.98,58.11
14015.41,46975.94,12919.58,58.49
15016.1,47390.5,13026.86,59.0
16016.7,47393.75,13027.4,59.0
17017.32,47395.65,13028.17,59.01
18017.92,47396.96,13028.92,59.01
19018.52,47398.59,13029.31,59.01
20019.14,47410.26,13037.54,59.03
21020.0,47423.58,13043.24,59.05
22020.98,47423.58,13043.3,59.05
23022.06,47425.83,13043.75,59.05
24023.14,47427.69,13044.69,59.05
25024.27,47442.16,13053.67,59.08
