time,total,idle,mem_total,mem_free,1657/cpu,1657/rss
1003.42,2602958,2500686,3887864,1317896,26288,184232
2005.07,2603356,2501078,3887864,1318308,26292,184232
3006.89,2603753,2501470,3887864,1318836,26295,184232
4008.55,2604149,2501861,3887864,1318572,26296,184232
5010.19,2604546,2502246,3887864,1318824,26302,184232
6016.48,2604946,2502626,3887864,1318972,26310,184232
7017.18,2605344,2502996,3887864,1319372,26312,184232
8017.8,2605744,2503395,3887864,1319372,26312,184232
9018.46,2606142,2503788,3887864,1319120,26315,184232
10019.14,2606540,2504186,3887864,1319372,26315,184232
11019.79,2606940,2504584,3887864,1319372,26317,184232
12021.22,2607338,2504980,3887864,1319876,26318,184232
13022.86,2607736,2505374,3887864,1319372,26321,184232
14024.41,2608134,2505772,3887864,1319624,26323,184232
15025.92,2608530,2506159,3887864,1319700,26328,184232
16027.53,2608929,2506540,3887864,1320204,26335,184236
17028.3,2609326,2506908,3887864,1316444,26340,184236
18028.93,2609725,2507305,3887864,1316196,26341,184236
19029.56,2610125,2507704,3887864,1315948,26342,184236
20030.22,2610524,2508102,3887864,1316960,26342,184236
21030.89,2610923,2508495,3887864,1316956,26346,184236
22032.27,2611323,2508892,3887864,1317376,26347,184236
23033.64,2611719,2509281,3887864,1317716,26352,184236
24035.0,2612115,2509672,3887864,1317716,26355,184236
25036.52,2612516,2510060,3887864,1318236,26360,184236
26038.15,2612914,2510448,3887864,1319444,26364,184236
27038.98,2613311,2510821,3887864,1320148,26368,184236
28039.6,2613709,2511218,3887864,1320712,26368,184236
29040.23,2614108,2511616,3887864,1321312,26370,184236
30040.86,2614506,2512013,3887864,1321776,26371,184236
31041.48,2614906,2512411,3887864,1321960,26373,184236
32042.79,2615303,2512807,3887864,1322608,26374,184236
33044.36,2615697,2513185,3887864,1321124,26379,184236
34046.03,2616094,2513576,3887864,1322284,26380,184236
35047.68,2616489,2513961,3887864,1322284,26384,184236
36048.46,2616887,2514338,3887864,1322284,26397,184240
37049.33,2617287,2514731,3887864,1320044,26399,184240
38050.07,2617685,2515116,3887864,1322464,26401,184240
39050.74,2618085,2515514,3887864,1322464,26402,184240
