time,total,idle,mem_total,mem_free,955/cpu,955/rss
1006.93,129450,123215,3887864,2614936,1211,180696
2007.58,129850,123611,3887864,2614868,1213,180696
3008.19,130247,123954,3887864,2614380,1224,180704
4008.84,130646,124350,3887864,2618676,1225,180704
5009.45,131043,124741,3887864,2618576,1228,180704
6011.03,131441,125135,3887864,2618956,1230,180704
7012.52,131837,125526,3887864,2619368,1234,180704
8020.39,132238,125923,3887864,2619120,1235,180704
9021.98,132632,126309,3887864,2619444,1241,180704
10023.61,133029,126702,3887864,2620452,1244,180704
11025.13,133425,127087,3887864,2619444,1248,180704
12026.75,133823,127480,3887864,2619204,1251,180704
13031.4,134219,127848,3887864,2608648,1257,180704
14032.08,134615,128234,3887864,2617644,1260,180712
15032.71,135013,128629,3887864,2617700,1262,180720
16033.34,135410,129023,3887864,2617952,1265,180720
17034.01,135809,129420,3887864,2618204,1266,180720
18035.43,136209,129815,3887864,2618204,1267,180720
19036.97,136605,130203,3887864,2618204,1271,180732
20038.56,137002,130595,3887864,2618456,1276,180736
21040.17,137400,130980,3887864,2618456,1281,180736
22041.59,137795,131367,3887864,2617952,1284,180736
23042.97,138188,131734,3887864,2618792,1299,180836
24043.73,138584,132107,3887864,2617684,1301,180836
25044.37,138981,132484,3887864,2616200,1307,180840
26045.07,139377,132879,3887864,2616200,1309,180840
27045.78,139776,133272,3887864,2616208,1315,180840
28046.5,140174,133669,3887864,2617768,1316,180840
29047.82,140573,134051,3887864,2617276,1322,180844
30049.29,140968,134445,3887864,2617724,1325,180844
31050.78,141361,134817,3887864,2617588,1330,180848
32052.1,141754,135175,3887864,2616888,1333,180848
33053.31,142143,135533,3887864,2617188,1338,180848
34054.07,142533,135879,3887864,2615168,1340,180848
35054.81,142930,136253,3887864,2615456,1344,180848
36055.49,143324,136631,3887864,2615752,1346,180848
37056.16,143718,137011,3887864,2615688,1348,180848
38056.82,144113,137390,3887864,2615880,1349,180848
39057.87,144507,137755,3887864,2616324,1352,180848
40059.03,144899,138117,3887864,2617216,1354,180848
41060.19,145290,138468,3887864,2616528,1358,180848
42061.4,145684,138830,3887864,2616280,1360,180848
43062.57,146074,139186,3887864,2616344,1365,180848
44063.35,146463,139518,3887864,2612628,1372,180852
45063.96,146862,139894,3887864,2612628,1375,180852
46064.86,147256,140265,3887864,2612736,1379,180860
47065.86,147641,140500,3887864,2581164,1398,181004
48066.7,148034,140834,3887864,2584548,1403,181004
49068.03,148426,141157,3887864,2585412,1410,181008
50069.39,148816,141502,3887864,2585412,1413,181008
51070.38,149199,141794,3887864,2586896,1416,181008
52071.3,149588,142082,3887864,2577208,1417,181008
53072.19,149977,142371,3887864,2564592,1421,181008
54073.3,150366,142650,3887864,2547668,1423,181036
55075.34,150752,142937,3887864,2539552,1428,181044
56076.26,151138,143222,3887864,2525416,1431,181044
57077.16,151525,143512,3887864,2508608,1432,181044
58078.25,151916,143807,3887864,2487908,1433,181044
59079.4,152301,144094,3887864,2481608,1436,181044
60080.28,152684,144385,3887864,2466604,1438,181044
61081.68,153076,144741,3887864,2462068,1442,181048
62082.58,153463,145056,3887864,2461352,1458,181052
63083.34,153860,145430,3887864,2461104,1461,181052
64084.15,154256,145751,3887864,2462300,1475,181056
66518.86,155199,146454,3887864,2424992,1486,181060
67521.14,155582,146663,3887864,2393044,1490,181060
68522.6,155972,146894,3887864,2351784,1492,181060
69523.35,156365,147166,3887864,2324396,1493,181060
70525.45,156756,147395,3887864,2285528,1496,181060
71526.62,157146,147617,3887864,2241680,1498,181060
72527.55,157531,147848,3887864,2205868,1500,181060
73529.2,157914,148101,3887864,2175040,1506,181064
74534.85,158303,148304,3887864,2116740,1509,181064
75535.87,158689,148534,3887864,2072916,1513,181064
76536.76,159082,148898,3887864,2072916,1516,181064
77538.08,159463,149038,3887864,2004364,1535,181072
78541.02,159860,149053,3887864,1935852,1557,181076
79543.68,160263,149055,3887864,1905436,1571,181080
80545.01,160662,149055,3887864,1843684,1575,181080
81545.77,161061,149120,3887864,1822140,1581,181080
82546.44,161455,149489,3887864,1821452,1583,181084
83547.11,161846,149857,3887864,1821452,1589,181100
84602.77,162255,150251,3887864,1821160,1591,181100
85603.62,162646,150598,3887864,1824720,1597,181112
86604.32,163043,150974,3887864,1823980,1598,181112
87605.72,163435,151327,3887864,1823044,1600,181112
88607.05,163826,151662,3887864,1822368,1606,181112
89608.73,164214,152015,3887864,1822208,1609,181116
90609.87,164602,152335,3887864,1820540,1613,181116
91611.0,164990,152612,3887864,1821968,1633,181120
92611.85,165382,152955,3887864,1824376,1638,181132
93612.56,165773,153303,3887864,1828260,1642,181132
96684.1,166975,154355,3887864,1835772,1651,181140
97685.46,167358,154671,3887864,1833568,1655,181140
99433.38,168032,155217,3887864,1832172,1661,181140
100434.17,168422,155573,3887864,1831036,1662,181140
101437.09,168802,155832,3887864,1811140,1672,181172
102439.44,169193,155918,3887864,1728740,1676,181180
103444.81,169594,155922,3887864,1717704,1703,181636
104445.71,169987,156152,3887864,1693948,1711,181684
105446.5,170379,156483,3887864,1684120,1715,181684
106447.34,170772,156838,3887864,1683896,1717,181684
107448.02,171162,157193,3887864,1683896,1719,181692
108448.71,171560,157548,3887864,1683896,1721,181692
109449.84,171950,157877,3887864,1683896,1724,181692
110451.56,172335,158195,3887864,1683756,1728,181692
111452.9,172729,158506,3887864,1685964,1731,181692
112454.0,173118,158830,3887864,1688560,1736,181692
113455.12,173505,159145,3887864,1690112,1742,181696
114456.41,173895,159463,3887864,1690672,1745,181696
115457.45,174284,159777,3887864,1686924,1754,181696
116458.2,174679,160119,3887864,1688552,1757,181696
117458.93,175073,160473,3887864,1690276,1759,181704
118459.75,175465,160834,3887864,1689852,1762,181704
119460.46,175858,161186,3887864,1691368,1764,181708
120461.68,176242,161520,3887864,1693100,1768,181708
121463.03,176633,161872,3887864,1692568,1772,181708
122464.41,177026,162255,3887864,1693484,1774,181708
123465.94,177420,162630,3887864,1695208,1782,181708
124467.49,177815,163019,3887864,1695652,1785,181708
125468.32,178209,163384,3887864,1695712,1801,181968
126468.98,178602,163761,3887864,1693792,1804,181984
127469.72,179001,164153,3887864,1693968,1806,182180
128473.52,179402,164548,3887864,1695044,1807,182292
129474.24,179802,164943,3887864,1695216,1809,182368
130475.38,180196,165330,3887864,1695824,1811,182372
131476.73,180591,165707,3887864,1695344,1816,182372
132478.32,180989,166095,3887864,1695664,1818,182372
133479.55,181379,166448,3887864,1694792,1830,182376
134481.18,181776,166835,3887864,1695348,1833,182376
135482.9,182169,167207,3887864,1696140,1842,182376
136483.87,182558,167564,3887864,1698460,1846,182376
137484.57,182958,167958,3887864,1700924,1847,182380
138485.35,183357,168352,3887864,1700768,1849,182384
139486.12,183755,168746,3887864,1700768,1851,182384
140486.9,184155,169139,3887864,1701020,1853,182384
141488.43,184553,169523,3887864,1701524,1856,182384
142490.22,184947,169900,3887864,1701168,1862,182384
143491.73,185338,170267,3887864,1700588,1872,182392
144493.14,185733,170656,3887864,1700828,1876,182392
145493.92,186128,171029,3887864,1701920,1886,182400
146494.6,186524,171403,3887864,1694056,1892,182400
147495.33,186923,171798,3887864,1694492,1894,182400
148496.12,187321,172186,3887864,1698440,1897,182408
149496.98,187718,172581,3887864,1698704,1899,182408
150498.03,188114,172968,3887864,1697948,1902,182412
151499.62,188506,173344,3887864,1698280,1906,182412
152500.49,188894,173630,3887864,1756840,1916,182412
153501.3,189288,173994,3887864,1763036,1926,182496
154502.04,189687,174389,3887864,1763648,1928,182496
155502.81,190084,174775,3887864,1766052,1933,182496
156504.2,190482,175156,3887864,1759484,1934,182500
157505.76,190876,175539,3887864,1767396,1938,182500
158507.3,191271,175923,3887864,1771068,1942,182504
159509.04,191668,176310,3887864,1771744,1946,182504
160510.61,192062,176693,3887864,1772820,1950,182504
161512.18,192458,177061,3887864,1772652,1964,182504
162514.73,192852,177451,3887864,1773592,1967,182504
163516.13,193244,177809,3887864,1773728,1978,182504
164517.44,193642,178197,3887864,1773656,1981,182504
165518.5,194036,178569,3887864,1775628,1990,182504
166519.92,194431,178958,3887864,1774904,1992,182504
167520.97,194828,179325,3887864,1772884,1995,182504
168521.76,195226,179719,3887864,1773692,1998,182504
169522.53,195624,180114,3887864,1774212,1999,182504
170523.41,196023,180507,3887864,1775036,2001,182504
171524.22,196419,180900,3887864,1774964,2003,182504
172525.63,196815,181284,3887864,1775816,2007,182504
173527.39,197207,181657,3887864,1776332,2014,182504
174528.91,197604,182046,3887864,1776332,2017,182504
175530.13,197994,182419,3887864,1777048,2026,182504
176531.65,198388,182806,3887864,1776796,2031,182504
177532.73,198787,183172,3887864,1778572,2035,182504
178533.51,199183,183560,3887864,1778572,2037,182504
