time,sent,received,total
2.97,36419.53,10632.09,45.95
1004.59,36421.09,10632.69,45.95
2005.53,36427.87,10636.63,45.96
3006.21,36441.37,10643.64,45.98
4006.8,36446.26,10645.61,45.99
5007.39,36449.08,10646.2,45.99
6008.03,36464.61,10655.69,46.02
7008.62,36466.11,10656.18,46.02
8009.6,36466.46,10656.34,46.02
9010.9,36470.13,10656.96,46.02
10012.15,36471.63,10657.84,46.02
11012.93,37161.81,10769.76,46.81
12013.47,37590.12,10881.08,47.33
13014.23,37849.48,10925.43,47.63
14014.9,38431.44,11080.7,48.35
15015.49,38433.56,11081.18,48.35
16016.4,38434.59,11081.81,48.36
17017.48,38436.17,11082.1,48.36
18018.61,38436.48,11082.45,48.36
19019.81,38497.43,11088.6,48.42
20020.93,38499.19,11089.58,48.43
21021.79,38514.68,11099.13,48.45
22022.73,38520.9,11102.72,48.46
23023.45,38534.68,11111.8,48.48
24024.08,38541.05,11114.24,48.49
