time,sent,received,total
1.93,6586.83,26045.05,31.87
1002.62,6587.92,26046.72,31.87
2003.27,6588.44,26048.34,31.87
3004.29,6589.13,26050.09,31.87
4004.94,6592.8,26054.08,31.88
5005.62,6602.9,26068.09,31.9
6006.27,6603.87,26069.83,31.91
7006.98,6607.33,26074.88,31.92
8007.7,6616.96,26090.69,31.94
9008.35,6617.96,26093.54,31.94
10009.44,6618.21,26095.27,31.95
11010.58,6785.78,26922.28,32.92
12011.33,6879.36,27222.14,33.3
13012.02,6918.83,27509.85,33.62
14012.72,7060.56,27968.51,34.21
15013.37,7061.56,27970.31,34.21
16014.48,7062.12,27972.21,34.21
17015.39,7066.21,27978.56,34.22
18016.54,7075.42,27992.06,34.25
19017.9,7077.6,27997.46,34.25
20018.99,7086.69,28011.08,34.27
21019.62,7087.89,28012.95,34.28
22020.28,7091.18,28018.18,34.29
23020.99,7091.78,28019.88,34.29
24021.69,7092.81,28022.99,34.29
25022.68,7121.4,28379.26,34.67
