time,total,idle,mem_total,mem_free,1655/cpu,1655/rss
1005.9,1007803,974836,3887864,2119020,7258,180272
2007.8,1008203,975233,3887864,2119020,7260,180272
3011.21,1008602,975629,3887864,2119296,7262,180272
4012.44,1009000,976017,3887864,2118888,7264,180272
5013.17,1009400,976396,3887864,2121144,7266,180272
6013.82,1009799,976793,3887864,2120892,7266,180272
7014.48,1010198,977189,3887864,2121348,7267,180272
8015.13,1010598,977586,3887864,2121372,7269,180272
9015.75,1010998,977981,3887864,2121372,7273,180272
10017.13,1011396,978367,3887864,2121624,7278,180272
11017.96,1011796,978729,3887864,2119860,7284,180276
12018.62,1012197,979073,3887864,2117592,7287,180276
13019.27,1012599,979421,3887864,2117844,7288,180276
14020.08,1013001,979771,3887864,2117476,7289,180276
15020.85,1013405,980098,3887864,2117144,7292,180276
16022.47,1013806,980464,3887864,2115908,7293,180276
17024.19,1014204,980858,3887864,2115908,7296,180276
18025.81,1014603,981254,3887864,2116028,7297,180280
19027.4,1015002,981648,3887864,2112500,7300,180280
20028.95,1015400,982036,3887864,2112500,7304,180280
21030.39,1015794,982414,3887864,2112000,7314,180280
22032.12,1016190,982807,3887864,2112380,7318,180280
23034.39,1016590,983203,3887864,2113044,7321,180280
24036.43,1016990,983600,3887864,2113304,7322,180280
25037.36,1017386,983960,3887864,2110060,7326,180280
26038.01,1017786,984358,3887864,2110060,7328,180280
27038.71,1018183,984750,3887864,2112856,7331,180284
