time,total,idle,mem_total,mem_free,1965/cpu,1965/rss,1995/cpu,1995/rss,2009/cpu,2009/rss,2022/cpu,2022/rss,2900/cpu,2900/rss,2918/cpu,2918/rss,45263/cpu,45263/rss,45469/cpu,45469/rss,45764/cpu,45764/rss,45963/cpu,45963/rss,46357/cpu,46357/rss,46634/cpu,46634/rss
1006.73,4471371,3908230,3887864,814140,113468,521780,21412,72224,27594,133708,50317,100964,3927,95664,1014,43424,541,50348,1292,55388,452,47092,2301,69364,711,67116,3022,56544
2009.55,4471768,3908579,3887864,800464,113478,521780,21414,72224,27596,133708,50321,100964,3927,95664,1014,43424,541,50348,1292,55388,452,47092,2301,69364,711,67120,3023,56544
3018.42,4472165,3908945,3887864,816764,113485,521780,21415,72224,27599,133712,50323,100964,3928,95664,1014,43424,541,50348,1292,55388,452,47092,2301,69364,711,67120,3023,56544
4021.37,4472553,3909277,3887864,817568,113497,521780,21417,72224,27602,133712,50329,100964,3928,95664,1014,43424,541,50348,1292,55388,452,47092,2301,69364,711,67120,3024,56544
5024.2,4472947,3909648,3887864,816840,113503,521780,21418,72224,27604,133712,50332,100964,3928,95664,1014,43424,541,50348,1292,55388,452,47092,2301,69364,711,67120,3025,56544
6027.44,4473343,3909980,3887864,810300,113512,521780,21420,72224,27606,133712,50336,100964,3928,95664,1014,43424,541,50348,1293,55388,452,47092,2302,69364,711,67120,3025,56544
7030.17,4473742,3910331,3887864,810064,113524,521780,21421,72224,27608,133712,50342,100964,3929,95664,1014,43424,541,50348,1293,55388,453,47092,2302,69364,711,67120,3026,56544
8032.96,4474138,3910684,3887864,807596,113532,521780,21422,72224,27610,133712,50346,100964,3929,95664,1014,43424,541,50348,1293,55388,453,47092,2302,69364,711,67120,3026,56544
9037.43,4474528,3911040,3887864,807372,113543,521780,21427,72224,27612,133712,50352,100964,3929,95664,1014,43424,541,50348,1293,55388,453,47092,2303,69364,711,67120,3026,56544
10044.37,4474913,3911375,3887864,801424,113554,521780,21430,72224,27615,133716,50359,100964,3930,95664,1014,43424,541,50348,1293,55388,454,47092,2304,69364,712,67120,3028,56544
11047.7,4475306,3911454,3887864,786956,113651,521788,21433,72224,27629,133716,50394,102172,3932,95664,1015,43424,542,50364,1299,55392,454,47092,2319,69380,712,67124,3041,56544
12052.59,4475698,3911661,3887864,787556,113689,521792,21435,72224,27634,133716,50405,102172,3934,95664,1015,43424,543,50364,1302,55392,455,47092,2324,69384,714,67124,3047,56548
13064.99,4476091,3911895,3887864,791944,113698,521792,21437,72224,27635,133716,50409,102172,3935,95664,1015,43424,544,50364,1302,55392,455,47092,2325,69384,714,67124,3048,56548
14069.8,4476484,3912128,3887864,794208,113714,521792,21438,72224,27639,133716,50416,102172,3937,95664,1016,43424,545,50368,1302,55392,455,47092,2325,69384,714,67124,3048,56548
15074.58,4476880,3912359,3887864,790468,113722,521792,21440,72224,27641,133716,50420,102172,3937,95664,1016,43424,548,50376,1302,55392,455,47092,2325,69384,714,67124,3050,56548
16079.96,4477272,3912621,3887864,790832,113732,521792,21442,72224,27644,133716,50424,102172,3938,95664,1016,43424,550,50376,1304,55392,455,47092,2325,69384,714,67124,3050,56548
17087.26,4477665,3912856,3887864,800908,113747,521792,21444,72224,27648,133716,50431,102172,3938,95664,1016,43424,552,50380,1304,55392,455,47092,2326,69384,714,67124,3051,56548
18093.39,4478051,3913138,3887864,802160,113758,521792,21445,72224,27651,133716,50437,102172,3939,95664,1016,43424,555,50380,1304,55392,455,47092,2327,69384,714,67124,3051,56548
19105.57,4478438,3913405,3887864,800312,113767,521792,21448,72224,27654,133716,50440,102172,3939,95664,1016,43424,558,50384,1304,55392,455,47092,2327,69384,714,67124,3051,56548
20116.48,4478835,3913691,3887864,807948,113774,521792,21449,72224,27657,133716,50444,102172,3939,95664,1016,43424,561,50384,1304,55392,455,47092,2328,69384,714,67124,3051,56548
21121.98,4479223,3913973,3887864,808252,113784,521792,21451,72224,27660,133716,50449,102172,3940,95664,1016,43424,564,50384,1305,55392,455,47092,2328,69384,714,67124,3053,56548
22126.44,4479614,3914232,3887864,812108,113795,521792,21452,72224,27663,133716,50453,102172,3940,95664,1016,43424,567,50384,1305,55392,456,47092,2328,69384,714,67124,3053,56548
23150.53,4480005,3914481,3887864,811728,113819,521796,21455,72224,27667,133720,50461,102172,3941,95664,1016,43424,571,50388,1307,55396,457,47092,2330,69384,715,67124,3055,56548
24161.71,4480405,3914560,3887864,807160,113917,521816,21457,72224,27684,133720,50489,102172,3945,95664,1017,43424,575,50388,1311,55400,457,47092,2348,69400,721,67124,3072,56548
25165.57,4480799,3914785,3887864,805764,114001,521832,21459,72224,27688,133720,50497,102172,3946,95664,1017,43424,577,50400,1314,55400,457,47092,2355,69400,721,67124,3077,56548
26168.71,4481197,3915112,3887864,801128,114010,521832,21460,72224,27690,133720,50501,102172,3946,95664,1017,43424,578,50424,1314,55400,458,47092,2355,69400,722,67124,3077,56552
27171.58,4481596,3915450,3887864,801344,114025,521832,21463,72224,27693,133720,50508,102172,3946,95664,1017,43424,579,50428,1315,55404,458,47092,2356,69400,722,67124,3078,56552
28174.34,4481993,3915780,3887864,805408,114033,521832,21463,72224,27694,133720,50512,102172,3947,95664,1017,43424,580,50432,1315,55404,458,47092,2356,69400,722,67124,3078,56552
29177.23,4482388,3916155,3887864,805568,114037,521832,21467,72224,27696,133720,50514,102172,3947,95664,1017,43424,580,50432,1315,55404,458,47092,2356,69400,723,67124,3079,56552
30189.45,4482783,3916531,3887864,805568,114044,521832,21469,72224,27697,133720,50518,102172,3947,95664,1018,43424,581,50432,1315,55404,458,47092,2357,69400,723,67124,3079,56552
31192.47,4483176,3916868,3887864,799320,114054,521832,21471,72224,27701,133720,50523,102172,3948,95664,1018,43424,581,50432,1316,55404,458,47092,2357,69400,723,67124,3080,56552
