time,total,idle,mem_total,mem_free,1965/cpu,1965/rss,1995/cpu,1995/rss,2009/cpu,2009/rss,2022/cpu,2022/rss,2900/cpu,2900/rss,2918/cpu,2918/rss,45263/cpu,45263/rss,45469/cpu,45469/rss,45764/cpu,45764/rss,45963/cpu,45963/rss,46357/cpu,46357/rss,46634/cpu,46634/rss
1017.18,4364356,3817440,3887864,806776,109725,521552,20899,72212,26834,133608,48759,103968,3778,95340,986,43288,467,51000,1170,55348,416,47012,2059,69460,642,65972,2747,56516
2020.17,4364750,3817771,3887864,820056,109736,521552,20903,72212,26837,133608,48764,103968,3781,95368,986,43288,468,51000,1170,55348,416,47012,2059,69460,642,65972,2747,56516
3022.95,4365148,3818141,3887864,821448,109746,521552,20905,72212,26839,133608,48769,103968,3782,95368,986,43288,468,51000,1170,55348,416,47012,2059,69460,642,65972,2748,56516
4025.87,4365544,3818493,3887864,820184,109752,521552,20907,72212,26842,133608,48771,103968,3782,95368,986,43292,468,51000,1170,55348,416,47012,2059,69460,642,65972,2749,56516
5029.14,4365936,3818858,3887864,819996,109761,521552,20908,72212,26844,133608,48775,103968,3782,95368,986,43292,468,51000,1170,55348,417,47012,2059,69460,642,65972,2749,56516
6032.08,4366331,3819221,3887864,817744,109767,521552,20909,72212,26846,133608,48777,103968,3782,95368,986,43292,468,51000,1170,55348,417,47012,2059,69460,642,65972,2749,56516
7037.71,4366726,3819550,3887864,813840,109775,521552,20911,72212,26849,133608,48782,103968,3782,95368,986,43292,468,51000,1170,55348,417,47012,2059,69460,642,65972,2749,56516
8046.41,4367114,3819883,3887864,814284,109788,521552,20913,72212,26852,133608,48788,103968,3782,95368,986,43292,468,51000,1171,55348,418,47012,2060,69460,642,65972,2750,56516
9049.3,4367506,3820206,3887864,817296,109804,521552,20915,72212,26855,133608,48795,103968,3784,95368,986,43292,468,51000,1172,55348,418,47012,2062,69460,643,65972,2750,56516
10056.03,4367900,3820575,3887864,813400,109811,521552,20916,72212,26856,133608,48798,103968,3784,95368,986,43292,468,51000,1172,55348,418,47012,2062,69460,643,65972,2751,56516
11080.12,4368293,3820659,3887864,801532,109900,521564,20922,72212,26867,133608,48833,100980,3786,95368,987,43300,469,51000,1176,55348,418,47012,2080,69872,644,65972,2765,56520
12087.82,4368690,3820863,3887864,802924,109943,521568,20924,72212,26871,133612,48845,100980,3788,95384,987,43304,469,51000,1179,55352,419,47012,2085,69984,644,65972,2770,56520
13091.66,4369084,3821109,3887864,797984,109954,521568,20925,72212,26877,133612,48851,100980,3789,95384,987,43304,469,51000,1179,55352,419,47012,2085,69984,644,65972,2771,56520
14101.39,4369481,3821348,3887864,805292,109967,521568,20927,72212,26881,133612,48855,100980,3790,95388,988,43304,469,51000,1179,55352,419,47012,2085,69984,644,65972,2772,56520
