time,total,idle,mem_total,mem_free,1965/cpu,1965/rss,1995/cpu,1995/rss,2009/cpu,2009/rss,2022/cpu,2022/rss,2900/cpu,2900/rss,2918/cpu,2918/rss,45263/cpu,45263/rss,45469/cpu,45469/rss,45764/cpu,45764/rss,45963/cpu,45963/rss,46357/cpu,46357/rss,46634/cpu,46634/rss
1006.79,4257084,3726729,3887864,818952,105784,514212,20375,72132,26057,133488,47152,102724,3631,94132,954,43440,387,60256,1042,55108,380,46900,1805,69308,571,64296,2456,56512
2010.51,4257480,3727066,3887864,815788,105799,514212,20377,72132,26060,133488,47159,102776,3631,94132,954,43440,387,60256,1042,55108,380,46900,1806,69308,571,64296,2456,56512
3013.49,4257876,3727449,3887864,820164,105803,514212,20378,72132,26061,133488,47162,102776,3631,94132,955,43440,387,60256,1042,55108,380,46900,1806,69308,571,64296,2457,56512
4016.39,4258267,3727773,3887864,819348,105817,514212,20379,72132,26064,133488,47168,102788,3632,94132,956,43440,387,60256,1043,55108,380,46900,1807,69308,571,64296,2457,56512
5019.22,4258667,3728153,3887864,820664,105822,514212,20382,72132,26065,133488,47171,102788,3632,94132,956,43440,387,60256,1043,55108,380,46900,1807,69308,571,64296,2457,56512
6024.94,4259062,3728481,3887864,831400,105833,514212,20383,72132,26068,133488,47175,102796,3632,94132,956,43440,387,60260,1043,55108,380,46900,1807,69308,571,64296,2458,56512
7027.92,4259458,3728833,3887864,831160,105836,514212,20384,72132,26070,133488,47176,102796,3632,94132,956,43440,387,60260,1043,55108,380,46900,1807,69308,572,64296,2459,56512
8030.86,4259852,3729177,3887864,827248,105849,514212,20386,72132,26074,133488,47181,102812,3633,94132,956,43440,387,60260,1043,55108,380,46900,1807,69308,572,64296,2459,56512
9037.08,4260243,3729531,3887864,827936,105858,514212,20388,72132,26075,133488,47187,102816,3633,94132,956,43440,387,60260,1044,55108,380,46900,1807,69308,572,64296,2460,56512
10045.86,4260635,3729882,3887864,825444,105872,514212,20391,72132,26079,133488,47194,102816,3634,94132,956,43440,387,60260,1044,55108,380,46900,1807,69308,572,64296,2460,56512
11056.77,4261021,3729971,3887864,820020,105980,514328,20396,72140,26087,133488,47215,102816,3635,94140,956,43440,388,60288,1046,55112,381,46900,1819,69312,572,64296,2475,56524
12063.07,4261414,3730064,3887864,819132,106089,518684,20400,72140,26096,133488,47242,102824,3639,94144,957,43448,389,60420,1052,55116,382,46900,1834,69332,573,64296,2482,56524
13072.26,4261806,3730315,3887864,815332,106097,518696,20401,72140,26098,133488,47246,102824,3639,94144,957,43448,389,60420,1052,55116,382,46900,1834,69332,573,64296,2483,56524
14078.86,4262201,3730562,3887864,815564,106112,518712,20403,72140,26102,133488,47254,102824,3642,94200,958,43452,389,60428,1053,55116,382,46900,1835,69332,573,64296,2483,56524
15097.6,4262595,3730755,3887864,822104,106140,518752,20406,72140,26107,133488,47262,102832,3643,94312,958,43456,391,60472,1055,55116,383,46900,1837,69332,574,64336,2486,56524
16108.51,4262992,3730865,3887864,819452,106228,518784,20409,72140,26121,133524,47287,103056,3647,94588,959,43464,395,60532,1059,55180,384,46900,1850,69356,580,66508,2503,56532
17111.38,4263380,3731104,3887864,819100,106269,518804,20410,72140,26130,133528,47302,103300,3648,94620,959,43464,398,60564,1061,55184,385,46904,1858,69360,580,66552,2509,56772
18114.12,4263781,3731453,3887864,819100,106277,518804,20412,72140,26132,133528,47305,103300,3648,94624,959,43464,398,60564,1061,55184,385,46904,1858,69360,580,66560,2509,56772
19117.12,4264177,3731778,3887864,812688,106285,518808,20413,72140,26134,133528,47309,103300,3648,94624,959,43464,399,60572,1061,55184,385,46904,1858,69360,580,66560,2509,56772
20119.9,4264573,3732139,3887864,812700,106292,518808,20415,72140,26136,133528,47312,103300,3648,94652,959,43464,399,60572,1062,55188,385,46904,1859,69360,580,66560,2510,56772
21126.3,4264959,3732491,3887864,813360,106303,518808,20417,72140,26139,133528,47319,103304,3648,94652,959,43464,399,60576,1063,55188,386,46908,1859,69360,581,66560,2511,56772
22129.11,4265351,3732824,3887864,815216,106318,518808,20418,72140,26141,133528,47325,103304,3650,94672,959,43464,399,60576,1064,55188,386,46908,1861,69360,581,66560,2511,56772
23131.99,4265752,3733198,3887864,815608,106323,518808,20420,72140,26142,133528,47328,103304,3650,94672,959,43464,399,60576,1064,55188,386,46908,1861,69360,581,66560,2512,56772
24134.76,4266149,3733545,3887864,810824,106333,518808,20422,72140,26144,133528,47334,103304,3650,94716,959,43464,399,60576,1064,55188,386,46908,1861,69360,582,66592,2512,56772
25137.59,4266545,3733920,3887864,811460,106340,518808,20423,72140,26146,133528,47337,103304,3650,94716,959,43464,399,60576,1064,55188,386,46908,1861,69360,582,66592,2512,56772
26140.36,4266943,3734261,3887864,805200,106351,518808,20425,72140,26148,133528,47343,103308,3651,94724,959,43464,399,60576,1065,55188,386,46908,1861,69360,582,66604,2513,56772
27146.6,4267336,3734613,3887864,805628,106357,518808,20427,72140,26152,133528,47347,103308,3651,94724,959,43464,399,60576,1065,55188,386,46908,1861,69360,582,66604,2514,56772
