time,total,idle,mem_total,mem_free,1965/cpu,1965/rss,1995/cpu,1995/rss,2009/cpu,2009/rss,2022/cpu,2022/rss,2900/cpu,2900/rss,2918/cpu,2918/rss,45263/cpu,45263/rss,45469/cpu,45469/rss,45764/cpu,45764/rss,45963/cpu,45963/rss,46357/cpu,46357/rss,46634/cpu,46634/rss
1010.63,4292093,3756427,3887864,806420,107131,528956,20545,72148,26310,133528,47679,104428,3680,95188,965,43484,406,50836,1085,55220,392,46980,1890,69380,594,67044,2551,56780
2019.12,4292484,3756767,3887864,807736,107144,528956,20548,72148,26314,133528,47685,104428,3681,95188,965,43484,406,50836,1085,55220,393,46980,1890,69380,594,67044,2552,56780
3021.95,4292872,3757092,3887864,808716,107160,528956,20549,72148,26317,133528,47692,104428,3681,95188,965,43484,406,50836,1085,55220,393,46980,1892,69380,594,67044,2552,56780
4024.75,4293268,3757471,3887864,809232,107165,528956,20550,72148,26319,133528,47695,104428,3681,95188,966,43164,406,50836,1085,55220,393,46980,1892,69380,594,67044,2553,56780
5027.4,4293664,3757820,3887864,808184,107173,528956,20552,72208,26321,133528,47700,104428,3681,95188,966,43164,406,50836,1085,55220,393,46980,1892,69380,594,67044,2553,56780
6030.1,4294056,3758180,3887864,807848,107180,528956,20556,72208,26323,133528,47703,104428,3681,95188,967,43164,406,50836,1085,55220,393,46980,1892,69380,594,67044,2554,56780
7033.0,4294447,3758499,3887864,801544,107192,528956,20557,72208,26325,133528,47709,104428,3682,95188,967,43164,406,50836,1087,55220,393,46980,1893,69380,594,67044,2554,56780
8041.58,4294840,3758844,3887864,805588,107204,528956,20559,72208,26330,133528,47715,104428,3682,95188,967,43164,406,50836,1087,55220,393,46980,1893,69380,594,67044,2555,56780
9045.33,4295233,3759165,3887864,797712,107221,528956,20563,72208,26335,133528,47722,104428,3683,95188,967,43164,407,50836,1087,55220,393,46980,1893,69380,595,67044,2556,56780
10048.71,4295627,3759519,3887864,805012,107229,528956,20564,72208,26338,133528,47726,104428,3684,95188,967,43164,407,50836,1087,55220,393,46980,1893,69380,595,67044,2556,56780
11070.88,4296014,3759624,3887864,807560,107321,528980,20568,72208,26350,133528,47759,105312,3686,95188,967,43164,408,50836,1091,55224,394,46980,1909,69388,595,67052,2570,56796
12075.82,4296416,3759798,3887864,809600,107363,528988,20570,72208,26354,133528,47772,105336,3688,95204,967,43164,408,50844,1094,55240,396,46988,1915,69392,596,67052,2577,56556
13082.37,4296809,3760053,3887864,810032,107379,528988,20572,72208,26357,133528,47780,105356,3689,95212,967,43164,408,50844,1095,55240,396,46988,1917,69392,596,67052,2577,56556
14088.11,4297203,3760282,3887864,795444,107394,528992,20573,72208,26361,133528,47787,105388,3690,95212,967,43164,409,50848,1095,55240,396,46988,1918,69396,596,67052,2577,56556
15094.67,4297595,3760547,3887864,795924,107404,528992,20574,72208,26363,133528,47791,105388,3690,95212,967,43164,412,50848,1095,55240,396,46988,1918,69396,596,67052,2578,56556
16104.58,4297992,3760780,3887864,801052,107414,528992,20577,72208,26365,133528,47796,105388,3691,95212,969,43164,415,50852,1096,55240,396,46988,1918,69396,596,67052,2578,56556
17111.6,4298384,3761044,3887864,800852,107426,528992,20579,72208,26370,133528,47802,105408,3692,95212,969,43164,417,50852,1097,55240,396,46988,1918,69396,596,67052,2579,56556
18118.31,4298781,3761308,3887864,800804,107433,528992,20581,72208,26373,133528,47806,105424,3692,95212,969,43164,420,50860,1097,55240,396,46988,1918,69396,597,67052,2580,56556
19128.92,4299169,3761575,3887864,811152,107444,528992,20583,72208,26375,133528,47810,105424,3692,95212,969,43164,423,50884,1097,55240,396,46988,1918,69396,598,67052,2580,56556
20143.18,4299565,3761865,3887864,810412,107451,528992,20584,72208,26378,133528,47813,105444,3692,95212,969,43164,426,50900,1097,55240,396,46988,1918,69396,598,67052,2581,56556
21148.55,4299958,3762131,3887864,812352,107461,528992,20586,72208,26380,133528,47817,105444,3693,95212,969,43164,429,50904,1097,55240,396,46988,1918,69396,598,67052,2581,56556
22155.2,4300355,3762412,3887864,812992,107469,528992,20587,72208,26383,133528,47821,105444,3693,95212,969,43164,433,50904,1098,55240,396,46988,1918,69396,598,67052,2581,56556
23176.89,4300749,3762663,3887864,809248,107485,528992,20588,72208,26385,133528,47830,105452,3694,95212,969,43164,436,50936,1099,55240,396,46988,1920,69396,598,67052,2582,56556
24186.91,4301152,3762734,3887864,808588,107628,529008,20591,72208,26395,133528,47855,105456,3697,95216,969,43164,440,50944,1103,55256,398,46988,1938,69412,601,67068,2597,56240
25189.83,4301542,3762932,3887864,800272,107701,529032,20593,72212,26401,133528,47873,105456,3699,95228,969,43164,443,50956,1106,55256,398,46988,1949,69412,604,67068,2607,56240
26195.79,4301935,3763282,3887864,800024,107706,529036,20595,72212,26404,133528,47876,105464,3699,95228,970,43164,444,50960,1106,55256,398,46988,1949,69412,604,67068,2607,56240
27198.94,4302334,3763606,3887864,801040,107716,529036,20597,72212,26405,133528,47881,105464,3699,95228,970,43164,445,50960,1106,55256,398,46988,1949,69412,604,67068,2608,56240
28203.29,4302728,3763953,3887864,801168,107723,529036,20598,72212,26408,133528,47885,105464,3700,95228,970,43164,445,50960,1106,55256,398,46988,1949,69412,604,67068,2609,56240
29210.45,4303120,3764288,3887864,794392,107733,529036,20600,72212,26410,133528,47889,105464,3700,95228,970,43164,445,50960,1107,55256,399,46988,1949,69412,605,67068,2610,56240
30214.99,4303519,3764653,3887864,809680,107741,529036,20601,72212,26411,133528,47892,105464,3700,95228,970,43164,445,50960,1107,55256,399,46988,1949,69412,605,67068,2610,56240
31217.68,4303914,3765034,3887864,809680,107746,529036,20603,72212,26413,133528,47894,105464,3700,95228,970,43164,446,50960,1108,55256,399,46988,1949,69412,605,67068,2610,56240
32220.45,4304305,3765377,3887864,803688,107755,529036,20604,72212,26414,133528,47898,105464,3700,95228,970,43164,446,50960,1108,55256,399,46988,1949,69412,605,67068,2611,56240
33223.12,4304703,3765737,3887864,803688,107768,529036,20606,72212,26416,133528,47906,105464,3701,95232,970,43164,446,50960,1108,55256,399,46988,1951,69412,605,67068,2611,56240
34225.81,4305096,3766088,3887864,804280,107776,529036,20607,72212,26418,133528,47908,105464,3701,95232,970,43164,446,50960,1110,55256,399,46988,1951,69412,605,67068,2612,56240
35232.73,4305481,3766441,3887864,804280,107791,529036,20610,72212,26422,133528,47917,105464,3702,95232,970,43164,447,50960,1110,55256,399,46988,1952,69412,606,67068,2612,56240
