time,total,idle,mem_total,mem_free,27763/cpu,27763/rss
1005.89,2518400,2282886,3887864,973024,4939,179940
2007.97,2518798,2283274,3887864,972772,4942,179940
3016.43,2519200,2283661,3887864,973276,4948,179940
4018.52,2519594,2284028,3887864,972680,4964,179940
5019.45,2519992,2284423,3887864,973172,4966,179940
6020.09,2520392,2284803,3887864,976328,4968,179940
7020.78,2520792,2285198,3887864,976328,4971,179940
8021.46,2521191,2285594,3887864,975848,4972,179940
9022.11,2521590,2285991,3887864,976604,4973,179940
10023.59,2521989,2286373,3887864,976600,4978,179940
11024.56,2522386,2286715,3887864,970672,4990,179940
12025.49,2522776,2287006,3887864,948068,4996,179940
13026.96,2523158,2287309,3887864,933960,5002,179940
14027.95,2523545,2287618,3887864,912884,5006,179940
15028.97,2523935,2287952,3887864,904580,5009,179940
16031.11,2524331,2288104,3887864,810368,5011,179940
17033.4,2524728,2288107,3887864,796456,5014,179940
18040.51,2525127,2288110,3887864,776296,5018,179940
19043.52,2525527,2288110,3887864,772768,5020,179940
20044.99,2525925,2288112,3887864,772768,5026,179940
21046.53,2526326,2288113,3887864,767512,5030,179940
22048.23,2526726,2288122,3887864,763788,5033,179940
23049.76,2527125,2288125,3887864,760504,5038,179940
24051.53,2527526,2288125,3887864,751432,5041,179940
25055.42,2527926,2288127,3887864,739856,5045,179940
26057.02,2528324,2288130,3887864,727744,5053,179940
27058.68,2528718,2288131,3887864,717904,5057,179940
28060.05,2529120,2288133,3887864,690184,5061,179940
29061.51,2529519,2288136,3887864,680108,5063,179940
30063.07,2529918,2288140,3887864,671044,5069,179940
31064.79,2530320,2288142,3887864,617868,5074,179940
32067.84,2530719,2288142,3887864,610056,5077,179940
33071.58,2531119,2288145,3887864,609300,5082,179940
34073.22,2531519,2288145,3887864,608092,5087,179940
35075.16,2531915,2288146,3887864,605520,5089,179940
36077.09,2532315,2288146,3887864,586368,5093,179940
37078.51,2532716,2288150,3887864,582896,5099,179948
38080.18,2533109,2288434,3887864,455076,5101,179948
39081.43,2533506,2288718,3887864,452716,5104,179948
40082.27,2533901,2289008,3887864,424312,5109,179948
41083.14,2534299,2289359,3887864,405440,5111,179948
42083.89,2534698,2289671,3887864,428024,5112,179948
43084.66,2535096,2290065,3887864,436836,5115,179948
44085.4,2535495,2290462,3887864,444236,5116,179948
45086.07,2535893,2290858,3887864,453060,5117,179948
46087.54,2536294,2291254,3887864,463976,5119,179948
47088.37,2536691,2291623,3887864,464056,5123,179948
48089.04,2537091,2292021,3887864,464740,5124,179948
49089.72,2537490,2292417,3887864,465428,5126,179948
50090.46,2537887,2292805,3887864,473460,5129,179948
51091.77,2538288,2293200,3887864,477168,5130,179948
52093.3,2538684,2293590,3887864,480436,5132,179948
53094.23,2539076,2293909,3887864,877172,5140,179948
