time,total,idle,mem_total,mem_free,27763/cpu,27763/rss
1003.0,2390687,2204812,3887864,977000,3719,180164
2005.01,2391085,2205202,3887864,977252,3721,180164
3006.7,2391483,2205585,3887864,977000,3733,180164
4009.55,2391880,2205971,3887864,977256,3735,180164
5011.39,2392276,2206353,3887864,976732,3741,180164
6012.9,2392677,2206745,3887864,977068,3744,180164
7013.7,2393076,2207114,3887864,978132,3747,180164
8015.4,2393477,2207511,3887864,978132,3749,180164
9016.05,2393876,2207907,3887864,974604,3751,180164
10016.69,2394274,2208301,3887864,974852,3754,180164
11017.49,2394667,2208648,3887864,966524,3761,180164
12018.52,2395050,2208945,3887864,950520,3767,180164
13050.95,2395452,2209274,3887864,934996,3771,180164
14051.83,2395838,2209575,3887864,922608,3777,180168
15053.08,2396228,2209910,3887864,903832,3780,180168
16054.53,2396621,2210183,3887864,807528,3782,180168
17056.16,2397022,2210186,3887864,800220,3785,180168
18060.07,2397421,2210193,3887864,784596,3788,180168
19061.63,2397821,2210197,3887864,783152,3791,180168
20063.26,2398220,2210199,3887864,777036,3797,180172
21065.23,2398622,2210199,3887864,777036,3800,180172
22068.05,2399021,2210200,3887864,752844,3803,180172
23073.99,2399422,2210203,3887864,751084,3806,180172
24078.98,2399824,2210208,3887864,748116,3810,180172
25080.72,2400221,2210217,3887864,738328,3822,178856
26085.55,2400622,2210221,3887864,734200,3827,178856
27086.99,2401022,2210223,3887864,701948,3832,178856
28089.11,2401418,2210227,3887864,699676,3837,178860
29090.54,2401817,2210230,3887864,688840,3841,178860
30093.31,2402218,2210232,3887864,679044,3845,178860
31097.09,2402617,2210236,3887864,661208,3849,178860
32098.75,2403019,2210238,3887864,630392,3852,178860
33100.47,2403420,2210239,3887864,605428,3855,178860
34102.23,2403819,2210239,3887864,605428,3858,178860
35104.37,2404219,2210240,3887864,604924,3863,178860
36106.08,2404618,2210243,3887864,603412,3867,178860
37107.68,2405017,2210245,3887864,602656,3870,178860
38108.85,2405416,2210350,3887864,539492,3873,178860
39110.25,2405815,2210642,3887864,456496,3876,178860
40112.05,2406209,2210917,3887864,448684,3883,178860
41113.16,2406607,2211209,3887864,454376,3885,178860
42113.91,2407005,2211552,3887864,461412,3887,178860
43114.73,2407401,2211946,3887864,462880,3889,179076
44115.57,2407802,2212342,3887864,466184,3890,179076
45116.33,2408199,2212736,3887864,471300,3892,179076
46117.12,2408597,2213132,3887864,476032,3894,179076
47117.9,2408995,2213528,3887864,480364,3896,179076
48119.18,2409395,2213911,3887864,479596,3897,179076
49120.05,2409793,2214294,3887864,491552,3899,179076
50120.78,2410190,2214686,3887864,491796,3903,179076
51121.51,2410588,2215079,3887864,494016,3904,179076
52122.23,2410987,2215472,3887864,497952,3909,179076
53123.12,2411386,2215810,3887864,888304,3913,179076
