time,total,idle,mem_total,mem_free,3552/cpu,3552/rss,4298/cpu,4298/rss
1007.44,4702428,3879389,3887864,2431624,32820,78476,576,1832
2008.54,4702819,3879710,3887864,2428696,32837,78476,576,1832
3009.45,4703208,3880036,3887864,2415220,32844,78476,576,1832
4010.27,4703607,3880426,3887864,2414980,32848,78476,576,1832
5011.08,4704006,3880823,3887864,2414980,32849,78476,576,1832
6011.96,4704406,3881216,3887864,2415088,32850,78476,576,1832
7013.88,4704806,3881611,3887864,2415264,32851,78476,576,1832
8014.87,4705203,3881994,3887864,2415780,32859,78476,576,1832
9015.79,4705597,3882370,3887864,2419232,32863,78476,576,1832
10016.62,4705993,3882724,3887864,2419340,32864,78476,576,1832
11017.43,4706393,3883121,3887864,2419320,32866,78476,576,1832
12018.26,4706794,3883517,3887864,2419800,32867,78476,576,1832
13020.12,4707193,3883902,3887864,2419900,32877,78476,576,1832
14022.43,4707588,3884270,3887864,2419944,32889,78476,576,1832
15025.94,4707984,3884646,3887864,2420360,32898,78476,576,1832
16028.74,4708384,3885041,3887864,2421184,32900,78476,576,1832
17030.89,4708784,3885436,3887864,2421912,32901,78476,576,1832
18032.75,4709182,3885816,3887864,2422860,32910,78476,576,1832
19034.77,4709581,3886211,3887864,2423752,32911,78476,576,1832
20036.84,4709980,3886606,3887864,2424272,32914,78476,576,1832
21038.87,4710378,3887000,3887864,2423768,32916,78476,576,1832
22040.75,4710773,3887389,3887864,2423944,32922,78476,576,1832
23042.64,4711171,3887779,3887864,2423868,32925,78476,576,1832
24044.77,4711570,3888166,3887864,2423868,32927,78476,577,1832
25046.87,4711971,3888560,3887864,2423868,32929,78476,577,1832
26048.88,4712367,3888944,3887864,2424120,32940,78476,577,1832
27050.92,4712764,3889338,3887864,2424120,32943,78476,577,1832
28052.74,4713161,3889717,3887864,2424148,32951,78476,577,1832
29054.75,4713561,3890112,3887864,2424404,32954,78476,577,1832
30056.84,4713962,3890509,3887864,2424656,32955,78476,577,1832
31058.67,4714362,3890902,3887864,2423900,32958,78476,577,1832
32060.52,4714759,3891294,3887864,2423900,32960,78476,577,1832
33062.59,4715156,3891686,3887864,2423900,32963,78476,577,1832
34064.78,4715556,3892078,3887864,2423900,32965,78476,577,1832
35066.91,4715956,3892473,3887864,2423900,32967,78476,577,1832
36069.02,4716355,3892869,3887864,2424152,32968,78476,577,1832
37071.02,4716753,3893259,3887864,2424152,32972,78476,577,1832
38072.32,4717151,3893638,3887864,2424424,32981,78476,577,1832
39074.3,4717551,3894031,3887864,2424424,32983,78476,577,1832
40077.53,4717950,3894427,3887864,2424172,32985,78476,578,1832
41079.68,4718349,3894820,3887864,2424172,32988,78476,578,1832
42081.8,4718749,3895216,3887864,2424424,32989,78476,579,1832
43083.84,4719146,3895605,3887864,2424172,32994,78476,579,1832
44086.01,4719546,3895999,3887864,2424172,32996,78476,579,1832
45088.41,4719946,3896388,3887864,2424424,33004,78476,579,1832
46090.64,4720345,3896783,3887864,2424424,33005,78476,579,1832
47092.86,4720743,3897176,3887864,2424172,33008,78476,579,1832
48096.09,4721141,3897562,3887864,2424172,33015,78476,579,1832
49098.46,4721541,3897951,3887864,2424424,33020,78476,579,1832
50100.9,4721941,3898347,3887864,2424676,33021,78476,579,1832
51103.12,4722339,3898740,3887864,2424676,33024,78476,579,1832
52105.38,4722740,3899136,3887864,2424676,33025,78476,579,1832
53107.47,4723136,3899508,3887864,2424676,33032,78476,579,1832
54109.65,4723537,3899901,3887864,2424676,33034,78476,579,1832
55112.03,4723936,3900289,3887864,2424928,33040,78476,579,1832
56114.31,4724336,3900684,3887864,2425684,33043,78476,579,1832
57116.6,4724734,3901077,3887864,2425684,33046,78476,579,1832
