response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
2.1358,0.0127,0.0000,0.0001,2.1224,0.0005,202,0.1036
2.2209,0.0128,0.0000,0.0002,2.2079,0.0001,202,0.1035
2.6479,0.0126,0.0000,0.0002,2.6350,0.0001,202,0.1035
2.6482,0.0130,0.0000,0.0002,2.6349,0.0001,202,0.1033
2.7533,0.0125,0.0000,0.0002,2.7405,0.0001,202,0.1036
3.0568,0.0130,0.0000,0.0002,3.0433,0.0001,202,0.1030
3.0946,0.0128,0.0000,0.0002,3.0814,0.0001,202,0.1035
3.0965,0.0132,0.0000,0.0001,3.0830,0.0001,202,0.1031
3.1165,0.0127,0.0000,0.0001,3.1036,0.0001,202,0.1036
3.4668,0.0131,0.0000,0.0002,3.4533,0.0001,202,0.1032
2.3520,0.0041,0.0000,0.0001,2.3477,0.0001,202,2.3244
2.2515,0.0044,0.0000,0.0001,2.2468,0.0002,202,2.7515
2.3027,0.0045,0.0000,0.0001,2.2979,0.0001,202,2.7514
3.0714,0.0058,0.0000,0.0001,3.0653,0.0001,202,2.2394
2.3982,0.0069,0.0000,0.0001,2.3910,0.0001,202,3.2202
3.3760,0.0050,0.0000,0.0002,3.3707,0.0001,202,2.8569
3.1862,0.0055,0.0000,0.0001,3.1804,0.0002,202,3.1981
3.2533,0.0054,0.0000,0.0001,3.2476,0.0001,202,3.1598
3.0237,0.0098,0.0000,0.0001,3.0137,0.0001,202,3.5700
3.3942,0.0040,0.0000,0.0001,3.3900,0.0001,202,3.1996
3.1744,0.0040,0.0000,0.0001,3.1701,0.0001,202,5.0030
2.9632,0.0041,0.0000,0.0001,2.9587,0.0002,202,5.3108
3.8092,0.0045,0.0000,0.0001,3.8043,0.0001,202,4.6764
3.8408,0.0056,0.0000,0.0002,3.8349,0.0001,202,5.0541
3.5852,0.0083,0.0000,0.0002,3.5766,0.0002,202,5.6184
3.3787,0.0068,0.0000,0.0001,3.3716,0.0001,202,6.2329
3.2529,0.0034,0.0000,0.0002,3.2491,0.0002,202,6.4130
3.8981,0.0051,0.0000,0.0002,3.8927,0.0002,202,6.5938
4.1836,0.0050,0.0000,0.0001,4.1783,0.0001,202,6.3843
3.7959,0.0071,0.0000,0.0001,3.7880,0.0002,202,8.2740
3.6826,0.0069,0.0000,0.0002,3.6755,0.0001,202,8.4856
5.6076,0.0056,0.0000,0.0001,5.6015,0.0002,202,6.5937
3.8931,0.0041,0.0000,0.0002,3.8887,0.0002,202,8.8949
5.0178,0.0038,0.0000,0.0002,5.0137,0.0001,202,8.1774
3.6074,0.0046,0.0000,0.0001,3.6025,0.0002,202,9.6116
4.5042,0.0042,0.0000,0.0001,4.4998,0.0001,202,9.2036
4.0590,0.0064,0.0000,0.0002,4.0523,0.0001,202,9.6659
4.9567,0.0080,0.0000,0.0001,4.9484,0.0002,202,10.4919
5.0859,0.0044,0.0000,0.0001,5.0812,0.0002,202,10.5680
3.9924,0.0033,0.0000,0.0001,3.9888,0.0002,202,12.0699
3.4798,0.0042,0.0000,0.0001,3.4751,0.0002,202,12.7880
4.1524,0.0049,0.0000,0.0002,4.1472,0.0001,202,12.1683
3.3809,0.0074,0.0000,0.0002,3.3733,0.0001,202,13.1952
4.6911,0.0055,0.0000,0.0002,4.6851,0.0002,202,12.2013
4.7893,0.0035,0.0000,0.0002,4.7855,0.0001,202,13.2191
4.3111,0.0039,0.0000,0.0001,4.3069,0.0001,202,13.7079
5.4110,0.0044,0.0000,0.0001,5.4063,0.0001,202,13.7250
3.6875,0.0070,0.0000,0.0001,3.6802,0.0002,202,16.0623
3.9409,0.0037,0.0000,0.0001,3.9368,0.0002,202,16.3206
