time,total,idle,mem_total,mem_free,11145/cpu,11145/rss,62719/cpu,62719/rss,62820/cpu,62820/rss
1003.99,5086180,4988603,16370456,9962228,52615,766504,215,17148,583,56556
2008.41,5086781,4989195,16370456,9959756,52619,766504,215,17148,583,56556
3012.86,5087381,4989789,16370456,9960008,52624,766504,215,17148,583,56556
4018.17,5087982,4990384,16370456,9960008,52629,766504,215,17148,584,56556
5022.27,5088580,4990978,16370456,9960008,52633,766504,215,17148,584,56556
6028.22,5089179,4991571,16370456,9960008,52639,766504,215,17148,584,56556
7031.25,5089778,4992166,16370456,9960280,52644,766504,215,17148,584,56556
8034.99,5090375,4992756,16370456,9960028,52650,766504,215,17148,584,56556
9039.48,5090974,4993352,16370456,9960028,52654,766504,215,17148,584,56556
10043.77,5091573,4993937,16370456,9941128,52659,766504,216,17148,584,56556
11046.52,5092168,4994421,16370456,9940480,52674,764184,216,17148,586,56556
12048.8,5092765,4994918,16370456,9926340,52683,764312,216,17148,588,56556
13052.96,5093363,4995512,16370456,9926736,52689,764312,216,17148,589,56556
14057.46,5093963,4996104,16370456,9928156,52695,764312,216,17148,589,56556
15061.25,5094562,4996696,16370456,9927916,52700,764312,216,17148,590,56556
16065.59,5095163,4997289,16370456,9927916,52706,764440,216,17148,590,56556
17069.83,5095762,4997884,16370456,9927916,52711,764440,216,17148,590,56556
18072.43,5096361,4998476,16370456,9927788,52716,764440,216,17148,591,56556
19076.84,5096961,4999070,16370456,9927788,52721,764440,216,17148,591,56556
20081.38,5097561,4999662,16370456,9926884,52727,764440,216,17148,591,56556
21085.68,5098162,5000258,16370456,9926884,52731,764440,216,17148,591,56556
22092.22,5098761,5000848,16370456,9917812,52736,764440,216,17148,592,56556
