time,sent,received,total
1.99,41128.13,980019.31,997.21
1003.73,41130.31,980020.9,997.22
2007.99,41133.47,980023.29,997.22
3012.15,41136.59,980025.54,997.23
4016.06,41140.03,980027.93,997.23
5021.49,41143.4,980030.38,997.24
6026.88,41146.8,980032.76,997.25
7029.33,41150.2,980035.15,997.25
8034.62,41153.49,980037.53,997.26
9038.85,41156.92,980039.91,997.26
10043.67,41160.66,980042.63,997.27
11046.57,41175.5,981798.19,999.0
12053.02,41183.75,983542.02,1000.71
13056.83,41187.08,983544.54,1000.71
14060.46,41190.24,983546.78,1000.72
15063.76,41193.84,983549.17,1000.73
16068.96,41197.28,983551.56,1000.73
17071.63,41200.68,983553.94,1000.74
18076.24,41203.83,983556.33,1000.74
19080.95,41206.96,983558.72,1000.75
20086.63,41210.16,983561.09,1000.75
21090.67,41213.59,983563.54,1000.76
22094.81,41216.61,983565.79,1000.76
