time,total,idle,mem_total,mem_free,11145/cpu,11145/rss,62719/cpu,62719/rss,62820/cpu,62820/rss
1005.15,4990707,4895363,16370456,10072760,51590,765168,197,17616,515,56236
2010.56,4991308,4895960,16370456,10072760,51593,765168,197,17616,515,56236
3015.15,4991907,4896554,16370456,10071500,51597,765808,197,17616,515,56236
4019.37,4992507,4897147,16370456,10071500,51602,765808,197,17616,515,56236
5023.3,4993106,4897741,16370456,10071500,51607,765808,197,17616,515,56236
6027.42,4993706,4898332,16370456,10071248,51614,765808,197,17616,515,56236
7031.6,4994305,4898910,16370456,10071248,51635,765808,197,17616,515,56236
8035.81,4994902,4899495,16370456,10080240,51640,765808,197,17616,515,56236
9040.09,4995503,4900089,16370456,10080016,51645,765808,197,17616,516,56236
10044.99,4996103,4900671,16370456,10062392,51654,765808,198,17616,517,56364
11048.76,4996702,4901149,16370456,10078620,51674,764344,198,17616,520,56364
12053.32,4997297,4901639,16370456,10056448,51683,764216,198,17616,522,56236
13056.68,4997896,4902232,16370456,10056448,51689,764216,198,17616,522,56236
14061.23,4998497,4902826,16370456,10056448,51693,764216,198,17616,522,56236
15065.54,4999096,4903421,16370456,10056448,51697,764216,198,17616,523,56236
16069.15,4999696,4904015,16370456,10056448,51703,764344,198,17616,523,56236
17074.48,5000296,4904610,16370456,10056448,51707,764344,198,17616,523,56236
18081.16,5000897,4905197,16370456,10053928,51714,764344,198,17616,523,56236
19085.77,5001499,4905794,16370456,10053928,51717,764344,198,17616,524,56236
20089.25,5002097,4906386,16370456,10053676,51723,764344,198,17616,524,56236
21093.98,5002698,4906981,16370456,10053676,51727,764344,198,17616,524,56236
22099.02,5003297,4907575,16370456,10053676,51732,764344,198,17616,524,56236
