time,total,idle,mem_total,mem_free,11145/cpu,11145/rss,62719/cpu,62719/rss,62820/cpu,62820/rss
1003.23,5009921,4914098,16370456,10052048,51800,765752,201,17616,530,55532
2008.18,5010521,4914692,16370456,10052048,51805,765752,201,17616,530,55532
3012.59,5011121,4915285,16370456,10064832,51810,766008,201,17616,530,55532
4016.2,5011722,4915874,16370456,10063612,51820,766008,201,17616,531,55532
5020.2,5012321,4916468,16370456,10063360,51825,766008,201,17616,531,55532
6022.99,5012921,4917052,16370456,10063360,51833,764500,201,17616,531,55532
7027.87,5013520,4917638,16370456,10079220,51841,764496,201,17616,531,55532
8032.21,5014120,4918226,16370456,10073448,51847,764496,201,17616,531,55532
9037.19,5014720,4918822,16370456,10073196,51852,764496,201,17616,532,55532
10040.96,5015319,4919410,16370456,10055812,51857,764496,202,17616,532,55532
11047.64,5015917,4919893,16370456,10038916,51875,764196,202,17616,536,55532
12052.19,5016517,4920484,16370456,10038916,51881,764196,202,17616,536,55532
13057.05,5017117,4921079,16370456,10038692,51886,764196,202,17616,536,55532
14061.02,5017716,4921671,16370456,10039288,51892,764196,202,17616,536,55532
15065.08,5018317,4922263,16370456,10039496,51898,764196,202,17616,536,55532
16068.54,5018914,4922853,16370456,10039496,51904,764196,202,17616,536,55532
17072.22,5019514,4923444,16370456,10042268,51908,764196,202,17616,536,55532
18076.62,5020113,4924035,16370456,10042268,51913,764196,202,17616,537,55532
19081.21,5020713,4924630,16370456,10042016,51919,764196,203,17616,538,55532
20086.02,5021312,4925223,16370456,10042016,51924,764196,203,17616,538,55532
21089.17,5021912,4925816,16370456,10042016,51930,764196,203,17616,538,55532
