time,total,idle,mem_total,mem_free,2468/cpu,2468/rss
1002.77,6286422,5904517,3887864,150780,203101,876556
2003.63,6286823,5904897,3887864,150572,203109,876736
3005.64,6287219,5905289,3887864,150944,203114,876816
4007.3,6287613,5905657,3887864,151440,203129,877008
5010.27,6288008,5906045,3887864,151812,203139,877072
6011.67,6288401,5906420,3887864,152476,203156,877260
7013.14,6288799,5906805,3887864,152476,203166,877336
8014.5,6289196,5907160,3887864,144676,203182,877632
9015.74,6289593,5907539,3887864,151756,203189,877832
10016.73,6289990,5907927,3887864,148320,203194,877948
11017.59,6290384,5908149,3887864,129688,203263,878624
12018.32,6290775,5908455,3887864,117200,203278,878896
13019.04,6291166,5908801,3887864,116616,203298,880180
14020.31,6291565,5909175,3887864,117576,203313,880416
15021.82,6291961,5909559,3887864,121556,203323,880584
16023.09,6292356,5909928,3887864,122044,203344,882872
17024.53,6292753,5910312,3887864,126480,203354,883024
18025.34,6293150,5910590,3887864,130144,203466,881368
19025.98,6293547,5910964,3887864,138336,203471,881384
20026.63,6293949,5911354,3887864,138544,203478,881432
21027.32,6294349,5911744,3887864,138612,203484,881456
22027.97,6294746,5912133,3887864,138888,203491,881528
23029.45,6295144,5912521,3887864,139328,203497,881528
